<j>	var(j)
1.246	0.387
3.002	0.921
4.179	0.875
5.196	0.705
6.054	0.711
7.215	1.332
8.585	0.975
9.532	1.532
11.137	2.247
12.467	1.536
13.346	1.420
14.237	1.855
15.522	2.821
17.083	2.218
18.031	1.476
18.729	1.284
19.440	1.445
20.367	1.813
21.486	1.844
22.550	1.870
23.598	1.727
24.543	1.681
25.496	1.971
26.692	3.106
28.339	3.566
29.759	2.826
30.782	2.091
31.548	1.697
32.242	1.605
32.951	1.500
33.668	1.754
34.659	3.159
36.382	4.929
38.246	3.751
39.354	2.254
40.058	1.820
40.693	1.646
41.311	1.533
41.954	1.802
42.828	3.072
44.396	6.558
47.021	9.179
49.278	5.271
50.306	2.556
50.847	2.083
51.368	2.686
52.136	4.268
53.392	6.135
54.975	5.628
56.180	3.194
56.831	1.790
57.242	1.473
57.644	1.710
58.184	2.470
59.043	3.985
60.413	5.858
62.128	5.995
63.566	4.223
64.501	2.795
65.151	2.202
65.716	2.118
66.315	2.367
67.037	2.875
67.946	3.613
69.090	4.820
70.581	6.850
72.480	8.304
74.343	6.766
75.630	4.489
76.493	4.392
77.473	7.979
79.355	17.198
82.678	24.597
85.950	17.998
87.839	10.212
88.864	6.416
89.525	4.486
90.007	3.402
90.395	2.836
90.742	2.622
91.088	2.673
91.469	2.953
91.919	3.441
92.476	4.087
93.164	4.760
93.977	5.266
94.877	5.497
95.812	5.583
96.766	5.832
97.775	6.550
98.919	7.879
100.275	9.604
101.845	11.156
103.539	12.081
105.236	12.203
106.832	11.306
108.221	9.409
109.327	7.104
110.148	5.143
110.755	3.951
111.248	3.634
111.742	4.248
112.371	5.998
113.303	9.142
114.711	13.166
116.582	15.679
118.546	14.469
120.167	10.951
121.324	7.573
122.117	5.169
122.670	3.688
123.085	2.935
123.439	2.768
123.804	3.159
124.257	4.260
124.911	6.416
125.927	9.863
127.442	13.573
129.326	14.666
131.114	12.250
132.486	9.408
133.537	8.627
134.555	10.840
135.900	17.228
138.002	28.217
141.060	37.490
144.396	34.457
146.953	23.237
148.521	14.266
149.469	9.732
150.136	8.081
150.717	7.982
151.315	8.719
151.990	9.871
152.768	11.069
153.647	11.917
154.591	12.093
155.543	11.562
156.447	10.673
157.284	10.002
158.082	10.102
158.909	11.369
159.864	13.943
161.045	17.444
162.496	20.577
164.133	21.423
165.741	19.087
167.100	14.794
168.120	10.531
168.843	7.366
169.359	5.379
169.750	4.279
170.076	3.778
170.380	3.684
170.692	3.897
171.039	4.380
171.447	5.161
171.947	6.384
172.587	8.468
173.465	12.482
174.788	20.594
176.933	34.913
180.220	50.538
184.168	52.486
187.537	39.391
189.773	25.677
191.169	17.207
192.106	12.507
192.798	9.741
193.351	8.003
193.817	6.912
194.232	6.273
194.621	5.951
195.003	5.836
195.390	5.836
195.788	5.881
196.201	5.938
196.628	6.026
197.074	6.252
197.552	6.857
198.096	8.303
198.783	11.380
199.758	17.173
201.234	26.217
203.389	36.000
206.070	39.969
208.703	35.040
210.798	26.918
212.340	21.471
213.572	19.643
214.717	20.068
215.892	21.205
217.124	21.825
218.371	21.192
219.557	19.253
220.618	16.586
221.525	14.006
222.295	12.192
222.978	11.607
223.648	12.662
224.406	15.911
225.384	22.063
226.751	31.382
228.651	42.075
231.055	49.016
233.631	47.046
235.903	37.360
237.598	26.156
238.750	17.743
239.533	12.749
240.109	10.239
240.586	9.250
241.033	9.185
241.490	9.748
241.989	10.823
242.555	12.375
243.215	14.383
243.992	16.775
244.904	19.371
245.955	21.859
247.132	23.845
248.398	25.021
249.704	25.338
251.005	25.064
252.275	24.637
253.513	24.455
254.734	24.736
255.964	25.502
257.225	26.615
258.530	27.808
259.878	28.681
261.247	28.765
262.596	27.669
263.871	25.293
265.018	21.929
266.001	18.141
266.810	14.515
267.460	11.452
267.979	9.119
268.400	7.513
268.757	6.547
269.077	6.118
269.388	6.152
269.711	6.611
270.070	7.514
270.491	8.955
271.005	11.126
271.660	14.369
272.519	19.172
273.673	25.988
275.219	34.587
277.210	42.989
279.545	47.438
281.943	45.299
284.081	38.278
285.806	30.784
287.167	25.958
288.324	24.535
289.435	25.845
290.618	28.699
291.926	31.761
293.353	33.838
294.840	34.305
296.313	33.363
297.720	31.786
299.043	30.306
300.296	29.180
301.495	28.167
302.647	26.806
303.734	24.762
304.731	22.019
305.613	18.871
306.368	15.740
307.000	12.989
307.527	10.824
307.974	9.302
308.367	8.377
308.731	7.965
309.086	7.972
309.451	8.309
309.841	8.899
310.268	9.657
310.739	10.489
311.258	11.280
311.822	11.905
312.422	12.241
313.042	12.205
313.662	11.777
314.264	11.016
314.829	10.044
315.348	9.007
315.820	8.047
316.248	7.268
316.643	6.742
317.019	6.522
317.394	6.668
317.790	7.305
318.240	8.737
318.800	11.720
319.583	18.094
320.836	31.905
323.053	59.332
326.902	99.105
332.367	122.642
337.839	103.929
341.770	69.942
344.230	48.660
345.938	41.295
347.416	41.815
348.924	45.903
350.567	51.116
352.363	56.178
354.291	60.678
356.321	64.757
358.430	68.511
360.600	71.420
362.797	72.358
364.954	70.283
366.986	65.085
368.817	57.807
370.410	50.062
371.772	43.244
372.941	38.120
373.973	34.866
374.921	33.305
375.833	33.123
376.745	34.000
377.687	35.648
378.677	37.816
379.729	40.287
380.848	42.877
382.035	45.452
383.288	47.944
384.601	50.391
385.971	52.932
387.399	55.765
388.890	59.085
390.454	62.947
392.102	67.135
393.835	71.115
395.643	74.088
397.491	75.233
399.332	74.077
401.111	70.744
402.780	65.970
404.315	60.821
405.716	56.349
407.007	53.300
408.224	52.052
409.412	52.639
410.613	54.828
411.863	58.181
413.185	62.118
414.588	65.954
416.066	69.010
417.596	70.711
419.147	70.726
420.680	69.012
422.160	65.820
423.557	61.586
424.854	56.813
426.044	51.969
427.129	47.425
428.119	43.444
429.026	40.197
429.869	37.782
430.664	36.248
431.432	35.610
432.191	35.853
432.961	36.932
433.758	38.771
434.600	41.236
435.499	44.151
436.465	47.274
437.498	50.321
438.598	52.989
439.752	55.016
440.946	56.213
442.161	56.533
443.376	56.037
444.574	54.902
445.744	53.330
446.876	51.512
447.968	49.571
449.017	47.552
450.023	45.441
450.984	43.180
451.897	40.721
452.760	38.038
453.568	35.147
454.316	32.108
455.002	29.010
455.625	25.956
456.186	23.045
456.687	20.361
457.134	17.958
457.532	15.871
457.888	14.108
458.208	12.665
458.499	11.524
458.768	10.665
459.021	10.070
459.263	9.723
459.502	9.620
459.741	9.771
459.989	10.205
460.253	10.977
460.542	12.181
460.868	13.962
461.248	16.536
461.706	20.208
462.273	25.381
462.993	32.539
463.924	42.128
465.129	54.286
466.669	68.397
468.577	82.584
470.819	93.710
473.275	98.513
475.759	95.496
478.079	85.998
480.104	73.244
481.791	60.401
483.165	49.361
484.282	40.708
485.205	34.258
485.985	29.545
486.663	26.099
487.268	23.553
487.819	21.649
488.331	20.222
488.814	19.176
489.278	18.466
489.729	18.081
490.177	18.040
490.629	18.390
491.096	19.196
491.589	20.544
492.124	22.543
492.719	25.317
493.393	29.017
494.171	33.806
495.084	39.871
496.162	47.408
497.442	56.609
498.960	67.583
500.752	80.205
502.842	93.841
505.229	107.104
507.872	117.956
510.682	124.432
513.538	125.824
516.325	123.432
518.974	120.092
521.486	118.768
523.921	121.196
526.360	127.173
528.871	134.585
531.466	140.098
534.097	140.490
536.663	134.113
539.046	121.654
541.159	105.609
542.958	88.943
544.456	73.925
545.692	61.737
546.723	52.639
547.605	46.357
548.386	42.417
549.105	40.329
549.794	39.671
550.478	40.099
551.173	41.341
551.895	43.160
552.652	45.329
553.451	47.626
554.293	49.816
555.175	51.674
556.091	52.998
557.030	53.641
557.981	53.529
558.929	52.682
559.862	51.208
560.769	49.284
561.642	47.125
562.478	44.951
563.278	42.949
564.044	41.256
564.784	39.953
565.504	39.061
566.211	38.553
566.913	38.366
567.616	38.415
568.322	38.613
569.036	38.891
569.758	39.212
570.489	39.592
571.231	40.117
571.985	40.955
572.758	42.368
573.562	44.710
574.415	48.419
575.344	53.989
576.384	61.896
577.578	72.457
578.974	85.600
580.613	100.575
582.517	115.718
584.672	128.538
587.014	136.369
589.439	137.457
591.822	131.886
594.056	121.613
596.076	109.552
597.870	98.393
599.466	89.902
600.918	84.797
602.284	82.994
603.621	83.919
604.971	86.740
606.362	90.500
607.807	94.214
609.303	96.973
610.830	98.062
612.363	97.056
613.866	93.898
615.309	88.875
616.665	82.528
617.918	75.502
619.059	68.422
620.091	61.790
621.023	55.962
621.868	51.142
622.644	47.428
623.366	44.840
624.053	43.364
624.721	42.974
625.388	43.651
626.070	45.388
626.783	48.182
627.545	52.026
628.371	56.889
629.278	62.675
630.278	69.203
631.383	76.151
632.596	83.058
633.914	89.321
635.324	94.268
636.801	97.259
638.313	97.835
639.820	95.831
641.284	91.429
642.670	85.103
643.951	77.514
645.112	69.353
646.148	61.221
647.061	53.567
647.861	46.668
648.560	40.650
649.171	35.537
649.708	31.278
650.184	27.793
650.610	24.985
650.996	22.760
651.352	21.034
651.683	19.735
651.998	18.802
652.300	18.186
652.596	17.849
652.889	17.757
653.184	17.887
653.485	18.216
653.794	18.723
654.115	19.389
654.450	20.193
654.803	21.112
655.175	22.120
655.568	23.185
655.983	24.271
656.421	25.340
656.881	26.353
657.363	27.266
657.865	28.043
658.383	28.654
658.916	29.076
659.459	29.302
660.009	29.339
660.563	29.204
661.117	28.933
661.669	28.563
662.216	28.146
662.759	27.727
663.297	27.350
663.831	27.053
664.362	26.868
664.894	26.820
665.428	26.933
665.969	27.229
666.519	27.743
667.084	28.532
667.669	29.694
668.283	31.403
668.937	33.973
669.651	37.976
670.457	44.478
671.411	55.482
672.614	74.691
674.246	108.537
676.615	166.598
680.184	257.786
685.459	376.053
692.573	479.320
700.730	502.819
708.380	428.440
714.317	308.787
718.336	201.649
720.873	127.700
722.459	82.749
723.488	56.921
724.201	42.345
724.738	34.113
725.177	29.429
725.560	26.754
725.912	25.241
726.248	24.423
726.577	24.035
726.902	23.921
727.229	23.989
727.560	24.177
727.896	24.449
728.239	24.777
728.589	25.142
728.947	25.532
729.312	25.943
729.687	26.378
730.070	26.848
730.464	27.375
730.867	27.997
731.283	28.771
731.714	29.782
732.163	31.154
732.636	33.074
733.143	35.825
733.696	39.838
734.316	45.773
735.035	54.639
735.899	67.954
736.980	87.923
738.382	117.489
740.249	159.924
742.764	217.378
746.110	287.710
750.392	360.401
755.515	415.793
761.104	433.338
766.598	406.118
771.476	346.406
775.458	275.595
778.530	210.589
780.830	158.841
782.547	120.836
783.847	94.055
784.860	75.467
785.675	62.550
786.354	53.474
786.938	46.987
787.454	42.259
787.922	38.746
788.353	36.084
788.758	34.028
789.142	32.410
789.511	31.110
789.867	30.046
790.213	29.161
790.552	28.413
790.885	27.775
791.212	27.230
791.534	26.770
791.854	26.393
792.172	26.107
792.488	25.916
792.805	25.834
793.123	25.883
793.443	26.085
793.769	26.468
794.102	27.059
794.445	27.892
794.802	29.005
795.175	30.436
795.570	32.227
795.991	34.408
796.444	37.010
796.934	40.051
797.467	43.524
798.050	47.401
798.687	51.602
799.384	56.015
800.143	60.468
800.962	64.729
801.841	68.542
802.771	71.609
803.742	73.670
804.740	74.508
805.746	73.992
806.743	72.119
807.712	69.003
808.639	64.864
809.509	59.988
810.313	54.694
811.047	49.283
811.709	44.016
812.302	39.094
812.830	34.660
813.301	30.796
813.722	27.546
814.101	24.919
814.447	22.917
814.768	21.530
815.072	20.754
815.369	20.599
815.668	21.097
815.977	22.295
816.307	24.261
816.670	27.098
817.080	30.928
817.552	35.878
818.104	42.062
818.755	49.548
819.525	58.320
820.432	68.187
821.492	78.730
822.711	89.260
824.086	98.841
825.595	106.422
827.203	111.049
828.863	112.141
830.519	109.682
832.121	104.254
833.628	96.842
835.017	88.568
836.280	80.437
837.425	73.197
838.466	67.255
839.424	62.735
840.321	59.564
841.175	57.556
842.005	56.462
842.821	56.005
843.634	55.931
844.447	56.030
845.264	56.136
846.083	56.143
846.904	56.007
847.724	55.763
848.542	55.496
849.357	55.347
850.173	55.484
850.992	56.110
851.823	57.414
852.677	59.541
853.566	62.592
854.503	66.601
855.501	71.444
856.574	76.855
857.726	82.414
858.958	87.560
860.261	91.630
861.617	93.998
862.997	94.200
864.371	92.066
865.702	87.775
866.963	81.850
868.132	75.086
869.201	68.442
870.175	63.020
871.074	60.135
871.940	61.532
872.838	69.814
873.874	89.024
875.215	125.238
877.114	186.460
879.921	279.695
