<j>	<F>
1.208	20.459
2.671	13.501
3.667	16.922
5.522	10.240
6.736	10.088
7.912	10.092
9.005	10.283
9.965	10.799
10.815	11.784
11.827	12.820
13.364	11.886
14.449	11.399
15.322	12.274
16.528	12.542
17.850	11.818
18.626	12.299
19.331	13.528
20.687	13.900
23.121	11.649
24.821	10.368
25.919	10.369
26.874	10.601
27.743	10.950
28.607	11.370
29.650	11.687
31.082	11.576
32.732	11.032
34.033	10.715
34.915	10.879
35.584	11.315
36.129	11.927
36.600	12.702
37.079	13.598
37.764	14.408
39.098	14.489
41.192	13.311
42.742	12.453
43.456	12.698
43.912	13.413
44.400	14.234
45.143	14.876
46.466	14.863
48.452	13.990
50.759	12.917
53.381	11.824
55.823	10.854
57.513	10.410
58.706	10.345
59.696	10.424
60.571	10.568
61.341	10.767
62.012	11.026
62.600	11.343
63.126	11.715
63.617	12.135
64.109	12.584
64.638	13.039
65.249	13.461
65.980	13.809
66.869	14.040
67.960	14.117
69.302	13.998
70.859	13.691
72.409	13.348
73.727	13.154
74.811	13.142
75.787	13.230
76.748	13.339
77.726	13.437
78.697	13.529
79.629	13.641
80.528	13.783
81.460	13.923
82.520	13.997
83.824	13.938
85.506	13.671
87.572	13.174
89.608	12.635
91.080	12.350
91.947	12.396
92.475	12.655
92.883	13.015
93.290	13.408
93.764	13.790
94.363	14.121
95.138	14.360
96.104	14.479
97.216	14.491
98.380	14.453
99.518	14.422
100.608	14.423
101.718	14.437
103.055	14.375
104.966	14.065
107.583	13.409
110.275	12.669
112.302	12.211
113.693	12.058
114.786	12.058
115.804	12.106
116.852	12.152
117.974	12.174
119.170	12.167
120.400	12.141
121.614	12.115
122.791	12.104
123.962	12.101
125.196	12.088
126.562	12.040
128.084	11.942
129.716	11.805
131.349	11.658
132.868	11.539
134.196	11.470
135.305	11.462
136.205	11.514
136.926	11.620
137.506	11.772
137.987	11.960
138.412	12.175
138.823	12.406
139.270	12.638
139.822	12.851
140.585	13.012
141.702	13.070
143.305	12.973
145.350	12.717
147.494	12.397
149.310	12.155
150.647	12.056
151.632	12.075
152.458	12.156
153.263	12.255
154.115	12.345
155.023	12.417
155.948	12.478
156.831	12.544
157.619	12.633
158.291	12.756
158.859	12.915
159.360	13.102
159.840	13.304
160.347	13.508
160.928	13.695
161.626	13.851
162.468	13.959
163.454	14.016
164.542	14.031
165.664	14.027
166.780	14.025
167.922	14.022
169.214	13.988
170.829	13.868
172.854	13.624
175.114	13.293
177.200	12.990
178.807	12.814
179.923	12.778
180.698	12.847
181.278	12.980
181.756	13.148
182.181	13.338
182.583	13.541
182.978	13.752
183.380	13.967
183.802	14.181
184.257	14.392
184.757	14.592
185.309	14.780
185.918	14.951
186.582	15.104
187.298	15.240
188.069	15.359
188.929	15.453
189.977	15.495
191.441	15.421
193.694	15.121
196.970	14.522
200.761	13.763
204.051	13.144
206.477	12.782
208.359	12.592
210.056	12.468
211.725	12.359
213.363	12.255
214.891	12.169
216.232	12.116
217.357	12.105
218.282	12.135
219.046	12.199
219.694	12.290
220.266	12.399
220.795	12.521
221.305	12.650
221.817	12.781
222.346	12.912
222.901	13.039
223.487	13.161
224.103	13.277
224.742	13.389
225.392	13.497
226.039	13.606
226.674	13.719
227.292	13.836
227.899	13.959
228.512	14.083
229.162	14.202
229.889	14.306
230.741	14.382
231.760	14.418
232.959	14.407
234.302	14.355
235.699	14.282
237.036	14.216
238.235	14.181
239.279	14.185
240.207	14.222
241.085	14.275
241.986	14.329
242.979	14.366
244.122	14.369
245.459	14.329
247.004	14.240
248.731	14.109
250.578	13.949
252.470	13.780
254.341	13.618
256.144	13.472
257.843	13.349
259.409	13.253
260.816	13.188
262.063	13.155
263.177	13.150
264.212	13.165
265.245	13.185
266.358	13.196
267.621	13.182
269.063	13.135
270.645	13.059
272.256	12.971
273.749	12.896
275.012	12.857
276.005	12.865
276.749	12.918
277.298	13.009
277.707	13.129
278.024	13.270
278.280	13.426
