<j>	<F>
1.729	13.483
3.025	11.563
4.272	10.670
5.457	10.355
6.534	10.504
7.449	11.288
8.294	12.874
9.583	13.272
10.782	11.852
11.706	13.064
13.099	12.567
14.259	12.117
15.618	12.228
17.309	10.896
18.399	10.692
19.260	11.210
20.162	11.825
21.399	12.034
23.004	11.357
24.255	10.910
25.083	11.267
25.819	11.895
26.629	12.519
27.624	12.862
28.692	12.929
29.652	13.170
30.729	13.410
32.132	13.131
33.661	12.593
35.144	12.162
36.563	11.835
37.804	11.648
38.785	11.748
39.682	12.025
40.668	12.237
41.698	12.340
42.603	12.518
43.373	12.883
44.208	13.283
45.371	13.414
47.044	13.032
49.029	12.275
50.747	11.677
51.949	11.519
52.849	11.665
53.703	11.904
54.647	12.097
55.696	12.198
56.800	12.243
57.963	12.264
59.312	12.197
60.955	11.944
62.749	11.551
64.344	11.231
65.547	11.129
66.422	11.234
67.117	11.469
67.753	11.766
68.412	12.074
69.151	12.351
70.006	12.562
70.978	12.694
72.025	12.763
73.088	12.806
74.121	12.860
75.099	12.944
76.012	13.067
76.868	13.230
77.691	13.423
78.517	13.623
79.381	13.804
80.298	13.947
81.243	14.062
82.168	14.178
83.036	14.329
83.848	14.525
84.660	14.744
85.617	14.903
86.993	14.830
89.067	14.324
91.576	13.497
93.692	12.854
95.130	12.609
96.189	12.611
97.168	12.691
98.213	12.750
99.332	12.765
100.421	12.770
101.367	12.828
102.142	12.969
102.811	13.178
103.473	13.411
104.224	13.619
105.145	13.753
106.279	13.779
107.588	13.702
108.932	13.582
110.151	13.506
111.190	13.519
112.131	13.599
113.138	13.675
114.372	13.665
115.882	13.523
117.500	13.301
118.934	13.128
120.041	13.091
120.906	13.176
121.712	13.313
122.628	13.425
123.764	13.454
125.114	13.383
126.539	13.261
127.873	13.160
129.064	13.120
130.177	13.122
131.302	13.129
132.478	13.118
133.677	13.091
134.834	13.071
135.882	13.082
136.777	13.145
137.501	13.269
138.066	13.457
138.504	13.703
138.859	13.995
139.178	14.319
139.518	14.655
139.953	14.971
140.600	15.217
141.630	15.309
143.202	15.162
145.214	14.790
147.191	14.390
148.720	14.161
149.804	14.127
150.638	14.212
151.384	14.346
152.131	14.488
152.918	14.618
153.768	14.726
154.708	14.803
155.806	14.828
157.200	14.758
159.085	14.524
161.498	14.100
164.056	13.601
166.187	13.226
167.728	13.053
168.925	13.016
170.114	13.015
171.557	12.963
173.387	12.813
175.536	12.569
177.730	12.298
179.670	12.081
181.227	11.956
182.453	11.916
183.466	11.935
184.375	11.985
185.260	12.046
186.177	12.104
187.165	12.148
188.236	12.174
189.378	12.180
190.546	12.177
191.680	12.175
192.723	12.189
193.640	12.229
194.422	12.299
195.083	12.398
195.648	12.522
196.144	12.667
196.600	12.826
197.048	12.993
197.531	13.159
198.107	13.310
198.859	13.426
199.895	13.479
201.314	13.439
203.117	13.296
205.121	13.088
207.007	12.890
208.537	12.767
209.676	12.739
210.535	12.783
211.249	12.870
211.926	12.973
212.635	13.074
213.414	13.162
214.274	13.230
215.207	13.280
216.189	13.317
217.191	13.346
218.195	13.373
219.202	13.401
220.231	13.426
221.311	13.441
222.468	13.440
223.705	13.419
224.992	13.383
226.267	13.345
227.464	13.320
228.534	13.321
229.469	13.353
230.288	13.413
231.031	13.494
231.737	13.586
232.444	13.682
233.177	13.773
233.951	13.856
234.769	13.928
235.620	13.992
236.489	14.050
237.354	14.107
238.196	14.168
239.002	14.237
239.766	14.317
240.492	14.407
241.188	14.506
241.869	14.611
242.555	14.716
243.266	14.818
244.024	14.910
244.850	14.985
245.765	15.040
246.796	15.066
247.979	15.055
249.367	14.997
251.027	14.876
253.004	14.683
255.271	14.425
257.704	14.131
260.139	13.843
262.477	13.585
264.723	13.361
266.923	13.157
269.087	12.967
271.150	12.795
273.009	12.657
274.584	12.566
275.858	12.527
276.872	12.534
277.694	12.576
278.394	12.643
279.033	12.723
279.660	12.809
280.312	12.893
281.019	12.969
281.800	13.035
282.668	13.086
283.627	13.121
284.670	13.140
285.782	13.147
286.935	13.144
288.099	13.137
289.243	13.133
290.343	13.134
291.384	13.145
292.367	13.166
293.304	13.197
294.215	13.232
295.127	13.270
296.069	13.304
297.068	13.329
298.145	13.342
299.308	13.341
300.548	13.325
301.838	13.299
303.134	13.269
304.388	13.244
305.554	13.231
306.606	13.236
307.540	13.261
308.371	13.304
309.137	13.361
309.888	13.424
310.693	13.482
311.632	13.523
312.795	13.531
314.260	13.492
316.048	13.400
318.076	13.265
320.155	13.113
322.059	12.981
323.638	12.896
324.857	12.865
325.771	12.883
326.466	12.938
327.022	13.018
327.504	13.112
327.963	13.213
328.444	13.315
328.992	13.410
329.662	13.489
330.526	13.542
331.667	13.557
333.171	13.517
335.081	13.417
337.336	13.260
339.750	13.074
342.063	12.897
344.069	12.759
345.692	12.676
