<j>	<F>
1.208	20.459
2.671	13.501
3.668	16.921
5.525	10.237
6.751	10.069
7.970	10.013
9.176	10.015
10.351	10.072
11.452	10.237
12.416	10.633
13.195	11.446
13.803	12.898
14.355	15.089
15.228	16.808
16.835	15.341
18.695	13.057
20.328	11.898
21.562	11.344
22.258	11.906
22.763	13.062
23.219	14.595
23.765	16.258
24.583	17.294
25.648	17.395
26.880	17.050
28.391	16.054
29.914	14.942
31.228	14.503
32.629	14.024
33.839	13.663
34.778	13.926
35.953	14.028
37.399	13.558
38.625	13.287
39.716	13.356
40.953	13.286
42.266	13.068
43.584	12.901
45.165	12.621
47.217	11.945
49.252	11.165
50.694	10.813
51.643	10.870
52.355	11.136
52.959	11.507
53.519	11.941
54.091	12.405
54.740	12.847
55.534	13.191
56.495	13.381
57.538	13.453
58.541	13.535
59.490	13.682
60.503	13.810
61.656	13.810
62.835	13.731
63.866	13.750
64.748	13.918
65.598	14.147
66.515	14.340
67.581	14.426
68.883	14.325
70.373	14.034
71.773	13.752
72.854	13.695
73.673	13.870
74.421	14.150
75.297	14.383
76.489	14.407
78.035	14.140
79.603	13.770
80.778	13.625
81.535	13.791
82.081	14.150
82.586	14.581
83.170	14.998
83.988	15.290
85.312	15.258
87.335	14.714
89.559	13.931
91.184	13.489
92.203	13.467
92.977	13.642
93.732	13.857
94.545	14.044
95.415	14.195
96.329	14.320
97.335	14.407
98.556	14.390
100.099	14.197
101.881	13.848
103.607	13.500
105.053	13.291
106.230	13.231
107.250	13.264
108.198	13.338
109.095	13.434
109.926	13.558
110.665	13.723
111.308	13.940
111.882	14.203
112.449	14.491
113.130	14.753
114.183	14.873
116.086	14.630
119.176	13.835
122.553	12.837
124.863	12.249
126.096	12.118
126.790	12.227
127.268	12.439
127.670	12.696
128.064	12.972
128.493	13.247
128.997	13.506
129.606	13.730
130.333	13.908
131.160	14.040
132.035	14.142
132.896	14.243
133.729	14.360
134.596	14.478
135.646	14.539
137.067	14.461
138.939	14.191
141.025	13.803
142.872	13.481
144.261	13.332
145.301	13.332
146.219	13.403
147.232	13.466
148.552	13.446
150.345	13.280
152.587	12.961
154.938	12.584
156.965	12.287
158.506	12.135
159.665	12.103
160.604	12.144
161.439	12.220
162.228	12.312
162.999	12.412
163.760	12.515
164.508	12.621
165.238	12.732
165.943	12.851
166.626	12.978
167.304	13.111
168.012	13.241
168.802	13.353
169.738	13.428
170.868	13.447
172.185	13.404
173.596	13.322
174.943	13.244
176.100	13.212
177.037	13.245
177.806	13.334
178.501	13.455
179.218	13.579
180.048	13.680
181.069	13.731
182.337	13.712
183.859	13.617
185.568	13.463
187.327	13.287
188.986	13.132
190.451	13.027
191.721	12.976
192.867	12.966
193.990	12.971
195.182	12.966
196.489	12.933
197.883	12.875
199.270	12.810
200.539	12.765
201.621	12.760
202.514	12.802
203.264	12.882
203.942	12.986
204.619	13.097
205.367	13.197
206.252	13.271
207.329	13.300
208.626	13.278
210.121	13.204
211.733	13.096
213.346	12.981
214.848	12.887
216.178	12.829
217.317	12.813
218.283	12.837
219.107	12.894
219.825	12.978
220.471	13.081
221.080	13.195
221.677	13.315
222.281	13.436
222.900	13.554
223.533	13.670
224.166	13.786
224.782	13.905
225.362	14.033
225.893	14.175
226.371	14.332
226.804	14.504
227.207	14.690
227.606	14.883
228.035	15.074
228.547	15.250
229.218	15.390
230.164	15.461
231.544	15.419
233.501	15.220
236.021	14.868
238.812	14.440
241.479	14.045
243.819	13.743
245.846	13.526
247.629	13.372
249.199	13.267
250.572	13.204
251.771	13.179
252.844	13.183
253.852	13.204
254.863	13.230
255.953	13.246
257.227	13.234
258.824	13.171
260.891	13.031
263.490	12.799
266.449	12.500
269.355	12.199
271.797	11.967
273.618	11.833
274.902	11.789
275.819	11.807
276.517	11.865
277.094	11.945
277.605	12.038
278.082	12.138
278.538	12.243
278.982	12.352
279.416	12.463
279.843	12.578
280.264	12.695
280.681	12.814
281.095	12.936
