<j>	<F>
1.204	20.472
2.626	13.677
3.362	18.902
4.911	15.602
6.707	10.130
7.822	10.245
8.789	10.730
9.561	11.882
10.224	14.020
11.369	15.508
13.299	12.036
14.288	11.636
14.898	13.055
15.565	14.904
16.870	15.158
18.773	12.959
20.541	11.631
21.917	10.890
22.749	11.199
23.390	11.977
24.000	12.993
24.844	13.886
26.404	13.551
28.261	12.171
29.621	11.772
31.093	11.571
32.762	11.012
34.096	10.674
35.034	10.798
35.799	11.156
36.509	11.615
37.256	12.094
38.156	12.462
39.294	12.569
40.622	12.420
42.022	12.185
43.469	11.933
44.983	11.662
46.602	11.340
48.211	10.986
49.525	10.789
50.473	10.858
51.189	11.124
51.798	11.502
52.385	11.939
53.066	12.365
54.029	12.638
55.477	12.545
57.252	12.088
58.720	11.725
59.616	11.771
60.179	12.119
60.639	12.605
61.131	13.126
61.779	13.585
62.748	13.825
64.132	13.700
65.668	13.345
66.923	13.151
67.900	13.231
69.002	13.350
70.772	13.123
73.365	12.341
75.833	11.508
77.455	11.149
78.589	11.128
79.672	11.187
80.888	11.202
82.236	11.147
83.589	11.063
84.791	11.020
85.774	11.063
86.575	11.192
87.276	11.379
87.948	11.592
88.643	11.806
89.386	12.003
90.181	12.177
91.013	12.331
91.862	12.474
92.733	12.613
93.676	12.729
94.794	12.782
96.204	12.711
97.943	12.486
99.846	12.165
101.630	11.875
103.135	11.701
104.390	11.637
105.478	11.645
106.447	11.700
107.311	11.795
108.081	11.927
108.781	12.091
109.437	12.277
110.067	12.479
110.679	12.693
111.276	12.918
111.866	13.153
112.464	13.392
113.101	13.624
113.809	13.830
114.623	13.994
115.571	14.096
116.680	14.122
117.957	14.065
119.348	13.942
120.718	13.810
121.929	13.738
122.958	13.754
123.915	13.825
124.983	13.878
126.389	13.818
128.353	13.555
130.894	13.071
133.581	12.510
135.799	12.092
137.329	11.906
138.347	11.903
139.106	12.001
139.788	12.140
140.509	12.281
141.345	12.394
142.348	12.459
143.532	12.467
144.854	12.424
146.211	12.358
147.482	12.306
148.594	12.298
149.551	12.338
150.414	12.415
151.264	12.504
152.171	12.583
153.178	12.634
154.277	12.654
155.406	12.656
156.476	12.665
157.409	12.707
158.176	12.798
158.793	12.938
159.307	13.118
159.776	13.323
160.266	13.533
160.863	13.723
161.678	13.856
162.841	13.885
164.442	13.772
166.398	13.529
168.402	13.247
170.130	13.035
171.469	12.939
172.504	12.943
173.383	13.006
174.259	13.085
175.305	13.135
176.741	13.101
178.795	12.921
181.510	12.572
184.502	12.136
187.143	11.764
189.100	11.545
190.459	11.468
191.446	11.482
192.250	11.545
192.992	11.628
193.748	11.714
194.576	11.789
195.521	11.845
196.611	11.872
197.851	11.868
199.214	11.835
200.634	11.785
202.031	11.735
203.332	11.699
204.497	11.688
205.516	11.705
206.410	11.747
207.207	11.811
207.943	11.889
208.651	11.976
209.358	12.065
210.090	12.152
210.862	12.232
211.687	12.303
212.566	12.362
213.499	12.410
214.478	12.447
215.499	12.476
216.562	12.496
217.671	12.507
