<j>	<F>
1.242	20.243
2.959	11.744
4.044	11.399
4.935	12.641
6.013	14.990
7.464	11.268
8.369	12.725
9.894	12.461
11.284	10.522
12.116	11.244
12.781	12.600
13.452	14.555
14.727	14.974
16.272	12.846
17.020	13.464
17.734	15.054
19.072	14.962
20.637	13.459
21.822	13.109
22.685	13.366
23.218	14.609
23.777	16.241
24.673	17.148
26.170	16.475
28.422	14.125
30.148	12.516
30.976	12.708
31.616	13.465
32.351	14.174
33.243	14.637
34.367	14.766
35.858	14.274
37.316	13.596
38.317	13.559
39.019	14.051
39.702	14.747
40.761	15.074
42.423	14.441
44.021	13.636
45.168	13.505
46.303	13.562
47.699	13.366
49.249	12.950
50.639	12.624
51.726	12.584
52.648	12.758
53.637	12.935
54.805	12.953
56.018	12.859
57.037	12.875
57.814	13.113
58.495	13.493
59.241	13.864
60.124	14.108
61.050	14.261
61.853	14.496
62.524	14.895
63.227	15.334
64.155	15.586
65.348	15.529
66.627	15.325
67.845	15.186
69.086	15.074
70.519	14.845
72.290	14.380
74.308	13.715
76.136	13.149
77.479	12.911
78.440	12.954
79.209	13.149
79.894	13.413
80.539	13.716
81.169	14.043
81.828	14.371
82.576	14.656
83.487	14.839
84.634	14.859
86.038	14.687
87.593	14.386
89.075	14.105
90.327	13.967
91.375	13.977
92.360	14.055
93.392	14.114
94.459	14.135
95.444	14.178
96.242	14.324
96.858	14.595
97.389	14.954
97.984	15.315
98.862	15.543
100.341	15.426
102.646	14.808
105.432	13.905
108.051	13.130
110.223	12.614
111.888	12.333
113.083	12.255
113.940	12.327
114.602	12.492
115.155	12.711
115.637	12.968
116.060	13.258
116.428	13.585
116.750	13.947
117.041	14.344
117.323	14.768
117.635	15.204
118.047	15.618
118.733	15.926
120.110	15.917
122.812	15.251
126.464	14.041
129.240	13.169
130.712	12.918
131.612	12.970
132.442	13.090
133.433	13.171
134.678	13.162
136.157	13.059
137.719	12.906
139.160	12.777
140.352	12.726
141.288	12.764
142.039	12.875
142.692	13.029
143.327	13.201
144.016	13.365
144.827	13.494
145.823	13.565
147.047	13.557
148.498	13.465
150.093	13.313
151.690	13.150
153.156	13.022
154.434	12.955
155.539	12.947
156.512	12.983
157.395	13.051
158.209	13.142
158.971	13.252
159.700	13.375
160.422	13.505
161.175	13.630
161.996	13.737
162.911	13.815
163.919	13.859
164.984	13.878
166.052	13.890
167.070	13.913
168.011	13.960
168.867	14.036
169.648	14.138
170.374	14.262
171.072	14.400
171.785	14.540
172.573	14.663
173.509	14.741
174.668	14.746
176.092	14.660
177.754	14.489
179.562	14.267
181.407	14.034
183.201	13.819
184.864	13.643
186.318	13.524
187.509	13.478
188.437	13.508
189.145	13.605
189.696	13.753
190.151	13.936
190.560	14.142
190.963	14.357
191.400	14.571
191.919	14.768
192.582	14.928
193.479	15.021
194.712	15.012
196.338	14.876
198.256	14.635
200.190	14.371
201.862	14.176
203.175	14.087
204.193	14.090
205.024	14.155
205.754	14.254
206.441	14.371
207.131	14.493
207.886	14.603
208.806	14.677
210.041	14.673
211.761	14.543
214.000	14.267
216.474	13.909
218.692	13.599
220.367	13.422
221.561	13.375
222.485	13.408
223.330	13.472
224.221	13.532
225.221	13.570
226.336	13.579
227.519	13.566
228.684	13.550
229.742	13.553
230.636	13.590
231.349	13.669
231.901	13.789
232.328	13.944
232.665	14.126
232.946	14.328
233.199	14.545
233.454	14.769
233.741	14.992
234.110	15.203
234.640	15.380
235.460	15.488
236.761	15.474
238.716	15.285
241.269	14.926
243.980	14.507
246.337	14.171
248.180	13.969
249.657	13.869
250.957	13.820
252.184	13.792
253.350	13.775
254.424	13.776
255.366	13.802
256.163	13.860
256.827	13.948
257.390	14.062
257.898	14.193
258.403	14.330
258.968	14.461
259.668	14.567
260.596	14.627
261.858	14.617
263.529	14.516
265.588	14.325
267.868	14.079
270.101	13.836
272.061	13.645
273.653	13.529
274.887	13.486
275.828	13.503
276.546	13.567
277.112	13.665
277.590	13.786
278.045	13.917
278.547	14.045
279.185	14.154
280.072	14.220
281.336	14.216
283.063	14.121
285.200	13.939
287.486	13.714
289.570	13.515
291.235	13.391
292.473	13.348
293.402	13.367
294.152	13.425
294.822	13.502
295.474	13.585
296.148	13.667
296.871	13.742
297.670	13.805
298.571	13.852
299.607	13.875
300.803	13.870
302.165	13.834
303.662	13.772
305.224	13.694
306.762	13.617
308.216	13.553
309.577	13.508
310.896	13.475
312.261	13.440
313.755	13.388
315.416	13.310
317.205	13.209
319.001	13.102
320.653	13.011
322.047	12.956
323.147	12.945
323.982	12.976
324.614	13.042
