<j>	<Fwlc>
1053.976	13.040
1054.108	13.084
1054.249	13.128
1054.401	13.172
1054.569	13.216
1054.755	13.259
1054.964	13.301
1055.200	13.342
1055.469	13.382
1055.777	13.421
1056.131	13.458
1056.540	13.492
1057.011	13.524
1057.554	13.552
1058.177	13.577
1058.889	13.598
1059.697	13.614
1060.606	13.626
1061.617	13.632
1062.726	13.634
1063.926	13.632
1065.204	13.625
1066.541	13.616
1067.916	13.604
1069.307	13.591
1070.692	13.578
1072.052	13.566
1073.374	13.556
1074.646	13.548
1075.864	13.543
1077.028	13.540
1078.141	13.539
1079.209	13.541
1080.239	13.545
1081.239	13.550
1082.217	13.556
1083.184	13.563
1084.149	13.570
1085.120	13.577
1086.109	13.583
1087.123	13.589
1088.170	13.593
1089.258	13.595
1090.391	13.595
1091.569	13.593
1092.791	13.588
1094.049	13.583
1095.331	13.575
1096.623	13.567
1097.906	13.559
1099.162	13.553
1100.372	13.548
1101.521	13.545
1102.597	13.546
1103.594	13.550
1104.510	13.558
1105.346	13.570
1106.108	13.585
1106.805	13.604
1107.446	13.625
1108.044	13.648
1108.609	13.673
1109.154	13.699
1109.690	13.726
1110.228	13.753
1110.778	13.779
1111.352	13.805
1111.956	13.830
1112.599	13.852
1113.287	13.873
1114.024	13.892
1114.811	13.908
1115.648	13.922
1116.530	13.933
1117.452	13.943
1118.403	13.951
1119.374	13.958
1120.351	13.964
1121.323	13.970
1122.281	13.977
1123.216	13.985
1124.124	13.994
1125.004	14.005
1125.860	14.017
1126.700	14.029
1127.537	14.042
1128.388	14.055
1129.274	14.067
1130.220	14.076
1131.256	14.081
1132.416	14.080
1133.735	14.073
1135.250	14.057
1136.996	14.031
1138.997	13.993
1141.263	13.942
1143.784	13.881
1146.519	13.809
1149.405	13.731
1152.357	13.650
1155.283	13.569
1158.101	13.494
1160.741	13.426
1163.162	13.367
1165.345	13.320
1167.288	13.282
1169.007	13.255
1170.522	13.236
1171.860	13.225
1173.049	13.220
1174.116	13.221
1175.088	13.226
1175.990	13.235
1176.845	13.245
1177.678	13.257
1178.511	13.269
1179.366	13.281
1180.266	13.291
1181.230	13.299
1182.281	13.303
1183.434	13.303
1184.705	13.299
1186.101	13.290
1187.623	13.275
1189.261	13.256
1190.994	13.233
1192.794	13.206
1194.624	13.178
1196.445	13.150
1198.221	13.124
1199.922	13.100
1201.530	13.080
1203.037	13.064
1204.448	13.052
1205.778	13.043
1207.051	13.037
1208.294	13.032
1209.540	13.028
1210.824	13.023
1212.180	13.015
1213.641	13.004
1215.232	12.989
1216.974	12.968
1218.873	12.941
1220.921	12.908
1223.093	12.871
1225.350	12.830
1227.636	12.788
1229.894	12.746
1232.066	12.708
1234.104	12.673
1235.975	12.645
1237.660	12.623
1239.154	12.608
1240.465	12.600
1241.608	12.598
1242.600	12.601
1243.462	12.609
1244.213	12.622
1244.871	12.637
1245.452	12.656
1245.968	12.678
1246.432	12.701
1246.853	12.726
1247.240	12.753
1247.599	12.780
1247.938	12.809
1248.261	12.838
1248.575	12.868
1248.885	12.898
1249.196	12.928
1249.514	12.958
1249.845	12.988
1250.197	13.018
1250.575	13.046
1250.990	13.074
1251.451	13.100
1251.969	13.123
1252.556	13.145
1253.227	13.164
1253.995	13.179
1254.875	13.190
1255.883	13.196
1257.028	13.197
1258.320	13.193
1259.761	13.183
1261.346	13.167
1263.059	13.147
1264.876	13.122
1266.766	13.095
1268.691	13.065
1270.614	13.036
1272.498	13.007
1274.316	12.981
1276.046	12.958
1277.679	12.939
1279.212	12.923
1280.649	12.911
1282.000	12.902
1283.274	12.896
1284.483	12.893
1285.638	12.892
1286.747	12.892
1287.816	12.894
1288.849	12.897
1289.850	12.901
1290.817	12.907
1291.750	12.913
1292.646	12.921
1293.505	12.931
1294.322	12.941
1295.097	12.953
1295.828	12.967
1296.513	12.983
1297.154	13.000
1297.751	13.018
1298.306	13.039
1298.820	13.060
1299.296	13.084
1299.737	13.108
1300.146	13.134
1300.526	13.161
1300.881	13.189
1301.214	13.218
1301.529	13.248
1301.827	13.279
1302.113	13.310
1302.391	13.342
1302.662	13.374
1302.931	13.406
1303.202	13.439
1303.478	13.471
1303.766	13.503
1304.071	13.535
1304.401	13.566
1304.767	13.596
1305.182	13.624
1305.664	13.650
1306.238	13.673
1306.935	13.691
1307.796	13.704
1308.876	13.709
1310.237	13.703
1311.952	13.685
1314.093	13.651
1316.714	13.599
1319.828	13.529
1323.385	13.441
1327.254	13.342
1331.242	13.237
1335.127	13.136
1338.713	13.044
1341.871	12.968
1344.553	12.909
1346.775	12.867
1348.596	12.839
1350.091	12.823
1351.337	12.817
1352.400	12.818
1353.334	12.823
1354.184	12.832
1354.982	12.843
1355.750	12.855
1356.507	12.868
1357.264	12.880
1358.029	12.893
1358.805	12.905
1359.595	12.917
1360.398	12.928
1361.213	12.939
1362.035	12.950
1362.862	12.960
1363.687	12.971
1364.506	12.981
1365.316	12.992
1366.111	13.003
1366.888	13.015
1367.647	13.028
1368.386	13.041
1369.105	13.055
1369.809	13.069
1370.500	13.084
1371.184	13.100
1371.868	13.115
1372.561	13.130
1373.273	13.145
1374.015	13.159
1374.800	13.171
1375.641	13.182
1376.553	13.191
1377.550	13.196
1378.646	13.199
1379.851	13.197
1381.174	13.192
1382.617	13.182
1384.176	13.169
1385.840	13.152
1387.589	13.131
1389.395	13.108
1391.226	13.085
1393.048	13.061
1394.828	13.038
1396.534	13.018
1398.146	13.000
1399.648	12.987
1401.034	12.977
1402.304	12.971
1403.466	12.969
1404.529	12.970
1405.507	12.974
1406.413	12.981
1407.263	12.990
1408.070	13.000
1408.846	13.011
1409.605	13.024
1410.357	13.036
1411.112	13.049
1411.878	13.061
1412.663	13.073
1413.475	13.084
1414.318	13.094
1415.197	13.103
1416.116	13.110
1417.076	13.116
1418.080	13.121
1419.125	13.124
1420.211	13.126
1421.334	13.127
1422.489	13.126
1423.671	13.125
1424.871	13.123
1426.083	13.120
1427.297	13.117
1428.505	13.114
1429.700	13.112
1430.874	13.110
1432.020	13.109
1433.134	13.109
1434.211	13.110
1435.250	13.113
1436.250	13.117
1437.209	13.122
1438.130	13.128
1439.013	13.136
1439.862	13.145
1440.678	13.155
1441.464	13.166
1442.224	13.178
1442.959	13.191
1443.671	13.204
1444.364	13.218
1445.037	13.233
1445.694	13.249
1446.334	13.265
1446.958	13.282
1447.566	13.299
1448.158	13.317
1448.735	13.335
1449.296	13.354
1449.840	13.374
1450.367	13.394
1450.878	13.415
1451.372	13.436
1451.850	13.458
1452.312	13.481
1452.760	13.504
1453.193	13.528
1453.614	13.552
1454.024	13.577
1454.427	13.602
1454.824	13.627
1455.219	13.653
1455.615	13.678
1456.018	13.704
1456.431	13.729
1456.861	13.754
1457.315	13.778
1457.798	13.801
1458.321	13.823
1458.891	13.843
1459.519	13.862
1460.216	13.878
1460.993	13.891
1461.861	13.901
1462.830	13.908
1463.910	13.910
1465.107	13.908
1466.423	13.902
1467.856	13.892
1469.398	13.878
1471.034	13.860
1472.745	13.839
1474.507	13.816
1476.297	13.792
