<j>	<Fwlc>
1051.026	13.209
1053.501	13.148
1055.969	13.089
1058.462	13.029
1061.019	12.969
1063.673	12.905
1066.441	12.838
1069.309	12.766
1072.232	12.693
1075.137	12.620
1077.939	12.552
1080.558	12.490
1082.934	12.438
1085.034	12.397
1086.851	12.367
1088.403	12.347
1089.720	12.338
1090.836	12.336
1091.787	12.342
1092.607	12.352
1093.323	12.368
1093.958	12.386
1094.532	12.407
1095.057	12.431
1095.547	12.456
1096.009	12.482
1096.450	12.509
1096.877	12.537
1097.293	12.565
1097.702	12.594
1098.108	12.623
1098.515	12.652
1098.925	12.681
1099.342	12.710
1099.769	12.739
1100.211	12.768
1100.672	12.795
1101.157	12.822
1101.672	12.848
1102.222	12.873
1102.815	12.896
1103.457	12.917
1104.155	12.936
1104.917	12.952
1105.750	12.966
1106.658	12.976
1107.646	12.983
1108.715	12.987
1109.864	12.988
1111.086	12.985
1112.373	12.979
1113.711	12.971
1115.083	12.962
1116.472	12.951
1117.858	12.941
1119.224	12.931
1120.553	12.922
1121.834	12.915
1123.059	12.911
1124.226	12.909
1125.335	12.909
1126.391	12.911
1127.405	12.915
1128.388	12.921
1129.355	12.928
1130.324	12.935
1131.315	12.941
1132.350	12.946
1133.453	12.948
1134.649	12.947
1135.962	12.942
1137.413	12.931
1139.018	12.914
1140.781	12.891
1142.693	12.862
1144.732	12.828
1146.856	12.790
1149.012	12.751
1151.142	12.712
1153.187	12.675
1155.098	12.644
1156.841	12.619
1158.397	12.600
1159.764	12.589
1160.948	12.585
1161.967	12.587
1162.841	12.596
1163.590	12.609
1164.236	12.626
1164.796	12.647
1165.286	12.670
1165.719	12.696
1166.107	12.724
1166.458	12.754
1166.778	12.785
1167.073	12.817
1167.348	12.850
1167.605	12.884
1167.848	12.919
1168.078	12.954
1168.297	12.990
1168.506	13.026
1168.706	13.063
1168.899	13.101
1169.084	13.139
1169.262	13.177
1169.435	13.216
1169.602	13.256
1169.764	13.296
1169.922	13.336
1170.075	13.376
1170.226	13.417
1170.374	13.458
1170.520	13.500
1170.665	13.542
1170.810	13.584
1170.956	13.626
1171.106	13.668
1171.260	13.710
1171.423	13.752
1171.598	13.794
1171.792	13.836
1172.014	13.876
1172.277	13.915
1172.602	13.952
1173.021	13.986
1173.581	14.013
1174.357	14.033
1175.456	14.039
1177.031	14.026
1179.281	13.986
1182.428	13.909
1186.648	13.788
1191.948	13.621
1198.044	13.421
1204.370	13.210
1210.267	13.015
1215.256	12.855
1219.166	12.738
1222.085	12.662
1224.219	12.617
1225.789	12.596
1226.977	12.590
1227.915	12.595
1228.692	12.606
1229.367	12.622
1229.975	12.640
1230.539	12.660
1231.071	12.681
1231.581	12.704
1232.071	12.727
1232.544	12.751
1233.002	12.775
1233.443	12.800
1233.870	12.826
1234.280	12.852
1234.674	12.880
1235.052	12.907
1235.414	12.936
1235.760	12.965
1236.091	12.995
1236.407	13.025
1236.710	13.056
1237.000	13.088
1237.278	13.121
1237.547	13.153
1237.808	13.187
1238.064	13.220
1238.317	13.254
1238.571	13.289
1238.829	13.323
1239.099	13.357
1239.385	13.390
1239.699	13.423
1240.052	13.454
1240.460	13.484
1240.945	13.511
1241.537	13.534
1242.275	13.552
1243.209	13.562
1244.401	13.563
1245.926	13.552
1247.869	13.525
1250.306	13.480
1253.290	13.413
1256.825	13.326
1260.833	13.221
1265.159	13.103
1269.585	12.982
1273.889	12.865
1277.889	12.759
1281.481	12.668
1284.640	12.594
1287.391	12.535
1289.792	12.489
1291.905	12.453
1293.790	12.426
1295.495	12.406
1297.056	12.391
1298.506	12.380
1299.868	12.372
1301.166	12.366
1302.422	12.362
1303.660	12.359
1304.907	12.357
1306.194	12.353
1307.555	12.347
1309.027	12.338
1310.652	12.325
1312.468	12.306
1314.511	12.281
1316.804	12.248
1319.352	12.208
1322.135	12.160
1325.102	12.106
1328.174	12.049
1331.255	11.991
1334.239	11.935
1337.033	11.885
1339.567	11.842
1341.800	11.807
1343.719	11.782
1345.336	11.766
1346.678	11.758
1347.777	11.757
1348.673	11.763
1349.400	11.773
1349.990	11.788
1350.470	11.806
1350.863	11.827
1351.187	11.851
1351.457	11.876
1351.684	11.902
1351.877	11.930
1352.045	11.958
1352.191	11.988
1352.322	12.018
1352.439	12.048
1352.547	12.079
1352.647	12.110
1352.741	12.142
1352.831	12.174
1352.917	12.206
1353.001	12.239
1353.084	12.272
1353.166	12.304
1353.249	12.337
1353.333	12.371
1353.419	12.404
1353.507	12.437
1353.600	12.470
1353.697	12.504
1353.800	12.537
1353.911	12.570
1354.030	12.603
1354.160	12.636
1354.302	12.669
1354.460	12.702
1354.636	12.734
1354.834	12.765
1355.057	12.796
1355.311	12.826
1355.600	12.854
1355.931	12.882
1356.311	12.908
1356.748	12.933
1357.250	12.955
1357.825	12.975
1358.482	12.992
1359.230	13.007
1360.077	13.018
1361.026	13.025
1362.079	13.029
1363.234	13.030
1364.485	13.027
1365.819	13.020
1367.218	13.012
1368.661	13.002
1370.124	12.991
1371.582	12.979
1373.012	12.969
1374.395	12.960
1375.716	12.952
1376.968	12.947
1378.147	12.945
1379.256	12.945
1380.303	12.947
1381.296	12.951
1382.249	12.957
1383.174	12.964
1384.086	12.971
1384.998	12.978
1385.922	12.986
1386.870	12.992
1387.850	12.998
1388.870	13.002
1389.934	13.005
1391.045	13.006
1392.203	13.006
1393.403	13.004
1394.639	13.001
1395.903	12.996
1397.185	12.992
1398.473	12.986
1399.755	12.981
1401.021	12.976
1402.260	12.973
1403.464	12.970
1404.627	12.968
1405.746	12.968
1406.821	12.969
1407.851	12.972
1408.841	12.976
1409.795	12.982
1410.720	12.988
1411.622	12.996
1412.509	13.004
1413.388	13.012
1414.269	13.020
1415.158	13.029
1416.064	13.036
1416.991	13.043
1417.947	13.049
1418.934	13.055
1419.954	13.059
1421.008	13.062
1422.092	13.063
1423.202	13.064
1424.330	13.065
1425.467	13.064
1426.602	13.064
1427.723	13.064
1428.817	13.065
1429.874	13.067
1430.883	13.070
1431.835	13.075
1432.725	13.082
1433.549	13.092
1434.306	13.103
1434.996	13.117
1435.622	13.133
1436.187	13.151
1436.696	13.171
1437.155	13.193
1437.569	13.216
1437.944	13.241
1438.286	13.267
1438.602	13.295
1438.897	13.323
1439.176	13.351
1439.445	13.381
1439.709	13.410
1439.975	13.440
1440.247	13.469
1440.532	13.499
1440.835	13.528
1441.163	13.556
1441.522	13.583
1441.921	13.609
1442.366	13.634
1442.866	13.657
1443.431	13.677
1444.068	13.695
1444.786	13.711
1445.595	13.723
1446.503	13.732
1447.517	13.737
1448.643	13.738
1449.885	13.734
1451.247	13.727
1452.732	13.715
1454.342	13.699
1456.078	13.678
1457.941	13.654
1459.934	13.624
1462.056	13.591
1464.303	13.553
1466.666	13.511
1469.125	13.466
1471.651	13.419
1474.202	13.371
1476.727	13.323
1479.173	13.278
1481.488	13.238
1483.630	13.202
1485.567	13.174
1487.285	13.152
1488.783	13.138
1490.070	13.130
1491.166	13.129
1492.092	13.134
1492.874	13.143
1493.536	13.157
1494.102	13.174
1494.594	13.194
1495.029	13.216
1495.425	13.239
1495.799	13.264
1496.165	13.288
1496.538	13.313
1496.932	13.337
1497.364	13.361
1497.850	13.383
1498.410	13.402
1499.067	13.419
1499.846	13.432
1500.774	13.440
1501.880	13.443
1503.191	13.439
1504.732	13.428
1506.516	13.409
1508.542	13.382
1510.789	13.347
1513.214	13.306
1515.752	13.262
1518.322	13.215
1520.841	13.170
1523.232	13.129
1525.436	13.093
1527.416	13.064
1529.158	13.042
1530.667	13.028
1531.963	13.021
1533.070	13.020
1534.017	13.024
1534.833	13.032
1535.544	13.044
1536.172	13.059
1536.735	13.075
1537.248	13.094
1537.724	13.114
1538.171	13.135
1538.597	13.156
1539.008	13.179
1539.406	13.201
1539.797	13.225
1540.182	13.248
1540.562	13.271
1540.940	13.295
1541.316	13.319
1541.692	13.343
1542.069	13.367
1542.448	13.391
1542.829	13.415
1543.215	13.439
1543.606	13.463
1544.004	13.486
1544.410	13.510
1544.827	13.533
1545.256	13.556
1545.700	13.578
1546.161	13.600
1546.641	13.622
1547.145	13.642
1547.674	13.662
1548.232	13.681
1548.823	13.699
1549.450	13.716
1550.119	13.732
1550.833	13.746
1551.595	13.758
1552.412	13.769
1553.286	13.778
1554.221	13.785
1555.221	13.789
1556.286	13.792
1557.418	13.792
1558.614	13.790
1559.870	13.786
1561.181	13.780
1562.536	13.772
1563.924	13.763
1565.332	13.753
1566.743	13.743
1568.142	13.734
1569.512	13.725
1570.840	13.717
1572.112	13.711
1573.319	13.707
1574.454	13.706
1575.514	13.707
1576.498	13.710
1577.409	13.716
1578.251	13.725
1579.034	13.735
1579.764	13.747
1580.454	13.761
1581.115	13.776
1581.762	13.792
1582.410	13.807
1583.077	13.822
1583.782	13.837
1584.549	13.849
1585.401	13.859
1586.367	13.865
1587.474	13.867
1588.753	13.864
1590.230	13.854
1591.924	13.837
1593.847	13.812
1595.992	13.781
1598.336	13.742
1600.835	13.698
1603.428	13.651
1606.047	13.603
1608.622	13.556
1611.093	13.512
1613.418	13.472
1615.574	13.438
1617.555	13.410
1619.370	13.387
1621.040	13.369
1622.587	13.355
1624.036	13.344
1625.409	13.335
1626.726	13.329
1628.004	13.324
1629.254	13.320
1630.485	13.317
1631.706	13.314
1632.921	13.311
1634.135	13.308
1635.352	13.305
1636.576	13.303
1637.810	13.299
1639.061	13.296
1640.331	13.292
1641.625	13.287
1642.946	13.281
1644.296	13.275
1645.674	13.268
1647.077	13.260
1648.501	13.251
1649.937	13.242
1651.376	13.233
1652.803	13.223
1654.208	13.215
1655.575	13.207
1656.892	13.201
1658.148	13.197
1659.334	13.194
1660.444	13.194
1661.473	13.196
1662.422	13.200
1663.290	13.207
1664.081	13.216
1664.801	13.227
1665.453	13.241
1666.045	13.256
1666.583	13.272
1667.073	13.291
1667.522	13.310
1667.936	13.331
1668.322	13.352
1668.684	13.375
1669.029	13.398
1669.362	13.422
1669.688	13.445
1670.015	13.469
1670.348	13.493
1670.694	13.517
1671.063	13.540
1671.464	13.563
1671.909	13.584
1672.413	13.603
1672.995	13.621
1673.677	13.635
1674.487	13.646
1675.458	13.653
1676.627	13.653
1678.039	13.647
1679.735	13.632
1681.759	13.608
1684.138	13.574
1686.883	13.528
1689.972	13.472
1693.347	13.408
1696.913	13.338
1700.553	13.265
1704.139	13.194
1707.560	13.127
1710.733	13.067
1713.612	13.016
1716.189	12.973
1718.483	12.939
1720.529	12.912
1722.371	12.891
1724.057	12.875
1725.629	12.863
1727.126	12.853
1728.582	12.844
1730.022	12.836
1731.469	12.828
1732.937	12.819
1734.439	12.810
1735.979	12.800
1737.557	12.788
1739.172	12.776
1740.816	12.763
1742.477	12.750
1744.144	12.736
1745.804	12.722
1747.442	12.709
1749.047	12.697
1750.608	12.685
1752.120	12.675
1753.579	12.667
1754.986	12.659
1756.344	12.653
1757.659	12.649
1758.942	12.645
1760.203	12.642
1761.454	12.639
1762.709	12.636
1763.981	12.633
1765.280	12.629
1766.618	12.625
1768.002	12.619
1769.438	12.612
1770.927	12.604
1772.468	12.594
1774.054	12.584
1775.676	12.572
1777.319	12.560
1778.969	12.547
1780.608	12.535
1782.220	12.523
1783.789	12.512
1785.301	12.502
1786.746	12.494
1788.117	12.488
1789.411	12.484
1790.628	12.481
1791.771	12.481
1792.846	12.482
1793.859	12.484
1794.819	12.488
1795.735	12.494
1796.617	12.500
1797.473	12.506
1798.311	12.514
1799.139	12.521
1799.965	12.529
1800.794	12.537
1801.632	12.544
1802.481	12.551
1803.346	12.558
1804.227	12.565
1805.125	12.571
1806.040	12.577
1806.969	12.582
1807.911	12.587
1808.861	12.592
1809.817	12.596
1810.773	12.601
1811.724	12.605
1812.666	12.610
1813.593	12.615
1814.502	12.621
1815.388	12.627
1816.248	12.633
1817.078	12.640
1817.876	12.649
1818.641	12.657
1819.371	12.667
1820.067	12.678
1820.728	12.689
1821.354	12.702
1821.948	12.715
1822.509	12.729
1823.040	12.743
1823.542	12.759
1824.017	12.775
1824.466	12.792
1824.892	12.810
1825.296	12.828
1825.679	12.847
1826.045	12.866
1826.393	12.886
1826.726	12.906
1827.044	12.927
1827.350	12.948
1827.645	12.969
1827.930	12.991
1828.205	13.013
1828.472	13.035
1828.733	13.057
1828.987	13.080
1829.237	13.103
1829.483	13.126
1829.726	13.150
1829.967	13.173
1830.208	13.196
1830.449	13.220
1830.693	13.244
1830.941	13.267
1831.194	13.291
1831.456	13.314
1831.728	13.337
1832.014	13.360
1832.318	13.382
