<j>	var(j)
1.246	0.387
3.002	0.921
4.179	0.875
5.196	0.705
6.054	0.711
7.215	1.332
8.585	0.975
9.532	1.532
11.137	2.247
12.467	1.536
13.346	1.420
14.237	1.855
15.522	2.821
17.083	2.218
18.031	1.476
18.729	1.284
19.440	1.445
20.367	1.813
21.486	1.844
22.550	1.870
23.598	1.727
24.543	1.681
25.496	1.971
26.692	3.106
28.339	3.566
29.759	2.826
30.782	2.091
31.548	1.697
32.242	1.605
32.951	1.500
33.668	1.754
34.659	3.159
36.382	4.929
38.246	3.751
39.354	2.254
40.058	1.820
40.693	1.646
41.311	1.533
41.954	1.802
42.828	3.072
44.396	6.558
47.021	9.179
49.278	5.271
50.306	2.556
50.847	2.083
51.368	2.686
52.136	4.268
53.392	6.135
54.975	5.628
56.180	3.194
56.831	1.790
57.242	1.473
57.644	1.710
58.184	2.470
59.043	3.985
60.413	5.858
62.128	5.995
63.566	4.223
64.501	2.795
65.151	2.202
65.716	2.118
66.315	2.367
67.037	2.875
67.946	3.613
69.090	4.820
70.581	6.850
72.480	8.304
74.343	6.766
75.630	4.489
76.493	4.392
77.473	7.979
79.355	17.198
82.678	24.597
85.950	17.998
87.839	10.212
88.864	6.416
89.525	4.486
90.007	3.402
90.395	2.836
90.742	2.622
91.088	2.673
91.469	2.953
91.919	3.441
92.476	4.087
93.164	4.760
93.977	5.266
94.877	5.497
95.812	5.583
96.766	5.832
97.775	6.550
98.919	7.879
100.275	9.604
101.845	11.156
103.539	12.081
105.236	12.203
106.832	11.306
108.221	9.409
109.327	7.104
110.148	5.143
110.755	3.951
111.248	3.634
111.742	4.248
112.371	5.998
113.303	9.142
114.711	13.166
116.582	15.679
118.546	14.469
120.167	10.951
121.324	7.573
122.117	5.169
122.670	3.688
123.085	2.935
123.439	2.768
123.804	3.159
124.257	4.260
124.911	6.416
125.927	9.863
127.442	13.573
129.326	14.666
131.114	12.250
132.486	9.408
133.537	8.627
134.555	10.840
135.900	17.228
138.002	28.217
141.060	37.490
144.396	34.457
146.953	23.237
148.521	14.266
149.469	9.732
150.136	8.081
150.717	7.982
151.315	8.719
151.990	9.871
152.768	11.069
153.647	11.917
154.591	12.093
155.543	11.562
156.447	10.673
157.284	10.002
158.082	10.102
158.909	11.369
159.864	13.943
161.045	17.444
162.496	20.577
164.133	21.423
165.741	19.087
167.100	14.794
168.120	10.531
168.843	7.366
169.359	5.379
169.750	4.279
170.076	3.778
170.380	3.684
170.692	3.897
171.039	4.380
171.447	5.161
171.947	6.384
172.587	8.468
173.465	12.482
174.788	20.594
176.933	34.913
180.220	50.538
184.168	52.486
187.537	39.391
189.773	25.677
191.169	17.207
192.106	12.507
192.798	9.741
193.351	8.003
193.817	6.912
194.232	6.273
194.621	5.951
195.003	5.836
195.390	5.836
195.788	5.881
196.201	5.938
196.628	6.026
197.074	6.252
197.552	6.857
198.096	8.303
198.783	11.380
199.758	17.173
201.234	26.217
203.389	36.000
206.070	39.969
208.703	35.040
210.798	26.918
212.340	21.471
213.572	19.643
214.717	20.068
215.892	21.205
217.124	21.825
218.371	21.192
219.557	19.253
220.618	16.586
221.525	14.006
222.295	12.192
222.978	11.607
223.648	12.662
224.406	15.911
225.384	22.063
226.751	31.382
228.651	42.075
231.055	49.016
233.631	47.046
235.903	37.360
237.598	26.156
238.750	17.743
239.533	12.749
240.109	10.239
240.586	9.250
241.033	9.185
241.490	9.748
241.989	10.823
242.555	12.375
243.215	14.383
243.992	16.775
244.904	19.371
245.955	21.859
247.132	23.845
248.398	25.021
249.704	25.338
251.005	25.064
252.275	24.637
253.513	24.455
254.734	24.736
255.964	25.502
257.225	26.615
258.530	27.808
259.878	28.681
261.247	28.765
262.596	27.669
263.871	25.293
265.018	21.929
266.001	18.141
266.810	14.515
267.460	11.452
267.979	9.119
268.400	7.513
268.757	6.547
269.077	6.118
269.388	6.152
269.711	6.611
270.070	7.514
270.491	8.955
271.005	11.126
271.660	14.369
272.519	19.172
273.673	25.988
275.219	34.587
277.210	42.989
279.545	47.438
281.943	45.299
284.081	38.278
285.806	30.784
287.167	25.958
288.324	24.535
289.435	25.845
290.618	28.699
291.926	31.761
293.353	33.838
294.840	34.305
296.313	33.363
297.720	31.786
299.043	30.306
300.296	29.180
301.495	28.167
302.647	26.806
303.734	24.762
304.731	22.019
305.613	18.871
306.368	15.740
307.000	12.989
307.527	10.824
307.974	9.302
308.367	8.377
308.731	7.965
309.086	7.972
309.451	8.309
309.841	8.899
310.268	9.657
310.739	10.489
311.258	11.280
311.822	11.905
312.422	12.241
313.042	12.205
313.662	11.777
314.264	11.017
314.829	10.045
315.349	9.010
315.820	8.052
316.249	7.280
316.645	6.768
317.022	6.579
317.401	6.793
317.806	7.582
318.275	9.360
318.879	13.141
319.765	21.323
321.244	38.838
323.898	71.565
328.339	111.732
334.093	123.299
339.238	93.015
342.593	55.942
344.490	32.417
345.582	20.248
346.276	14.112
346.774	10.944
347.172	9.342
347.521	8.688
347.857	8.719
348.203	9.349
348.584	10.600
349.028	12.569
349.565	15.391
350.232	19.178
351.072	23.883
352.117	29.108
353.379	33.937
354.821	37.043
356.353	37.267
357.848	34.391
359.190	29.354
360.313	23.636
361.209	18.444
361.908	14.363
362.459	11.461
362.906	9.557
363.288	8.417
363.634	7.860
363.966	7.805
364.305	8.331
364.680	9.767
365.135	12.936
365.763	19.597
366.746	33.111
368.424	58.362
371.288	96.978
375.640	134.217
380.863	139.713
385.535	109.361
388.814	72.512
390.880	47.801
392.234	35.096
393.244	29.619
394.114	28.176
394.956	29.436
395.849	33.139
396.865	39.526
398.083	48.882
399.585	61.004
401.434	74.548
403.638	86.537
406.108	93.025
408.653	91.194
411.044	81.445
413.102	67.135
414.754	52.230
416.018	39.342
416.965	29.385
417.675	22.189
418.215	17.185
418.639	13.774
418.984	11.476
419.277	9.952
419.536	8.973
419.775	8.398
420.002	8.147
420.227	8.189
420.458	8.536
420.704	9.244
420.976	10.429
421.290	12.275
421.666	15.069
422.137	19.206
422.747	25.202
423.556	33.578
424.638	44.608
426.067	57.742
427.884	70.974
430.052	80.739
432.424	83.399
434.770	77.745
436.870	66.082
438.601	52.487
439.949	40.263
440.975	30.874
441.765	24.394
442.396	20.280
442.929	17.892
443.408	16.707
443.863	16.349
444.316	16.569
444.782	17.196
445.272	18.102
445.794	19.188
446.353	20.356
446.950	21.520
447.586	22.604
448.258	23.553
448.962	24.363
449.693	25.086
450.449	25.848
451.232	26.844
452.050	28.308
452.918	30.496
453.858	33.606
454.899	37.719
456.068	42.702
457.385	48.143
458.857	53.357
460.464	57.568
462.167	60.204
463.914	61.197
465.656	61.023
467.365	60.463
469.036	60.226
470.683	60.644
472.323	61.613
473.972	62.707
475.629	63.419
477.282	63.398
478.913	62.624
480.502	61.417
482.044	60.297
483.545	59.750
485.021	60.045
486.496	61.099
487.986	62.475
489.497	63.497
491.017	63.449
492.517	61.833
493.962	58.551
495.315	53.927
496.550	48.583
497.656	43.190
498.637	38.292
499.508	34.215
500.289	31.078
501.003	28.837
501.672	27.371
502.312	26.520
502.938	26.128
503.560	26.060
504.185	26.212
504.818	26.508
505.463	26.901
506.122	27.372
506.796	27.920
507.488	28.551
508.200	29.279
508.933	30.112
509.691	31.045
510.476	32.051
511.289	33.079
512.130	34.062
512.999	34.917
513.890	35.561
514.798	35.928
515.715	35.991
516.634	35.766
517.547	35.316
518.448	34.730
519.336	34.111
520.210	33.548
521.071	33.099
521.924	32.774
522.770	32.544
523.613	32.357
524.453	32.158
525.290	31.918
526.123	31.661
526.951	31.494
527.778	31.614
528.612	32.317
529.470	33.997
530.380	37.133
531.382	42.249
532.528	49.818
533.881	60.054
535.504	72.567
537.437	85.970
539.674	97.786
542.141	105.109
544.701	106.009
547.193	100.658
549.484	91.159
551.508	80.193
553.258	69.775
554.764	60.860
556.071	53.599
557.219	47.769
558.242	43.077
559.167	39.310
560.013	36.360
560.800	34.216
561.545	32.928
562.267	32.584
562.989	33.291
563.732	35.151
564.524	38.249
565.392	42.599
566.363	48.106
567.461	54.488
568.701	61.227
570.085	67.570
571.598	72.626
573.203	75.591
574.849	75.997
576.479	73.876
578.041	69.736
579.498	64.344
580.830	58.467
582.033	52.700
583.114	47.409
584.086	42.761
584.964	38.810
585.764	35.562
586.500	33.023
587.188	31.213
587.843	30.171
588.482	29.957
589.122	30.631
589.783	32.242
590.486	34.810
591.250	38.299
592.095	42.589
593.038	47.449
594.089	52.512
595.248	57.304
596.506	61.313
597.841	64.102
599.224	65.443
600.623	65.383
602.008	64.241
603.358	62.490
604.663	60.601
605.924	58.914
607.146	57.564
608.337	56.485
609.503	55.452
610.645	54.171
611.757	52.367
612.829	49.866
613.845	46.638
614.793	42.803
615.662	38.596
616.444	34.311
617.141	30.237
617.757	26.630
618.303	23.695
618.793	21.599
619.245	20.509
619.682	20.648
620.130	22.391
620.625	26.428
621.222	34.045
622.006	47.617
623.117	71.306
624.790	111.608
627.381	175.973
631.338	265.273
636.946	358.336
643.862	407.531
650.934	378.061
656.880	291.263
661.140	196.878
663.896	124.313
665.601	77.199
666.655	48.916
667.325	32.421
667.775	22.836
668.095	17.227
668.341	13.918
668.543	11.962
668.719	10.825
668.881	10.198
669.036	9.906
669.189	9.846
669.342	9.957
669.499	10.205
669.662	10.572
669.833	11.049
670.013	11.631
670.205	12.317
670.411	13.108
670.632	14.004
670.871	15.003
671.130	16.102
671.410	17.293
671.713	18.567
672.042	19.908
672.398	21.294
672.781	22.699
673.193	24.093
673.633	25.444
674.100	26.718
674.594	27.886
675.112	28.929
675.653	29.838
676.213	30.625
676.791	31.322
677.385	31.989
677.995	32.710
678.622	33.603
679.269	34.813
679.944	36.516
680.656	38.918
681.421	42.250
682.255	46.756
683.182	52.663
684.231	60.118
685.427	69.096
686.799	79.285
688.362	89.965
690.116	99.977
692.037	107.890
694.073	112.384
696.153	112.722
698.199	109.092
700.144	102.546
701.945	94.600
703.588	86.725
705.083	79.999
706.457	74.985
707.743	71.791
708.974	70.193
710.178	69.764
711.374	69.967
712.572	70.253
713.771	70.115
714.964	69.160
716.135	67.157
717.268	64.065
718.344	60.014
719.348	55.260
720.271	50.125
721.107	44.925
721.857	39.928
722.525	35.335
723.118	31.270
723.646	27.796
724.118	24.941
724.546	22.715
724.939	21.141
725.308	20.276
725.668	20.254
726.032	21.323
726.422	23.916
726.868	28.738
727.412	36.885
728.122	49.942
729.091	69.988
730.454	99.144
732.371	138.285
734.996	184.480
738.386	228.336
742.394	255.065
746.636	252.794
750.615	222.231
753.951	176.323
756.505	130.036
758.348	92.249
759.641	65.111
760.555	47.117
761.220	35.766
761.731	28.839
762.149	24.715
762.512	22.337
762.845	21.041
763.163	20.425
763.475	20.252
763.787	20.376
764.104	20.714
764.429	21.208
764.765	21.822
765.114	22.526
765.476	23.292
765.854	24.093
766.247	24.903
766.656	25.692
767.081	26.428
767.521	27.080
767.974	27.619
768.439	28.016
768.913	28.253
769.393	28.320
769.877	28.213
770.361	27.941
770.843	27.523
771.320	26.993
771.790	26.394
772.253	25.776
772.707	25.203
773.154	24.745
773.597	24.501
774.039	24.603
774.486	25.252
774.951	26.789
775.450	29.818
776.014	35.463
776.697	45.796
777.595	64.588
778.880	98.311
780.844	156.573
783.934	249.019
788.672	372.713
795.304	490.763
803.247	536.388
811.055	476.480
817.373	354.480
821.774	235.429
824.590	149.587
826.352	96.237
827.485	65.081
828.257	47.018
828.821	36.214
829.261	29.368
829.622	24.714
829.929	21.335
830.196	18.747
830.432	16.691
830.645	15.021
830.839	13.654
831.016	12.535
831.180	11.630
831.334	10.912
831.480	10.364
831.620	9.974
831.756	9.735
831.891	9.646
832.025	9.709
832.162	9.935
832.304	10.337
832.453	10.937
832.612	11.766
832.786	12.862
832.978	14.267
833.193	16.038
833.437	18.240
833.717	20.944
834.042	24.222
834.421	28.145
834.864	32.773
835.383	38.140
835.990	44.240
836.696	51.008
837.511	58.310
838.443	65.959
839.496	73.712
840.669	81.350
841.958	88.724
843.355	95.853
844.857	102.922
846.459	110.269
848.163	118.295
849.977	127.199
851.912	136.778
853.969	146.249
856.142	154.272
858.400	159.163
860.691	159.417
862.944	154.273
865.088	144.026
867.058	129.948
868.810	113.843
870.330	97.495
871.622	82.249
872.708	68.909
873.617	57.795
874.381	48.861
875.030	41.899
875.589	36.656
876.082	32.924
876.529	30.605
876.950	29.781
877.364	30.788
877.799	34.352
878.292	41.792
878.903	55.314
