<j>	var(j)
1.246	0.387
3.002	0.921
4.179	0.875
5.196	0.705
6.054	0.711
7.215	1.332
8.585	0.975
9.532	1.532
11.137	2.247
12.467	1.536
13.346	1.420
14.237	1.855
15.522	2.821
17.083	2.218
18.031	1.476
18.729	1.284
19.440	1.445
20.367	1.813
21.486	1.844
22.550	1.870
23.598	1.727
24.543	1.681
25.496	1.971
26.692	3.106
28.339	3.566
29.759	2.826
30.782	2.091
31.548	1.697
32.242	1.605
32.951	1.500
33.668	1.754
34.659	3.159
36.382	4.929
38.246	3.751
39.354	2.254
40.058	1.820
40.693	1.646
41.311	1.533
41.954	1.802
42.828	3.072
44.396	6.558
47.021	9.179
49.278	5.271
50.306	2.556
50.847	2.083
51.368	2.686
52.136	4.268
53.392	6.135
54.975	5.628
56.180	3.194
56.831	1.790
57.242	1.473
57.644	1.710
58.184	2.470
59.043	3.985
60.413	5.858
62.128	5.995
63.566	4.223
64.501	2.795
65.151	2.202
65.716	2.118
66.315	2.367
67.037	2.875
67.946	3.613
69.090	4.820
70.581	6.850
72.480	8.304
74.343	6.766
75.630	4.489
76.493	4.392
77.473	7.979
79.355	17.198
82.678	24.597
85.950	17.998
87.839	10.212
88.864	6.416
89.525	4.486
90.007	3.402
90.395	2.836
90.742	2.622
91.088	2.673
91.469	2.953
91.919	3.441
92.476	4.087
93.164	4.760
93.977	5.266
94.877	5.497
95.812	5.583
96.766	5.832
97.775	6.550
98.919	7.879
100.275	9.604
101.845	11.156
103.539	12.081
105.236	12.203
106.832	11.306
108.221	9.409
109.327	7.104
110.148	5.143
110.755	3.951
111.248	3.634
111.742	4.248
112.371	5.998
113.303	9.142
114.711	13.166
116.582	15.679
118.546	14.469
120.167	10.951
121.324	7.573
122.117	5.169
122.670	3.688
123.085	2.935
123.439	2.768
123.804	3.159
124.257	4.260
124.911	6.416
125.927	9.863
127.442	13.573
129.326	14.666
131.114	12.250
132.486	9.408
133.537	8.627
134.555	10.840
135.900	17.228
138.002	28.217
141.060	37.490
144.396	34.457
146.953	23.237
148.521	14.266
149.469	9.732
150.136	8.081
150.717	7.982
151.315	8.719
151.990	9.871
152.768	11.069
153.647	11.917
154.591	12.093
155.543	11.562
156.447	10.673
157.284	10.002
158.082	10.102
158.909	11.369
159.864	13.943
161.045	17.444
162.496	20.577
164.133	21.423
165.741	19.087
167.100	14.794
168.120	10.531
168.843	7.366
169.359	5.379
169.750	4.279
170.076	3.778
170.380	3.684
170.692	3.897
171.039	4.380
171.447	5.161
171.947	6.384
172.587	8.468
173.465	12.482
174.788	20.594
176.933	34.913
180.220	50.538
184.168	52.486
187.537	39.391
189.773	25.677
191.169	17.207
192.106	12.507
192.798	9.741
193.351	8.003
193.817	6.912
194.232	6.273
194.621	5.951
195.003	5.836
195.390	5.836
195.788	5.881
196.201	5.938
196.628	6.026
197.074	6.252
197.552	6.857
198.096	8.303
198.783	11.380
199.758	17.173
201.234	26.217
203.389	36.000
206.070	39.969
208.703	35.040
210.798	26.918
212.340	21.471
213.572	19.643
214.717	20.068
215.892	21.205
217.124	21.825
218.371	21.192
219.557	19.253
220.618	16.586
221.525	14.006
222.295	12.192
222.978	11.607
223.648	12.662
224.406	15.911
225.384	22.063
226.751	31.382
228.651	42.075
231.055	49.016
233.631	47.046
235.903	37.360
237.598	26.156
238.750	17.743
239.533	12.749
240.109	10.239
240.586	9.250
241.033	9.185
241.490	9.748
241.989	10.823
242.555	12.375
243.215	14.383
243.992	16.775
244.904	19.371
245.955	21.859
247.132	23.845
248.398	25.021
249.704	25.338
251.005	25.064
252.275	24.637
253.513	24.455
254.734	24.736
255.964	25.502
257.225	26.615
258.530	27.808
259.878	28.681
261.247	28.765
262.596	27.669
263.871	25.293
265.018	21.929
266.001	18.141
266.810	14.515
267.460	11.452
267.979	9.119
268.400	7.513
268.757	6.547
269.077	6.118
269.388	6.152
269.711	6.611
270.070	7.514
270.491	8.955
271.005	11.126
271.660	14.369
272.519	19.172
273.673	25.988
275.219	34.587
277.210	42.989
279.545	47.438
281.943	45.299
284.081	38.278
285.806	30.784
287.167	25.958
288.324	24.535
289.435	25.845
290.618	28.699
291.926	31.761
293.353	33.838
294.840	34.305
296.313	33.363
297.720	31.786
299.043	30.306
300.296	29.180
301.495	28.167
302.647	26.806
303.734	24.762
304.731	22.019
305.613	18.871
306.368	15.740
307.000	12.989
307.527	10.824
307.974	9.302
308.367	8.377
308.731	7.965
309.086	7.972
309.451	8.309
309.841	8.899
310.268	9.657
310.739	10.489
311.258	11.280
311.822	11.905
312.422	12.241
313.042	12.205
313.662	11.777
314.264	11.017
314.829	10.045
315.349	9.010
315.820	8.051
316.249	7.277
316.644	6.760
317.022	6.554
317.398	6.721
317.798	7.375
318.252	8.760
318.810	11.417
319.565	16.554
320.691	26.939
322.548	48.818
325.822	94.238
331.529	172.804
340.046	250.893
349.461	254.402
356.979	189.999
361.817	122.282
364.713	78.167
366.517	54.471
367.772	43.090
368.773	38.427
369.675	37.410
370.561	38.453
371.477	40.716
372.451	43.698
373.498	47.006
374.624	50.266
375.824	53.073
377.086	55.022
378.385	55.770
379.693	55.108
380.975	53.025
382.200	49.722
383.343	45.566
384.386	40.988
385.323	36.410
386.157	32.177
386.896	28.533
387.556	25.623
388.153	23.526
388.707	22.272
389.238	21.868
389.767	22.312
390.313	23.587
390.898	25.655
391.541	28.429
392.260	31.746
393.068	35.324
393.970	38.768
394.962	41.588
396.022	43.290
397.121	43.519
398.219	42.178
399.278	39.487
400.266	35.910
401.162	32.016
401.961	28.333
402.672	25.231
403.309	22.924
403.894	21.474
404.449	20.847
404.996	20.945
405.552	21.640
406.134	22.778
406.752	24.182
407.415	25.659
408.122	26.998
408.870	27.997
409.648	28.477
410.441	28.333
411.230	27.537
411.998	26.165
412.730	24.362
413.413	22.321
414.042	20.236
414.616	18.269
415.138	16.542
415.617	15.123
416.060	14.044
416.477	13.298
416.878	12.864
417.273	12.701
417.669	12.763
418.072	12.993
418.489	13.329
418.922	13.706
419.373	14.056
419.840	14.318
420.321	14.441
420.810	14.399
421.302	14.191
421.790	13.851
422.272	13.446
422.744	13.067
423.209	12.826
423.672	12.841
424.142	13.237
424.637	14.128
425.173	15.614
425.776	17.754
426.470	20.539
427.279	23.839
428.220	27.375
429.296	30.731
430.492	33.440
431.777	35.163
433.109	35.828
434.447	35.654
435.764	34.997
437.045	34.168
438.288	33.336
439.493	32.575
440.666	31.981
441.816	31.799
442.959	32.480
444.130	34.646
445.387	38.989
446.806	46.025
448.474	55.639
450.460	66.470
452.761	75.600
455.270	79.502
457.785	76.278
460.090	67.151
462.046	55.421
463.620	44.145
464.860	34.904
465.838	27.989
466.626	23.053
467.282	19.601
467.847	17.210
468.350	15.572
468.812	14.484
469.248	13.823
469.670	13.511
470.090	13.507
470.515	13.792
470.956	14.354
471.421	15.190
471.920	16.299
472.462	17.673
473.055	19.297
473.709	21.148
474.429	23.195
475.223	25.407
476.095	27.774
477.049	30.327
478.091	33.158
479.228	36.416
480.474	40.269
481.844	44.800
483.356	49.837
485.017	54.799
486.811	58.670
488.686	60.277
490.562	58.824
492.343	54.371
493.951	47.848
495.340	40.575
496.505	33.706
497.468	27.930
498.269	23.488
498.948	20.330
499.543	18.283
500.087	17.152
500.606	16.779
501.122	17.056
501.654	17.940
502.223	19.437
502.846	21.604
503.547	24.536
504.350	28.340
505.282	33.111
506.373	38.888
507.650	45.620
509.136	53.161
510.844	61.332
512.781	70.005
514.945	79.104
517.328	88.410
519.915	97.196
522.664	104.032
525.498	107.258
528.307	106.002
530.982	100.924
533.448	93.932
535.686	87.116
537.725	81.831
539.615	78.437
541.408	76.572
543.141	75.608
544.834	75.046
546.498	74.794
548.139	75.264
549.778	77.346
551.450	82.282
553.220	91.431
555.172	105.879
557.407	125.780
560.014	149.400
563.026	172.322
566.377	188.000
569.882	190.569
573.281	178.439
576.338	155.412
578.914	128.050
580.986	102.069
582.613	80.565
583.889	64.282
584.906	52.670
585.743	44.746
586.458	39.546
587.096	36.308
587.687	34.486
588.252	33.726
588.811	33.813
589.375	34.639
589.958	36.169
590.571	38.417
591.227	41.416
591.938	45.201
592.719	49.762
593.582	55.017
594.537	60.759
595.593	66.630
596.749	72.108
597.995	76.551
599.310	79.300
600.663	79.825
602.015	77.870
603.323	73.550
604.549	67.324
605.666	59.872
606.655	51.930
607.511	44.145
608.239	36.984
608.850	30.718
609.360	25.455
609.786	21.181
610.143	17.816
610.447	15.251
610.710	13.372
610.943	12.079
611.158	11.293
611.361	10.960
611.561	11.050
611.766	11.562
611.984	12.518
612.224	13.969
612.496	15.994
612.811	18.693
613.183	22.187
613.631	26.606
614.172	32.055
614.828	38.589
615.621	46.138
616.570	54.452
617.688	63.041
618.975	71.188
620.415	78.065
621.976	82.951
623.614	85.511
625.280	85.970
626.934	85.079
628.554	83.902
630.138	83.476
631.706	84.577
633.286	87.556
634.914	92.310
636.618	98.304
638.417	104.652
640.311	110.270
642.278	114.089
644.282	115.294
646.274	113.548
648.206	109.029
650.034	102.346
651.729	94.317
653.274	85.759
654.669	77.339
655.921	69.528
657.043	62.594
658.053	56.673
658.968	51.805
659.807	47.986
660.587	45.195
661.326	43.420
662.040	42.661
662.746	42.943
663.461	44.304
664.204	46.796
664.993	50.458
665.849	55.293
666.789	61.221
667.832	68.036
668.991	75.355
670.270	82.596
671.664	88.999
673.155	93.741
674.710	96.095
676.288	95.617
677.842	92.294
679.326	86.541
680.705	79.087
681.956	70.772
683.070	62.368
684.049	54.464
684.905	47.433
685.651	41.462
686.306	36.606
686.888	32.853
687.415	30.168
687.902	28.540
688.369	28.017
688.832	28.725
689.312	30.912
689.836	34.979
690.436	41.515
691.156	51.327
692.052	65.413
693.199	84.790
694.684	110.088
696.596	140.746
699.002	174.009
701.905	204.317
705.206	224.376
708.700	228.335
712.122	215.265
715.236	189.763
717.902	159.077
720.089	129.457
721.845	104.400
723.251	84.919
724.392	70.598
725.343	60.496
726.162	53.666
726.892	49.358
727.569	47.048
728.219	46.392
728.865	47.182
729.526	49.281
730.222	52.584
730.967	56.961
731.779	62.236
732.667	68.152
733.642	74.335
734.706	80.301
735.852	85.481
737.068	89.298
738.332	91.254
739.616	91.043
740.891	88.624
742.125	84.232
743.292	78.322
744.373	71.487
745.358	64.322
746.243	57.352
747.032	50.965
747.735	45.403
748.364	40.788
748.932	37.135
749.453	34.409
749.940	32.532
750.403	31.420
750.855	30.985
751.304	31.149
751.759	31.854
752.229	33.054
752.719	34.719
753.239	36.830
753.793	39.375
754.389	42.349
755.033	45.741
755.733	49.530
756.492	53.671
757.318	58.082
758.212	62.636
759.177	67.151
760.211	71.386
761.308	75.054
762.459	77.852
763.648	79.495
764.856	79.769
766.063	78.576
767.246	75.953
768.385	72.067
769.462	67.198
770.462	61.681
771.379	55.861
772.209	50.044
772.953	44.470
773.616	39.307
774.203	34.660
774.724	30.569
775.185	27.035
775.596	24.031
775.964	21.513
776.296	19.436
776.599	17.751
776.878	16.416
777.138	15.400
777.385	14.677
777.624	14.237
777.857	14.077
778.091	14.210
778.330	14.661
778.579	15.468
778.846	16.691
779.136	18.403
779.461	20.695
779.829	23.669
780.255	27.441
780.753	32.123
781.340	37.793
782.034	44.471
782.853	52.067
783.811	60.337
784.919	68.852
786.177	77.009
787.574	84.122
789.084	89.582
790.675	93.072
792.310	94.708
793.956	95.070
795.593	95.088
797.219	95.838
798.850	98.354
800.517	103.439
802.265	111.583
804.140	122.893
806.189	137.045
808.448	153.241
810.936	170.294
813.650	186.847
816.562	201.708
819.632	214.173
822.812	224.124
826.057	231.725
829.330	236.934
832.595	239.210
835.811	237.494
838.929	230.745
841.889	218.512
844.633	201.318
847.112	180.629
849.301	158.388
851.196	136.428
852.813	116.170
854.182	98.421
855.339	83.451
856.319	71.167
857.156	61.265
857.878	53.369
858.511	47.109
859.072	42.138
859.577	38.180
860.037	35.021
860.462	32.496
860.859	30.470
861.234	28.860
861.592	27.605
861.937	26.666
862.272	26.017
862.602	25.652
862.930	25.578
863.259	25.817
863.595	26.401
863.941	27.379
864.302	28.814
864.686	30.791
865.099	33.407
865.550	36.773
866.051	41.013
866.613	46.246
867.251	52.569
867.979	60.032
868.812	68.583
869.765	78.048
870.850	88.052
872.070	98.023
873.421	107.189
874.890	114.693
876.450	119.728
878.062	121.725
879.685	120.522
881.277	116.408
882.802	110.058
884.232	102.364
885.555	94.228
886.768	86.394
887.879	79.401
