<j>	<Fwlc>
1061.840	12.707
1062.190	12.740
1062.526	12.773
1062.850	12.807
1063.162	12.842
1063.464	12.877
1063.755	12.913
1064.036	12.949
1064.311	12.986
1064.579	13.023
1064.843	13.061
1065.103	13.099
1065.364	13.138
1065.627	13.176
1065.895	13.215
1066.172	13.253
1066.462	13.291
1066.769	13.328
1067.099	13.365
1067.458	13.400
1067.854	13.434
1068.295	13.467
1068.789	13.497
1069.348	13.524
1069.981	13.548
1070.699	13.568
1071.513	13.584
1072.432	13.595
1073.460	13.601
1074.601	13.602
1075.852	13.597
1077.202	13.588
1078.639	13.574
1080.142	13.557
1081.691	13.538
1083.266	13.517
1084.849	13.496
1086.430	13.475
1088.008	13.454
1089.588	13.433
1091.182	13.412
1092.806	13.390
1094.477	13.367
1096.209	13.341
1098.008	13.312
1099.871	13.280
1101.780	13.246
1103.708	13.212
1105.616	13.177
1107.465	13.145
1109.214	13.117
1110.832	13.094
1112.297	13.078
1113.599	13.068
1114.739	13.065
1115.728	13.069
1116.582	13.079
1117.318	13.094
1117.957	13.113
1118.517	13.136
1119.019	13.162
1119.479	13.189
1119.913	13.219
1120.336	13.249
1120.762	13.279
1121.204	13.309
1121.676	13.338
1122.193	13.365
1122.767	13.390
1123.415	13.412
1124.150	13.430
1124.988	13.444
1125.944	13.453
1127.031	13.457
1128.261	13.454
1129.641	13.445
1131.176	13.430
1132.870	13.407
1134.719	13.378
1136.724	13.342
1138.884	13.300
1141.201	13.252
1143.680	13.198
1146.329	13.138
1149.151	13.071
1152.137	12.998
1155.262	12.921
1158.477	12.840
1161.710	12.758
1164.876	12.680
1167.886	12.607
1170.662	12.543
1173.151	12.489
1175.325	12.447
1177.184	12.418
1178.745	12.399
1180.040	12.390
1181.102	12.390
1181.969	12.398
1182.675	12.411
1183.249	12.430
1183.717	12.453
1184.099	12.480
1184.413	12.509
1184.673	12.540
1184.889	12.574
1185.071	12.609
1185.226	12.645
1185.359	12.682
1185.475	12.720
1185.577	12.759
1185.668	12.798
1185.750	12.838
1185.826	12.878
1185.897	12.919
1185.964	12.961
1186.028	13.002
1186.090	13.044
1186.151	13.087
1186.211	13.129
1186.273	13.172
1186.336	13.215
1186.402	13.258
1186.471	13.301
1186.546	13.344
1186.629	13.387
1186.721	13.430
1186.828	13.473
1186.953	13.515
1187.104	13.557
1187.290	13.597
1187.524	13.636
1187.823	13.672
1188.214	13.705
1188.729	13.733
1189.412	13.755
1190.323	13.768
1191.532	13.768
1193.119	13.754
1195.162	13.721
1197.715	13.666
1200.780	13.591
1204.274	13.497
1208.027	13.391
1211.802	13.282
1215.356	13.182
1218.501	13.097
1221.140	13.032
1223.261	12.987
1224.917	12.962
1226.184	12.952
1227.147	12.955
1227.881	12.967
1228.445	12.987
1228.887	13.011
1229.242	13.040
1229.533	13.071
1229.779	13.105
1229.992	13.139
1230.182	13.175
1230.355	13.212
1230.515	13.250
1230.666	13.288
1230.811	13.327
1230.951	13.366
1231.087	13.406
1231.222	13.445
1231.356	13.485
1231.489	13.525
1231.623	13.566
1231.759	13.606
1231.896	13.647
1232.038	13.688
1232.183	13.729
1232.336	13.769
1232.498	13.810
1232.674	13.850
1232.870	13.890
1233.095	13.928
1233.365	13.966
1233.704	14.000
1234.149	14.031
1234.756	14.056
1235.612	14.072
1236.844	14.073
1238.630	14.052
1241.193	14.002
1244.762	13.912
1249.480	13.776
1255.261	13.598
1261.690	13.392
1268.096	13.185
1273.815	13.003
1278.450	12.862
1281.935	12.765
1284.429	12.707
1286.170	12.678
1287.385	12.670
1288.249	12.676
1288.886	12.691
1289.379	12.712
1289.781	12.736
1290.126	12.763
1290.434	12.792
1290.719	12.821
1290.989	12.852
1291.249	12.882
1291.502	12.914
1291.750	12.945
1291.995	12.977
1292.238	13.009
1292.480	13.041
1292.720	13.073
1292.960	13.106
1293.200	13.139
1293.439	13.171
1293.679	13.204
1293.921	13.237
1294.163	13.270
