<j>	var(j)
1.246	0.387
3.002	0.921
4.179	0.875
5.196	0.705
6.054	0.711
7.215	1.332
8.585	0.975
9.532	1.532
11.137	2.247
12.467	1.536
13.346	1.420
14.237	1.855
15.522	2.821
17.083	2.218
18.031	1.476
18.729	1.284
19.440	1.445
20.367	1.813
21.486	1.844
22.550	1.870
23.598	1.727
24.543	1.681
25.496	1.971
26.692	3.106
28.339	3.566
29.759	2.826
30.782	2.091
31.548	1.697
32.242	1.605
32.951	1.500
33.668	1.754
34.659	3.159
36.382	4.929
38.246	3.751
39.354	2.254
40.058	1.820
40.693	1.646
41.311	1.533
41.954	1.802
42.828	3.072
44.396	6.558
47.021	9.179
49.278	5.271
50.306	2.556
50.847	2.083
51.368	2.686
52.136	4.268
53.392	6.135
54.975	5.628
56.180	3.194
56.831	1.790
57.242	1.473
57.644	1.710
58.184	2.470
59.043	3.985
60.413	5.858
62.128	5.995
63.566	4.223
64.501	2.795
65.151	2.202
65.716	2.118
66.315	2.367
67.037	2.875
67.946	3.613
69.090	4.820
70.581	6.850
72.480	8.304
74.343	6.766
75.630	4.489
76.493	4.392
77.473	7.979
79.355	17.198
82.678	24.597
85.950	17.998
87.839	10.212
88.864	6.416
89.525	4.486
90.007	3.402
90.395	2.836
90.742	2.622
91.088	2.673
91.469	2.953
91.919	3.441
92.476	4.087
93.164	4.760
93.977	5.266
94.877	5.497
95.812	5.583
96.766	5.832
97.775	6.550
98.919	7.879
100.275	9.604
101.845	11.156
103.539	12.081
105.236	12.203
106.832	11.306
108.221	9.409
109.327	7.104
110.148	5.143
110.755	3.951
111.248	3.634
111.742	4.248
112.371	5.998
113.303	9.142
114.711	13.166
116.582	15.679
118.546	14.469
120.167	10.951
121.324	7.573
122.117	5.169
122.670	3.688
123.085	2.935
123.439	2.768
123.804	3.159
124.257	4.260
124.911	6.416
125.927	9.863
127.442	13.573
129.326	14.666
131.114	12.250
132.486	9.408
133.537	8.627
134.555	10.840
135.900	17.228
138.002	28.217
141.060	37.490
144.396	34.457
146.953	23.237
148.521	14.266
149.469	9.732
150.136	8.081
150.717	7.982
151.315	8.719
151.990	9.871
152.768	11.069
153.647	11.917
154.591	12.093
155.543	11.562
156.447	10.673
157.284	10.002
158.082	10.102
158.909	11.369
159.864	13.943
161.045	17.444
162.496	20.577
164.133	21.423
165.741	19.087
167.100	14.794
168.120	10.531
168.843	7.366
169.359	5.379
169.750	4.279
170.076	3.778
170.380	3.684
170.692	3.897
171.039	4.380
171.447	5.161
171.947	6.384
172.587	8.468
173.465	12.482
174.788	20.594
176.933	34.913
180.220	50.538
184.168	52.486
187.537	39.391
189.773	25.677
191.169	17.207
192.106	12.507
192.798	9.741
193.351	8.003
193.817	6.912
194.232	6.273
194.621	5.951
195.003	5.836
195.390	5.836
195.788	5.881
196.201	5.938
196.628	6.026
197.074	6.252
197.552	6.857
198.096	8.303
198.783	11.380
199.758	17.173
201.234	26.217
203.389	36.000
206.070	39.969
208.703	35.040
210.798	26.918
212.340	21.471
213.572	19.643
214.717	20.068
215.892	21.205
217.124	21.825
218.371	21.192
219.557	19.253
220.618	16.586
221.525	14.006
222.295	12.192
222.978	11.607
223.648	12.662
224.406	15.911
225.384	22.063
226.751	31.382
228.651	42.075
231.055	49.016
233.631	47.046
235.903	37.360
237.598	26.156
238.750	17.743
239.533	12.749
240.109	10.239
240.586	9.250
241.033	9.185
241.490	9.748
241.989	10.823
242.555	12.375
243.215	14.383
243.992	16.775
244.904	19.371
245.955	21.859
247.132	23.845
248.398	25.021
249.704	25.338
251.005	25.064
252.275	24.637
253.513	24.455
254.734	24.736
255.964	25.502
257.225	26.615
258.530	27.808
259.878	28.681
261.247	28.765
262.596	27.669
263.871	25.293
265.018	21.929
266.001	18.141
266.810	14.515
267.460	11.452
267.979	9.119
268.400	7.513
268.757	6.547
269.077	6.118
269.388	6.152
269.711	6.611
270.070	7.514
270.491	8.955
271.005	11.126
271.660	14.369
272.519	19.172
273.673	25.988
275.219	34.587
277.210	42.989
279.545	47.438
281.943	45.299
284.081	38.278
285.806	30.784
287.167	25.958
288.324	24.535
289.435	25.845
290.618	28.699
291.926	31.761
293.353	33.838
294.840	34.305
296.313	33.363
297.720	31.786
299.043	30.306
300.296	29.180
301.495	28.167
302.647	26.806
303.734	24.762
304.731	22.019
305.613	18.871
306.368	15.740
307.000	12.989
307.527	10.824
307.974	9.302
308.367	8.377
308.731	7.965
309.086	7.972
309.451	8.309
309.841	8.899
310.268	9.657
310.739	10.489
311.258	11.280
311.822	11.905
312.422	12.241
313.042	12.205
313.662	11.777
314.264	11.017
314.829	10.045
315.349	9.012
315.820	8.057
316.249	7.292
316.646	6.803
317.026	6.675
317.412	7.068
317.837	8.383
318.366	11.707
319.148	19.977
320.545	40.333
323.350	84.335
328.611	145.593
335.828	163.985
342.111	119.309
346.007	73.988
348.308	51.568
349.918	43.140
351.279	40.601
352.564	40.486
353.843	41.550
355.151	43.256
356.505	45.163
357.906	46.732
359.339	47.365
360.774	46.581
362.166	44.198
363.470	40.428
364.650	35.803
365.688	30.985
366.584	26.585
367.355	23.073
368.030	20.797
368.647	20.066
369.253	21.257
369.909	24.900
370.692	31.702
371.703	42.386
373.057	57.118
374.860	74.421
377.148	90.120
379.803	98.108
382.551	94.244
385.059	80.113
387.103	61.747
388.636	44.818
389.735	31.947
390.517	23.234
391.092	17.718
391.538	14.340
391.905	12.302
392.226	11.091
392.522	10.423
392.805	10.177
393.087	10.359
393.380	11.091
393.701	12.633
394.074	15.435
394.540	20.209
395.163	28.004
396.038	40.150
397.297	57.807
399.092	80.675
401.531	104.865
404.560	122.127
407.882	124.106
411.049	109.981
413.706	87.588
415.743	66.114
417.252	50.283
418.394	40.535
419.322	35.460
420.143	33.450
420.925	33.253
421.711	34.012
422.519	35.144
423.358	36.243
424.226	37.017
425.114	37.267
426.008	36.891
426.894	35.872
427.755	34.285
428.580	32.257
429.357	29.956
430.081	27.540
430.749	25.150
431.364	22.885
431.927	20.809
432.443	18.948
432.918	17.306
433.357	15.871
433.763	14.624
434.142	13.541
434.498	12.602
434.834	11.790
435.152	11.094
435.456	10.508
435.748	10.032
436.031	9.673
436.308	9.448
436.583	9.386
436.861	9.531
437.149	9.953
437.456	10.758
437.794	12.105
438.182	14.231
438.648	17.483
439.230	22.333
439.984	29.361
440.982	39.101
442.309	51.634
444.038	65.904
446.186	79.070
448.663	87.042
451.264	86.749
453.734	78.563
455.883	65.996
457.636	53.027
459.022	42.079
460.117	33.831
461.000	27.987
461.737	23.950
462.373	21.158
462.943	19.188
463.466	17.749
463.955	16.653
464.419	15.791
464.864	15.104
465.295	14.573
465.716	14.216
466.132	14.077
466.550	14.227
466.979	14.780
467.432	15.890
467.927	17.782
468.490	20.762
469.158	25.235
469.980	31.680
471.019	40.521
472.346	51.818
474.024	64.733
476.073	77.022
478.428	85.286
480.928	86.530
483.355	80.220
485.518	68.705
487.315	55.506
488.738	43.359
489.840	33.536
490.691	26.226
491.362	21.122
491.910	17.828
492.380	16.035
492.812	15.580
493.242	16.466
493.707	18.866
494.253	23.123
494.933	29.735
495.818	39.244
496.988	51.938
498.527	67.297
500.484	83.298
502.833	96.266
505.443	102.234
508.095	99.446
510.569	89.721
512.728	77.018
514.539	64.867
516.045	55.060
517.319	47.876
518.427	42.827
519.421	39.248
520.336	36.573
521.191	34.408
521.999	32.522
522.765	30.801
523.494	29.215
524.189	27.786
524.853	26.564
525.493	25.614
526.114	25.008
526.725	24.816
527.338	25.120
527.964	26.017
528.619	27.621
529.321	30.068
530.092	33.520
530.958	38.137
531.947	44.032
533.090	51.173
534.414	59.248
535.934	67.532
537.644	74.862
539.504	79.847
541.445	81.336
543.377	78.945
545.211	73.277
546.881	65.662
548.356	57.606
549.639	50.328
550.757	44.560
551.748	40.605
552.657	38.477
553.525	38.022
554.391	38.987
555.284	41.053
556.229	43.820
557.240	46.802
558.317	49.456
559.452	51.245
560.620	51.748
561.792	50.762
562.933	48.365
564.013	44.883
565.010	40.789
565.914	36.571
566.725	32.629
567.451	29.228
568.104	26.496
568.702	24.458
569.258	23.071
569.789	22.261
570.307	21.943
570.823	22.039
571.347	22.483
571.886	23.224
572.448	24.227
573.039	25.473
573.665	26.952
574.332	28.670
575.045	30.645
575.811	32.912
576.638	35.527
577.532	38.576
578.506	42.181
579.571	46.500
580.746	51.712
582.048	57.969
583.502	65.317
585.127	73.575
586.936	82.217
588.926	90.330
591.068	96.736
593.308	100.312
595.575	100.391
597.787	97.010
599.877	90.839
601.795	82.886
603.517	74.150
605.040	65.425
606.372	57.259
607.532	49.992
608.543	43.816
609.431	38.834
610.221	35.090
610.940	32.587
611.614	31.307
612.268	31.213
612.927	32.258
613.615	34.361
614.354	37.404
615.163	41.196
616.058	45.449
617.045	49.764
618.124	53.662
619.282	56.647
620.497	58.322
621.737	58.501
622.973	57.280
624.173	55.017
625.320	52.232
626.406	49.481
627.434	47.224
628.416	45.762
629.371	45.218
630.319	45.550
631.277	46.590
632.259	48.085
633.273	49.751
634.322	51.328
635.402	52.649
636.508	53.697
637.632	54.650
638.775	55.902
639.942	58.052
641.155	61.865
642.450	68.225
643.879	78.011
645.510	91.882
647.419	109.831
649.671	130.583
652.292	151.082
655.236	166.739
658.374	173.042
661.509	167.899
664.443	152.901
667.032	132.312
669.219	110.737
671.020	91.393
672.493	75.759
673.710	64.020
674.740	55.725
675.641	50.211
676.458	46.835
677.224	45.047
677.967	44.399
678.703	44.526
679.445	45.118
680.201	45.911
680.972	46.677
681.758	47.224
682.555	47.402
683.356	47.113
684.153	46.314
684.936	45.025
685.700	43.319
686.435	41.316
687.138	39.166
687.807	37.031
688.442	35.079
689.046	33.473
689.626	32.375
690.192	31.941
690.755	32.344
691.330	33.774
691.937	36.451
692.598	40.634
693.341	46.604
694.200	54.627
695.210	64.871
696.410	77.269
697.833	91.320
699.502	105.926
701.413	119.336
703.530	129.442
705.779	134.369
708.062	133.199
710.277	126.384
712.338	115.521
714.190	102.673
715.816	89.682
717.224	77.780
718.441	67.557
719.496	59.130
720.420	52.347
721.242	46.952
721.981	42.683
722.657	39.320
723.283	36.704
723.872	34.734
724.432	33.378
724.974	32.663
725.510	32.704
726.051	33.714
726.613	36.056
727.222	40.301
727.909	47.303
728.725	58.285
729.737	74.842
731.042	98.782
732.760	131.443
735.022	172.332
737.928	217.051
741.473	256.105
745.486	277.294
749.633	272.496
753.522	243.644
756.862	201.378
759.539	157.787
761.595	120.699
763.151	92.803
764.344	73.494
765.292	60.942
766.083	53.242
766.781	48.855
767.426	46.664
768.048	45.910
768.664	46.077
769.285	46.823
769.920	47.911
770.573	49.173
771.246	50.480
771.939	51.733
772.651	52.860
773.382	53.800
774.126	54.515
774.883	54.984
775.647	55.196
776.416	55.159
777.186	54.888
777.954	54.416
778.717	53.770
779.473	52.996
780.219	52.121
780.955	51.187
781.680	50.229
782.393	49.285
783.095	48.387
783.787	47.570
784.469	46.870
785.144	46.323
785.814	45.966
786.481	45.838
787.149	45.967
787.822	46.367
788.504	47.057
789.199	48.031
789.911	49.266
790.644	50.712
791.402	52.295
792.185	53.921
792.994	55.483
793.827	56.866
794.683	57.959
795.555	58.667
796.439	58.945
797.327	58.792
798.212	58.274
799.090	57.507
799.957	56.660
800.813	55.961
801.660	55.673
802.505	56.097
803.360	57.562
804.241	60.444
805.170	65.176
806.177	72.243
807.296	82.157
808.571	95.378
810.049	112.139
811.779	132.200
813.800	154.466
816.128	176.693
818.742	195.557
821.569	207.387
824.491	209.384
827.365	200.848
830.054	183.517
832.457	160.768
834.525	136.274
836.256	112.905
837.678	92.363
838.836	75.283
839.779	61.608
840.552	50.929
841.194	42.745
841.736	36.559
842.203	31.956
842.615	28.606
842.987	26.260
843.331	24.741
843.659	23.928
843.979	23.741
844.300	24.141
844.630	25.114
844.976	26.661
845.347	28.814
845.752	31.603
846.199	35.074
846.698	39.253
847.260	44.179
847.897	49.853
848.618	56.244
849.433	63.267
850.351	70.829
851.378	78.793
852.519	87.036
853.775	95.528
855.149	104.438
856.644	114.205
858.270	125.653
860.048	140.019
862.018	158.886
864.234	183.844
866.771	215.887
869.705	254.471
873.093	296.261
876.933	334.672
881.130	360.904
885.494	367.404
889.773	351.566
893.724	317.273
897.182	272.591
900.082	225.824
902.441	182.876
904.327	146.570
905.830	117.415
907.030	94.720
907.998	77.336
908.789	64.102
909.448	54.033
910.006	46.363
910.488	40.512
