<j>	<F>
1.280	18.855
2.445	17.127
3.725	15.803
5.338	11.179
6.351	10.904
7.230	12.600
8.111	13.627
8.937	15.532
10.114	16.080
11.626	13.306
12.613	13.710
13.893	13.731
15.293	12.552
16.295	12.591
17.072	13.445
17.857	14.598
18.953	14.971
20.338	14.290
21.796	13.453
23.173	12.856
24.417	12.550
25.383	12.616
26.056	13.351
26.757	14.328
27.924	14.680
29.951	13.423
31.925	11.916
33.151	11.566
33.937	11.845
34.467	12.509
34.862	13.480
35.210	14.692
35.574	16.081
36.055	17.484
36.963	18.237
38.779	16.966
40.523	15.406
41.737	15.209
43.503	14.716
46.416	12.967
49.042	11.374
50.543	10.917
51.565	10.957
52.439	11.133
53.231	11.373
53.970	11.663
54.703	11.980
55.495	12.279
56.401	12.501
57.411	12.620
58.394	12.706
59.183	12.908
59.733	13.319
60.107	13.936
60.387	14.718
60.632	15.630
60.887	16.638
61.228	17.667
61.878	18.447
63.601	18.052
67.156	15.544
70.356	13.448
72.293	12.711
73.698	12.490
75.014	12.406
76.483	12.268
78.074	12.034
79.507	11.834
80.578	11.804
81.325	11.956
81.887	12.233
82.376	12.577
82.868	12.946
83.431	13.303
84.153	13.593
85.149	13.740
86.525	13.663
88.247	13.360
90.052	12.974
91.648	12.686
92.957	12.558
94.063	12.549
95.073	12.601
96.060	12.674
97.059	12.743
98.063	12.803
99.029	12.872
99.908	12.975
100.680	13.130
101.352	13.338
101.945	13.594
102.475	13.892
102.954	14.230
103.389	14.607
103.793	15.020
104.182	15.465
104.579	15.929
105.034	16.386
105.658	16.765
106.690	16.901
108.433	16.552
110.664	15.790
112.483	15.218
113.616	15.107
114.474	15.232
115.447	15.342
116.761	15.278
118.448	14.998
120.270	14.615
121.906	14.310
123.236	14.161
124.320	14.144
125.267	14.204
126.174	14.295
127.101	14.382
128.059	14.450
128.999	14.517
129.850	14.615
130.568	14.774
131.155	15.002
131.648	15.289
132.088	15.617
132.513	15.968
132.959	16.324
133.464	16.664
134.078	16.955
134.886	17.148
136.026	17.163
137.642	16.910
139.663	16.409
141.659	15.891
143.277	15.573
144.593	15.440
145.865	15.365
147.301	15.238
149.015	15.005
150.991	14.664
153.018	14.289
154.763	14.004
156.031	13.890
156.856	13.948
157.381	14.131
157.733	14.395
157.994	14.710
158.212	15.058
158.420	15.428
158.645	15.809
158.928	16.185
159.343	16.523
160.047	16.754
161.317	16.748
163.437	16.359
166.191	15.657
168.734	15.015
170.609	14.660
172.021	14.518
173.261	14.462
174.476	14.424
175.702	14.383
176.928	14.341
178.134	14.305
179.314	14.277
180.479	14.257
181.650	14.238
182.852	14.212
184.106	14.172
185.406	14.115
186.706	14.053
187.921	14.009
188.973	14.007
189.830	14.064
190.517	14.176
191.094	14.330
191.635	14.504
192.212	14.677
192.888	14.825
193.709	14.930
194.687	14.982
195.795	14.987
196.971	14.963
198.161	14.931
199.344	14.902
200.530	14.874
201.730	14.842
202.933	14.807
204.105	14.779
205.219	14.768
206.276	14.776
207.311	14.794
208.389	14.807
209.586	14.791
210.954	14.727
212.477	14.613
214.034	14.479
215.447	14.374
216.589	14.337
217.448	14.382
218.092	14.493
218.622	14.646
219.138	14.814
219.736	14.969
220.518	15.080
221.589	15.115
223.016	15.048
224.759	14.884
226.622	14.671
228.345	14.485
229.762	14.376
230.860	14.353
231.714	14.401
232.408	14.496
233.014	14.620
233.587	14.758
234.171	14.898
234.805	15.029
235.521	15.140
236.338	15.225
237.256	15.280
238.254	15.310
239.300	15.324
240.369	15.330
241.461	15.331
242.593	15.322
243.777	15.299
244.988	15.265
246.156	15.236
247.196	15.236
248.055	15.283
248.730	15.381
249.264	15.523
249.719	15.694
250.168	15.876
250.701	16.045
251.432	16.168
252.516	16.200
254.108	16.093
256.233	15.832
258.645	15.480
260.947	15.149
262.924	14.908
264.653	14.747
266.317	14.617
268.027	14.483
269.757	14.343
271.385	14.218
272.788	14.138
273.916	14.115
274.798	14.147
275.499	14.222
276.086	14.326
276.609	14.448
277.103	14.579
277.592	14.714
278.092	14.850
278.621	14.982
279.199	15.105
279.857	15.213
280.643	15.296
