<j>	<F>
1.331	18.449
2.699	14.289
3.922	13.078
5.165	12.163
6.374	11.578
7.614	11.426
8.773	10.937
9.569	11.879
10.339	13.666
11.242	14.855
12.276	15.274
13.472	15.229
15.254	13.337
16.571	11.934
17.441	12.723
18.779	12.839
20.497	11.581
21.644	11.200
22.441	11.737
23.245	12.406
24.175	12.912
25.357	13.043
26.857	12.547
28.241	11.978
29.191	12.064
29.936	12.617
30.790	13.180
31.953	13.278
33.190	13.012
34.063	13.173
34.676	13.883
35.332	14.698
36.199	15.204
37.215	15.353
38.224	15.480
39.338	15.564
40.844	15.065
42.330	14.293
43.159	14.409
43.641	15.242
44.195	16.181
45.172	16.616
46.900	15.911
49.129	14.500
51.328	13.307
53.246	12.507
54.755	12.103
55.873	12.027
56.689	12.205
57.336	12.556
57.953	12.982
58.648	13.380
59.466	13.678
60.365	13.879
61.239	14.070
62.001	14.348
62.626	14.765
63.130	15.331
63.550	16.042
63.954	16.853
64.505	17.616
65.785	17.753
69.095	15.868
72.737	13.362
74.328	12.729
75.153	12.861
75.875	13.119
76.620	13.377
77.404	13.610
78.220	13.822
79.070	14.014
79.966	14.175
80.900	14.301
81.819	14.421
82.652	14.589
83.363	14.847
83.964	15.201
84.496	15.634
85.006	16.115
85.569	16.591
86.341	16.941
87.619	16.905
89.648	16.236
92.059	15.240
94.332	14.434
96.485	13.806
98.445	13.306
100.019	13.016
101.230	12.928
102.212	12.969
103.060	13.085
103.841	13.245
104.630	13.417
105.534	13.553
106.665	13.594
108.083	13.495
109.710	13.279
111.342	13.041
112.816	12.868
114.108	12.779
115.254	12.756
116.278	12.783
117.182	12.858
117.965	12.982
118.637	13.155
119.218	13.373
119.729	13.629
120.184	13.920
120.593	14.243
120.966	14.597
121.317	14.980
121.661	15.384
122.021	15.799
122.423	16.211
122.907	16.594
123.550	16.904
124.560	17.032
126.434	16.718
129.653	15.683
133.204	14.412
135.558	13.721
136.938	13.544
138.014	13.549
139.098	13.572
140.273	13.563
141.523	13.521
142.797	13.465
144.061	13.412
145.307	13.366
146.525	13.329
147.681	13.307
148.721	13.319
149.599	13.381
150.307	13.504
150.869	13.684
151.327	13.911
151.725	14.171
152.103	14.452
152.497	14.738
152.944	15.015
153.485	15.264
154.163	15.462
155.018	15.588
156.073	15.626
157.342	15.573
158.894	15.417
160.925	15.102
163.593	14.570
166.532	13.921
168.927	13.427
170.421	13.231
171.252	13.268
171.744	13.433
172.096	13.660
172.410	13.913
172.744	14.172
173.151	14.419
173.695	14.631
174.458	14.779
175.530	14.825
176.967	14.744
178.752	14.543
180.827	14.255
183.213	13.898
185.990	13.462
189.024	12.968
191.839	12.521
193.997	12.230
195.442	12.113
196.370	12.127
196.988	12.223
197.434	12.366
197.782	12.538
198.071	12.731
198.323	12.939
198.551	13.159
198.767	13.390
198.983	13.628
199.217	13.871
199.495	14.111
199.866	14.337
200.413	14.525
201.274	14.635
202.644	14.610
204.665	14.400
207.193	14.031
209.716	13.638
211.751	13.363
213.210	13.241
214.260	13.234
215.084	13.292
215.798	13.383
216.465	13.489
217.114	13.602
217.756	13.718
218.392	13.837
219.018	13.959
219.632	14.085
220.244	14.215
220.883	14.342
221.611	14.454
222.532	14.525
223.798	14.517
225.574	14.387
227.922	14.114
230.655	13.742
233.389	13.366
235.816	13.063
237.858	12.853
239.571	12.720
241.027	12.644
242.278	12.610
243.368	12.610
244.335	12.635
245.210	12.678
246.012	12.737
246.751	12.808
247.427	12.891
248.040	12.987
248.590	13.096
249.079	13.220
249.514	13.356
249.905	13.505
250.261	13.664
250.594	13.832
250.913	14.007
251.231	14.187
251.560	14.369
251.915	14.549
252.314	14.723
252.787	14.885
253.373	15.024
254.131	15.125
255.141	15.168
256.498	15.129
258.267	14.991
260.424	14.757
262.816	14.467
265.228	14.173
267.495	13.916
269.547	13.711
271.359	13.558
272.911	13.458
274.194	13.410
275.221	13.412
276.028	13.459
276.671	13.540
277.200	13.647
277.661	13.771
278.092	13.905
278.517	14.043
278.956	14.181
279.424	14.317
279.928	14.446
280.471	14.569
281.054	14.684
281.672	14.792
282.322	14.893
283.005	14.988
283.729	15.075
284.521	15.150
285.425	15.202
286.518	15.217
287.902	15.173
289.699	15.046
292.005	14.817
294.818	14.490
297.955	14.103
301.075	13.723
303.837	13.410
306.065	13.196
307.765	13.077
309.052	13.033
310.062	13.040
310.916	13.077
311.707	13.130
312.509	13.184
313.384	13.230
314.391	13.258
315.589	13.259
317.038	13.223
318.780	13.144
320.815	13.021
323.066	12.863
325.380	12.693
327.568	12.537
329.477	12.417
