<j>	<F>
1.278	18.862
2.420	17.238
3.501	17.044
4.690	15.519
5.851	15.109
6.957	13.870
7.718	16.474
8.569	18.416
9.612	18.608
11.008	17.539
12.831	13.135
13.766	13.279
14.461	14.686
15.119	16.639
16.062	18.118
18.266	14.896
19.988	12.121
20.807	12.676
21.751	13.294
22.921	13.269
24.121	13.167
25.496	12.873
26.927	12.287
28.016	12.152
28.773	12.588
29.352	13.427
29.909	14.478
30.563	15.453
31.286	16.254
32.031	17.116
33.263	17.298
35.486	15.115
36.839	14.043
37.411	14.769
38.045	15.700
39.175	15.954
40.968	15.001
42.773	13.926
44.277	13.362
45.467	13.155
46.320	13.344
46.988	13.806
47.603	14.387
48.228	14.996
48.884	15.592
49.571	16.168
50.324	16.689
51.227	17.009
52.265	17.063
53.249	17.134
54.208	17.354
55.643	17.089
57.780	15.806
59.648	14.760
61.133	14.374
62.756	13.963
64.369	13.479
65.544	13.299
66.280	13.512
66.823	13.952
67.370	14.452
68.073	14.871
69.074	15.054
70.418	14.898
71.830	14.584
72.918	14.488
73.654	14.722
74.242	15.142
74.838	15.595
75.497	16.005
76.198	16.373
76.923	16.729
77.740	17.029
78.823	17.099
80.260	16.793
81.764	16.343
83.012	16.120
84.071	16.115
85.132	16.143
86.299	16.094
87.601	15.938
89.051	15.681
90.693	15.313
92.548	14.813
94.349	14.310
95.686	14.064
96.531	14.147
97.144	14.426
97.789	14.738
98.694	14.929
100.043	14.860
101.784	14.514
103.479	14.126
104.733	13.962
105.554	14.055
106.117	14.319
106.565	14.676
106.990	15.075
107.470	15.470
108.091	15.801
108.957	15.995
110.154	15.977
111.650	15.749
113.233	15.435
114.658	15.199
115.837	15.108
116.793	15.150
117.573	15.298
118.229	15.529
118.830	15.810
119.468	16.091
120.252	16.304
121.287	16.375
122.617	16.261
124.154	16.005
125.712	15.722
127.148	15.505
128.404	15.385
129.458	15.369
130.298	15.465
130.945	15.670
131.455	15.963
131.903	16.312
132.378	16.671
132.991	16.975
133.882	17.134
135.167	17.060
136.787	16.763
138.451	16.411
139.899	16.170
141.084	16.078
142.054	16.106
142.867	16.224
143.589	16.401
144.304	16.596
145.102	16.760
146.075	16.842
147.324	16.788
148.953	16.549
150.960	16.121
153.092	15.620
154.974	15.226
156.465	15.017
157.714	14.939
158.957	14.891
160.368	14.793
161.980	14.616
163.666	14.398
165.240	14.212
166.610	14.099
167.803	14.055
168.886	14.055
169.904	14.079
170.866	14.121
171.757	14.184
172.563	14.275
173.281	14.397
173.922	14.548
174.504	14.724
175.050	14.918
175.582	15.124
176.123	15.332
176.705	15.533
177.370	15.709
178.183	15.836
179.226	15.880
180.548	15.813
182.087	15.650
183.628	15.463
184.945	15.348
185.965	15.343
186.784	15.427
187.560	15.544
188.455	15.633
189.594	15.642
191.018	15.545
192.637	15.367
194.279	15.172
195.836	15.009
197.347	14.875
198.925	14.735
200.630	14.561
202.408	14.362
204.121	14.176
205.655	14.040
206.984	13.964
208.144	13.938
209.183	13.948
210.136	13.984
211.028	14.038
211.895	14.102
212.802	14.164
213.866	14.197
215.267	14.157
217.200	13.993
219.706	13.687
222.462	13.303
224.906	12.973
226.701	12.783
227.892	12.734
228.684	12.782
229.253	12.887
229.712	13.022
230.116	13.174
230.499	13.336
230.883	13.502
231.291	13.668
231.765	13.825
232.380	13.959
233.277	14.041
234.682	14.022
236.871	13.839
239.933	13.466
243.427	12.985
246.544	12.563
248.816	12.304
250.318	12.202
251.317	12.203
252.025	12.263
252.564	12.359
253.000	12.478
253.367	12.612
253.687	12.758
253.973	12.914
254.235	13.078
254.481	13.249
254.717	13.427
254.947	13.610
255.176	13.797
255.406	13.989
255.642	14.184
255.890	14.381
256.160	14.579
256.471	14.772
256.862	14.954
257.420	15.107
258.336	15.190
259.997	15.123
262.992	14.781
267.586	14.103
272.741	13.293
276.826	12.686
279.423	12.376
281.027	12.264
282.120	12.252
282.954	12.289
283.641	12.353
284.232	12.434
284.751	12.528
285.215	12.632
285.636	12.746
286.028	12.867
286.405	12.993
286.786	13.122
287.197	13.249
287.675	13.369
288.271	13.473
289.053	13.548
290.106	13.580
291.509	13.552
293.285	13.457
295.349	13.305
297.497	13.132
299.495	12.976
301.195	12.868
302.581	12.812
303.719	12.800
304.695	12.818
305.579	12.853
306.418	12.897
307.237	12.945
308.043	12.996
308.839	13.048
309.620	13.102
310.383	13.159
311.127	13.219
311.856	13.283
312.580	13.348
313.310	13.413
314.062	13.476
314.849	13.533
315.685	13.583
316.573	13.625
317.508	13.658
318.473	13.684
319.441	13.708
320.379	13.736
321.254	13.772
322.041	13.822
322.726	13.889
323.305	13.974
323.786	14.079
324.178	14.201
324.496	14.338
324.755	14.490
324.966	14.655
325.141	14.830
325.290	15.014
325.422	15.206
325.542	15.405
325.658	15.609
325.775	15.818
325.902	16.031
326.047	16.244
326.223	16.456
326.446	16.661
326.742	16.855
327.145	17.028
327.702	17.167
328.467	17.257
329.499	17.282
330.860	17.229
332.674	17.077
335.273	16.773
339.323	16.209
345.272	15.316
351.934	14.310
357.179	13.568
360.427	13.182
362.324	13.030
363.494	13.000
364.272	13.033
364.821	13.103
365.228	13.195
365.543	13.304
365.803	13.423
366.031	13.549
366.243	13.680
366.452	13.815
366.670	13.950
366.903	14.086
367.162	14.221
367.455	14.352
367.788	14.479
368.171	14.600
368.608	14.713
369.103	14.818
369.652	14.914
370.249	15.002
370.880	15.084
371.528	15.162
372.174	15.240
372.802	15.321
373.405	15.407
373.986	15.498
374.557	15.593
375.144	15.687
375.781	15.774
376.509	15.846
377.369	15.896
378.390	15.915
379.573	15.903
380.874	15.865
382.206	15.816
383.470	15.776
384.594	15.759
385.553	15.773
386.366	15.816
387.079	15.880
387.744	15.956
388.412	16.034
389.121	16.106
389.898	16.167
390.757	16.212
391.693	16.242
392.689	16.259
393.712	16.268
394.725	16.278
395.693	16.295
396.589	16.324
397.393	16.370
398.096	16.436
398.698	16.521
399.204	16.627
399.624	16.751
399.971	16.892
400.256	17.048
400.493	17.217
400.694	17.397
400.869	17.586
401.026	17.783
401.176	17.985
401.326	18.192
401.484	18.401
401.662	18.610
401.874	18.814
402.140	19.010
402.489	19.190
402.971	19.341
403.682	19.442
404.906	19.439
407.708	19.144
415.334	18.007
429.602	15.736
440.836	13.986
445.169	13.407
446.614	13.315
447.274	13.353
447.727	13.426
448.118	13.510
448.488	13.597
448.847	13.687
449.200	13.779
449.551	13.872
449.900	13.966
450.250	14.061
450.600	14.158
450.952	14.255
451.307	14.352
451.666	14.451
452.032	14.549
452.406	14.647
452.794	14.745
453.199	14.842
453.629	14.936
454.096	15.026
454.615	15.111
455.211	15.186
455.924	15.247
456.808	15.285
457.943	15.291
459.415	15.251
461.292	15.156
463.560	15.005
466.068	14.817
468.553	14.626
470.752	14.469
472.529	14.367
473.888	14.320
474.921	14.318
475.734	14.348
476.423	14.396
477.055	14.453
477.675	14.514
478.311	14.574
478.977	14.631
479.678	14.683
480.412	14.731
481.169	14.776
481.938	14.818
482.704	14.861
483.456	14.905
484.180	14.952
484.869	15.004
485.516	15.062
486.119	15.125
486.677	15.196
487.189	15.272
487.659	15.356
488.090	15.445
488.484	15.541
488.846	15.642
489.181	15.749
489.494	15.860
489.790	15.974
490.074	16.093
490.351	16.214
490.626	16.336
490.902	16.461
491.185	16.585
491.477	16.710
491.782	16.835
492.101	16.958
492.437	17.080
492.789	17.200
493.157	17.319
493.541	17.437
493.938	17.553
494.345	17.668
494.760	17.783
495.178	17.898
495.596	18.013
496.010	18.131
496.418	18.251
496.816	18.373
497.202	18.499
497.576	18.628
497.937	18.762
498.289	18.898
498.633	19.038
498.977	19.180
499.328	19.322
499.700	19.462
500.116	19.595
500.612	19.715
501.255	19.807
502.161	19.849
503.529	19.803
505.625	19.614
508.616	19.249
512.233	18.757
515.732	18.280
518.497	17.941
520.466	17.755
521.901	17.676
523.066	17.650
524.126	17.647
525.156	17.650
526.175	17.656
527.182	17.663
528.181	17.673
529.205	17.680
530.319	17.675
531.618	17.644
533.200	17.570
535.116	17.444
537.306	17.272
539.590	17.082
541.750	16.908
543.647	16.774
545.273	16.683
546.705	16.625
548.034	16.585
549.328	16.553
550.610	16.522
551.869	16.494
553.076	16.472
554.209	16.460
555.261	16.460
556.252	16.469
557.220	16.483
558.217	16.495
