<j>	<F>
1.274	18.888
2.374	17.581
3.260	19.931
4.396	18.921
5.795	15.593
7.160	13.830
8.457	12.330
9.224	13.162
9.933	16.169
11.171	16.046
12.523	13.959
13.267	15.075
13.893	17.488
14.758	19.389
16.482	16.578
18.047	14.428
19.258	13.913
20.271	14.048
21.270	14.452
22.522	14.310
24.020	13.586
25.521	12.730
26.612	12.533
27.373	13.040
28.017	13.871
28.641	14.864
29.384	15.777
30.434	16.060
31.681	15.660
32.742	15.582
33.740	15.810
34.931	15.714
36.224	15.274
37.279	15.202
38.296	15.451
39.791	15.053
41.476	14.078
42.622	13.818
43.492	14.101
44.403	14.386
45.364	14.565
46.254	14.782
46.972	15.212
47.531	15.922
48.043	16.819
48.710	17.608
49.763	17.791
51.135	17.315
52.637	16.785
55.013	15.550
58.071	13.440
59.805	12.543
60.568	12.691
61.086	13.145
61.572	13.676
62.081	14.226
62.645	14.761
63.310	15.233
64.152	15.555
65.251	15.618
66.559	15.417
67.814	15.195
68.813	15.208
69.636	15.442
70.521	15.690
71.715	15.689
73.271	15.317
74.868	14.843
76.231	14.569
77.400	14.480
78.422	14.503
79.285	14.645
80.015	14.907
80.695	15.237
81.437	15.550
82.367	15.738
83.589	15.693
85.084	15.408
86.677	15.027
88.212	14.694
89.621	14.452
90.820	14.338
91.761	14.391
92.488	14.598
93.089	14.913
93.658	15.277
94.280	15.630
95.019	15.911
95.891	16.091
96.869	16.185
98.015	16.190
99.659	15.926
102.159	15.133
104.871	14.120
106.680	13.586
107.632	13.569
108.195	13.806
108.617	14.147
108.997	14.536
109.389	14.943
109.849	15.337
110.464	15.665
111.347	15.848
112.588	15.808
114.098	15.568
115.583	15.305
116.837	15.173
117.951	15.155
119.164	15.125
120.689	14.952
122.519	14.610
124.360	14.232
125.905	13.983
127.127	13.897
128.154	13.915
129.097	13.981
130.006	14.064
130.907	14.155
131.833	14.241
132.839	14.300
133.997	14.304
135.378	14.219
137.003	14.035
138.784	13.778
140.531	13.523
142.052	13.342
143.264	13.273
144.193	13.310
144.910	13.433
145.492	13.613
145.998	13.832
146.470	14.073
146.936	14.326
147.414	14.582
147.921	14.833
148.479	15.072
149.114	15.284
149.853	15.455
150.702	15.574
151.622	15.652
152.522	15.725
153.304	15.843
153.920	16.038
154.386	16.315
154.756	16.656
155.096	17.033
155.481	17.410
156.015	17.730
156.844	17.908
158.117	17.846
159.788	17.539
161.493	17.175
162.908	16.956
164.070	16.889
165.180	16.870
166.349	16.828
167.559	16.761
168.775	16.693
170.074	16.606
171.640	16.426
173.603	16.085
175.778	15.640
177.735	15.263
179.227	15.066
180.326	15.030
181.194	15.093
181.946	15.206
182.634	15.346
183.281	15.505
183.899	15.678
184.513	15.858
185.162	16.033
185.903	16.179
186.821	16.266
188.048	16.248
189.782	16.058
192.275	15.625
195.597	14.938
199.235	14.162
202.325	13.553
204.494	13.216
205.934	13.093
206.956	13.094
207.770	13.157
208.489	13.250
209.169	13.356
209.840	13.467
