<j>	<Fwlc>
1050.852	13.198
1052.146	13.190
1053.433	13.183
1054.700	13.176
1055.929	13.171
1057.106	13.168
1058.218	13.167
1059.256	13.170
1060.214	13.176
1061.089	13.186
1061.883	13.200
1062.599	13.217
1063.242	13.238
1063.822	13.261
1064.345	13.288
1064.822	13.317
1065.262	13.347
1065.676	13.379
1066.074	13.413
1066.467	13.446
1066.868	13.480
1067.288	13.513
1067.742	13.545
1068.247	13.575
1068.821	13.602
1069.483	13.625
1070.258	13.643
1071.170	13.655
1072.245	13.660
1073.509	13.656
1074.986	13.643
1076.693	13.619
1078.641	13.584
1080.826	13.538
1083.234	13.482
1085.836	13.417
1088.591	13.346
1091.449	13.270
1094.353	13.193
1097.245	13.116
1100.063	13.043
1102.752	12.975
1105.266	12.915
1107.567	12.864
1109.634	12.822
1111.463	12.791
1113.061	12.769
1114.449	12.756
1115.656	12.751
1116.716	12.752
1117.666	12.758
1118.543	12.768
1119.388	12.779
1120.238	12.791
1121.135	12.802
1122.121	12.809
1123.237	12.812
1124.523	12.809
1126.016	12.798
1127.742	12.778
1129.708	12.749
1131.900	12.710
1134.272	12.665
1136.752	12.614
1139.250	12.562
1141.669	12.512
1143.923	12.468
1145.950	12.431
1147.716	12.405
1149.216	12.388
1150.464	12.381
1151.488	12.383
1152.322	12.392
1152.998	12.407
1153.548	12.427
1154.000	12.452
1154.375	12.479
1154.693	12.509
1154.967	12.541
1155.211	12.574
1155.432	12.609
1155.640	12.644
1155.840	12.679
1156.038	12.715
1156.241	12.751
1156.454	12.787
1156.683	12.823
1156.936	12.858
1157.220	12.892
1157.546	12.924
1157.926	12.955
1158.375	12.983
1158.911	13.009
1159.554	13.030
1160.328	13.046
1161.260	13.057
1162.375	13.060
1163.694	13.055
1165.233	13.042
1166.992	13.020
1168.952	12.990
1171.074	12.953
1173.296	12.911
1175.542	12.868
1177.731	12.826
1179.790	12.788
1181.665	12.758
1183.323	12.735
1184.754	12.721
1185.965	12.715
1186.975	12.717
1187.811	12.726
1188.500	12.741
1189.068	12.761
1189.540	12.785
1189.936	12.812
1190.272	12.842
1190.563	12.874
1190.819	12.907
1191.050	12.941
1191.263	12.977
1191.467	13.013
1191.667	13.049
1191.872	13.086
1192.093	13.122
1192.343	13.157
1192.645	13.191
1193.032	13.223
1193.553	13.249
1194.285	13.269
1195.344	13.277
1196.894	13.268
1199.159	13.235
1202.395	13.166
1206.827	13.055
1212.510	12.898
1219.179	12.704
1226.211	12.494
1232.825	12.297
1238.406	12.135
1242.702	12.018
1245.784	11.943
1247.894	11.903
1249.298	11.888
1250.224	11.891
1250.837	11.905
1251.251	11.926
1251.541	11.952
1251.753	11.981
1251.916	12.012
1252.050	12.044
1252.166	12.077
1252.270	12.111
1252.368	12.145
1252.463	12.179
1252.555	12.214
1252.648	12.248
1252.742	12.283
1252.838	12.318
1252.937	12.353
1253.041	12.389
1253.149	12.424
1253.263	12.459
1253.385	12.494
1253.516	12.529
1253.656	12.564
1253.809	12.598
1253.976	12.632
1254.160	12.666
1254.363	12.699
1254.590	12.732
1254.843	12.764
