<j>	<Fwlc>
1048.936	13.293
1050.838	13.261
1053.012	13.218
1055.455	13.163
1058.138	13.097
1061.004	13.024
1063.969	12.945
1066.933	12.866
1069.798	12.791
1072.475	12.724
1074.905	12.667
1077.055	12.622
1078.918	12.589
1080.508	12.567
1081.850	12.555
1082.976	12.553
1083.918	12.559
1084.707	12.571
1085.370	12.588
1085.931	12.610
1086.410	12.635
1086.824	12.664
1087.185	12.694
1087.507	12.727
1087.797	12.761
1088.063	12.797
1088.312	12.833
1088.549	12.870
1088.781	12.908
1089.011	12.946
1089.245	12.984
1089.489	13.022
1089.749	13.059
1090.033	13.096
1090.349	13.132
1090.711	13.166
1091.133	13.197
1091.635	13.226
1092.242	13.251
1092.987	13.270
1093.908	13.282
1095.053	13.285
1096.476	13.276
1098.230	13.254
1100.360	13.217
1102.889	13.162
1105.800	13.092
1109.028	13.007
1112.453	12.915
1115.925	12.819
1119.289	12.728
1122.419	12.646
1125.239	12.576
1127.722	12.520
1129.881	12.477
1131.755	12.446
1133.391	12.425
1134.838	12.411
1136.136	12.404
1137.322	12.401
1138.421	12.402
1139.457	12.405
1140.444	12.410
1141.395	12.417
1142.318	12.425
1143.223	12.434
1144.114	12.443
1144.997	12.453
1145.877	12.462
1146.759	12.472
1147.646	12.482
1148.543	12.491
1149.454	12.500
1150.383	12.508
1151.334	12.516
1152.309	12.522
1153.309	12.528
1154.336	12.533
1155.387	12.536
1156.460	12.539
1157.550	12.541
1158.649	12.543
1159.751	12.545
1160.845	12.546
1161.922	12.548
1162.972	12.551
1163.987	12.556
1164.960	12.561
1165.885	12.569
1166.759	12.578
1167.581	12.589
1168.352	12.602
1169.075	12.617
1169.755	12.634
1170.398	12.652
1171.011	12.671
1171.603	12.692
1172.183	12.713
1172.761	12.734
1173.346	12.755
1173.951	12.776
1174.586	12.795
1175.263	12.814
1175.994	12.830
1176.790	12.844
1177.661	12.855
1178.618	12.863
1179.665	12.868
1180.806	12.869
1182.038	12.866
1183.354	12.861
1184.741	12.852
1186.180	12.841
1187.647	12.828
1189.115	12.815
1190.559	12.803
1191.953	12.793
1193.277	12.785
1194.515	12.779
1195.657	12.778
1196.701	12.780
1197.646	12.786
1198.498	12.795
1199.264	12.808
1199.951	12.824
1200.571	12.842
1201.131	12.863
1201.641	12.886
1202.109	12.911
1202.541	12.938
1202.945	12.965
1203.326	12.994
1203.688	13.023
1204.036	13.053
1204.372	13.084
1204.700	13.116
1205.022	13.147
1205.340	13.179
1205.657	13.211
1205.974	13.244
1206.291	13.276
1206.612	13.308
1206.937	13.341
1207.269	13.373
1207.607	13.405
1207.955	13.437
1208.314	13.468
1208.687	13.500
1209.077	13.530
1209.487	13.560
1209.922	13.589
1210.389	13.617
1210.895	13.643
1211.452	13.668
1212.076	13.690
1212.790	13.708
1213.626	13.722
1214.628	13.730
1215.862	13.729
1217.417	13.715
1219.410	13.685
1221.985	13.634
1225.293	13.554
1229.447	13.443
1234.454	13.300
1240.140	13.131
1246.141	12.949
1251.987	12.773
1257.255	12.618
1261.693	12.494
1265.246	12.402
1267.997	12.340
1270.093	12.301
1271.687	12.281
1272.912	12.275
1273.870	12.278
1274.638	12.289
1275.270	12.304
1275.803	12.323
1276.265	12.345
1276.674	12.369
1277.043	12.394
1277.381	12.420
1277.696	12.448
1277.993	12.476
1278.275	12.505
1278.546	12.534
1278.808	12.564
1279.064	12.594
1279.314	12.624
1279.561	12.655
1279.805	12.686
1280.049	12.717
1280.292	12.748
1280.537	12.780
1280.783	12.811
1281.032	12.842
1281.285	12.874
1281.542	12.905
1281.804	12.937
1282.072	12.968
1282.347	12.999
1282.629	13.030
1282.919	13.061
1283.218	13.091
1283.527	13.122
1283.847	13.152
1284.179	13.182
1284.525	13.211
1284.886	13.240
1285.265	13.268
1285.664	13.296
1286.088	13.323
1286.540	13.349
1287.026	13.374
1287.553	13.397
