<j>	var(j)
1.246	0.387
3.002	0.921
4.179	0.875
5.196	0.705
6.054	0.711
7.215	1.332
8.585	0.975
9.532	1.532
11.137	2.247
12.467	1.536
13.346	1.420
14.237	1.855
15.522	2.821
17.083	2.218
18.031	1.476
18.729	1.284
19.440	1.445
20.367	1.813
21.486	1.844
22.550	1.870
23.598	1.727
24.543	1.681
25.496	1.971
26.692	3.106
28.339	3.566
29.759	2.826
30.782	2.091
31.548	1.697
32.242	1.605
32.951	1.500
33.668	1.754
34.659	3.159
36.382	4.929
38.246	3.751
39.354	2.254
40.058	1.820
40.693	1.646
41.311	1.533
41.954	1.802
42.828	3.072
44.396	6.558
47.021	9.179
49.278	5.271
50.306	2.556
50.847	2.083
51.368	2.686
52.136	4.268
53.392	6.135
54.975	5.628
56.180	3.194
56.831	1.790
57.242	1.473
57.644	1.710
58.184	2.470
59.043	3.985
60.413	5.858
62.128	5.995
63.566	4.223
64.501	2.795
65.151	2.202
65.716	2.118
66.315	2.367
67.037	2.875
67.946	3.613
69.090	4.820
70.581	6.850
72.480	8.304
74.343	6.766
75.630	4.489
76.493	4.392
77.473	7.979
79.355	17.198
82.678	24.597
85.950	17.998
87.839	10.212
88.864	6.416
89.525	4.486
90.007	3.402
90.395	2.836
90.742	2.622
91.088	2.673
91.469	2.953
91.919	3.441
92.476	4.087
93.164	4.760
93.977	5.266
94.877	5.497
95.812	5.583
96.766	5.832
97.775	6.550
98.919	7.879
100.275	9.604
101.845	11.156
103.539	12.081
105.236	12.203
106.832	11.306
108.221	9.409
109.327	7.104
110.148	5.143
110.755	3.951
111.248	3.634
111.742	4.248
112.371	5.998
113.303	9.142
114.711	13.166
116.582	15.679
118.546	14.469
120.167	10.951
121.324	7.573
122.117	5.169
122.670	3.688
123.085	2.935
123.439	2.768
123.804	3.159
124.257	4.260
124.911	6.416
125.927	9.863
127.442	13.573
129.326	14.666
131.114	12.250
132.486	9.408
133.537	8.627
134.555	10.840
135.900	17.228
138.002	28.217
141.060	37.490
144.396	34.457
146.953	23.237
148.521	14.266
149.469	9.732
150.136	8.081
150.717	7.982
151.315	8.719
151.990	9.871
152.768	11.069
153.647	11.917
154.591	12.093
155.543	11.562
156.447	10.673
157.284	10.002
158.082	10.102
158.909	11.369
159.864	13.943
161.045	17.444
162.496	20.577
164.133	21.423
165.741	19.087
167.100	14.794
168.120	10.531
168.843	7.366
169.359	5.379
169.750	4.279
170.076	3.778
170.380	3.684
170.692	3.897
171.039	4.380
171.447	5.161
171.947	6.384
172.587	8.468
173.465	12.482
174.788	20.594
176.933	34.913
180.220	50.538
184.168	52.486
187.537	39.391
189.773	25.677
191.169	17.207
192.106	12.507
192.798	9.741
193.351	8.003
193.817	6.912
194.232	6.273
194.621	5.951
195.003	5.836
195.390	5.836
195.788	5.881
196.201	5.938
196.628	6.026
197.074	6.252
197.552	6.857
198.096	8.303
198.783	11.380
199.758	17.173
201.234	26.217
203.389	36.000
206.070	39.969
208.703	35.040
210.798	26.918
212.340	21.471
213.572	19.643
214.717	20.068
215.892	21.205
217.124	21.825
218.371	21.192
219.557	19.253
220.618	16.586
221.525	14.006
222.295	12.192
222.978	11.607
223.648	12.662
224.406	15.911
225.384	22.063
226.751	31.382
228.651	42.075
231.055	49.016
233.631	47.046
235.903	37.360
237.598	26.156
238.750	17.743
239.533	12.749
240.109	10.239
240.586	9.250
241.033	9.185
241.490	9.748
241.989	10.823
242.555	12.375
243.215	14.383
243.992	16.775
244.904	19.371
245.955	21.859
247.132	23.845
248.398	25.021
249.704	25.338
251.005	25.064
252.275	24.637
253.513	24.455
254.734	24.736
255.964	25.502
257.225	26.615
258.530	27.808
259.878	28.681
261.247	28.765
262.596	27.669
263.871	25.293
265.018	21.929
266.001	18.141
266.810	14.515
267.460	11.452
267.979	9.119
268.400	7.513
268.757	6.547
269.077	6.118
269.388	6.152
269.711	6.611
270.070	7.514
270.491	8.955
271.005	11.126
271.660	14.369
272.519	19.172
273.673	25.988
275.219	34.587
277.210	42.989
279.545	47.438
281.943	45.299
284.081	38.278
285.806	30.784
287.167	25.958
288.324	24.535
289.435	25.845
290.618	28.699
291.926	31.761
293.353	33.838
294.840	34.305
296.313	33.363
297.720	31.786
299.043	30.306
300.296	29.180
301.495	28.167
302.647	26.806
303.734	24.762
304.731	22.019
305.613	18.871
306.368	15.740
307.000	12.989
307.527	10.824
307.974	9.302
308.367	8.377
308.731	7.965
309.086	7.972
309.451	8.309
309.841	8.899
310.268	9.657
310.739	10.489
311.258	11.280
311.822	11.905
312.422	12.241
313.042	12.205
313.662	11.777
314.264	11.016
314.829	10.044
315.349	9.009
315.820	8.051
316.249	7.279
316.645	6.770
317.022	6.590
317.402	6.838
317.810	7.735
318.291	9.827
318.931	14.468
319.916	24.795
321.642	46.664
324.775	84.140
329.747	119.948
335.520	117.258
340.166	83.554
343.131	54.565
345.011	39.590
346.387	33.198
347.555	30.480
348.634	29.020
349.662	27.854
350.648	26.701
351.594	25.607
352.503	24.762
353.385	24.406
354.260	24.768
355.156	26.030
356.104	28.290
357.141	31.499
358.295	35.380
359.586	39.360
361.006	42.605
362.518	44.234
364.055	43.708
365.544	41.130
366.919	37.229
368.149	33.024
369.233	29.439
370.200	27.141
371.100	26.575
371.992	28.102
372.949	32.115
374.055	39.022
375.402	48.998
377.080	61.458
379.142	74.416
381.553	84.449
384.171	88.191
386.777	84.616
389.169	75.814
391.240	65.178
392.979	55.240
394.433	47.002
395.663	40.429
396.718	35.154
397.637	30.847
398.446	27.329
399.167	24.538
399.820	22.469
400.423	21.113
400.997	20.455
401.561	20.443
402.131	21.003
402.725	22.031
403.354	23.384
404.027	24.901
404.750	26.393
405.519	27.676
406.328	28.604
407.165	29.109
408.018	29.243
408.876	29.177
409.734	29.201
410.597	29.671
411.478	30.957
412.403	33.374
413.407	37.093
414.526	42.034
415.792	47.710
417.219	53.183
418.787	57.143
420.440	58.359
422.093	56.224
423.652	51.120
425.043	44.204
426.231	36.864
427.215	30.177
428.020	24.736
428.684	20.718
429.247	18.081
429.746	16.706
430.216	16.506
430.691	17.459
431.203	19.615
431.788	23.068
432.486	27.891
433.338	34.020
434.378	41.085
435.628	48.289
437.079	54.397
438.686	58.111
440.365	58.653
442.022	56.284
443.582	52.222
445.009	48.064
446.314	45.121
447.538	44.096
448.738	45.081
449.967	47.667
451.265	51.078
452.649	54.285
454.104	56.212
455.591	56.031
457.050	53.444
458.422	48.777
459.659	42.806
460.735	36.434
461.647	30.397
462.408	25.130
463.039	20.797
463.567	17.369
464.011	14.721
464.393	12.706
464.728	11.180
465.027	10.027
465.299	9.162
465.552	8.521
465.792	8.067
466.022	7.779
466.249	7.657
466.476	7.714
466.709	7.991
466.955	8.555
467.224	9.525
467.531	11.087
467.895	13.540
468.350	17.346
468.944	23.176
469.748	31.909
470.861	44.438
472.403	61.051
474.477	80.283
477.104	97.981
480.147	108.521
483.322	108.846
486.334	101.260
489.015	91.116
491.357	82.516
493.440	76.648
495.349	72.736
497.137	69.442
498.821	65.726
500.395	61.158
501.842	55.847
503.151	50.215
504.320	44.755
505.359	39.879
506.285	35.854
507.121	32.817
507.891	30.821
508.620	29.881
509.333	30.004
510.057	31.205
510.817	33.519
511.640	36.985
512.553	41.610
513.584	47.341
514.757	54.001
516.089	61.240
517.588	68.507
519.245	75.081
521.033	80.188
522.909	83.172
524.818	83.684
526.703	81.766
528.511	77.811
530.205	72.448
531.762	66.360
533.174	60.163
534.446	54.328
535.590	49.156
536.624	44.789
537.567	41.250
538.438	38.473
539.254	36.347
540.029	34.738
540.773	33.511
541.495	32.547
542.199	31.749
542.890	31.042
543.569	30.380
544.237	29.735
544.894	29.091
545.540	28.447
546.176	27.806
546.801	27.173
547.415	26.556
548.019	25.957
548.613	25.388
549.198	24.860
549.774	24.396
550.344	24.030
550.910	23.808
551.474	23.792
552.044	24.059
552.624	24.698
553.226	25.808
553.861	27.485
554.542	29.812
555.288	32.831
556.113	36.513
557.034	40.719
558.062	45.166
559.198	49.430
560.435	52.987
561.749	55.327
563.107	56.105
564.468	55.258
565.795	53.035
567.057	49.908
568.236	46.427
569.330	43.084
570.343	40.236
571.292	38.114
572.193	36.850
573.070	36.540
573.945	37.284
574.844	39.223
575.796	42.539
576.833	47.438
577.994	54.089
579.316	62.526
580.837	72.492
582.583	83.286
584.558	93.695
586.733	102.151
589.047	107.157
591.410	107.849
593.725	104.326
595.910	97.568
597.911	88.985
599.706	79.966
601.300	71.611
602.717	64.688
603.993	59.714
605.172	57.059
606.302	57.026
607.437	59.883
608.635	65.847
609.955	74.969
611.456	86.955
613.185	100.874
615.167	114.969
617.385	126.721
619.775	133.448
622.227	133.316
624.612	126.182
626.815	113.647
628.759	98.251
630.413	82.435
631.787	67.897
632.912	55.466
633.830	45.327
634.582	37.299
635.204	31.055
635.725	26.258
636.170	22.604
636.556	19.852
636.900	17.810
637.211	16.333
637.500	15.313
637.774	14.665
638.040	14.325
638.304	14.247
638.569	14.390
638.839	14.727
639.120	15.232
639.413	15.883
639.722	16.661
640.049	17.548
640.398	18.524
640.769	19.571
641.164	20.667
641.585	21.795
642.032	22.940
642.506	24.092
643.007	25.257
643.536	26.459
644.094	27.750
644.683	29.224
645.306	31.031
645.973	33.408
646.696	36.719
647.497	41.510
648.408	48.617
649.484	59.268
650.800	75.170
652.469	98.380
654.636	130.582
657.458	171.221
661.036	214.678
665.310	249.019
669.981	260.726
674.571	244.535
678.634	208.016
681.935	165.002
684.473	126.301
686.381	96.510
687.828	75.817
688.966	62.623
689.912	55.107
690.752	51.788
691.549	51.611
692.351	53.852
693.194	57.979
694.105	63.545
695.107	70.081
696.212	77.024
697.423	83.692
698.734	89.312
700.124	93.116
701.562	94.481
703.009	93.085
704.422	88.996
705.763	82.653
706.999	74.749
708.111	66.066
709.091	57.310
709.940	49.030
710.666	41.569
711.283	35.087
711.807	29.609
712.251	25.076
712.630	21.380
712.956	18.400
713.239	16.013
713.488	14.112
713.710	12.601
713.910	11.404
714.093	10.458
714.263	9.716
714.422	9.138
714.574	8.698
714.720	8.375
714.863	8.160
715.004	8.047
715.144	8.042
715.286	8.159
715.432	8.427
715.585	8.898
715.749	9.649
715.929	10.802
716.134	12.546
716.376	15.163
716.673	19.078
717.052	24.904
717.554	33.494
718.236	45.947
719.176	63.473
720.474	86.936
722.237	115.887
724.544	147.250
727.392	174.548
730.641	189.574
734.018	186.943
737.206	168.020
739.967	139.982
742.202	110.989
743.944	86.277
745.288	67.589
746.341	54.447
747.194	45.545
747.913	39.553
748.543	35.416
749.112	32.404
749.637	30.048
750.127	28.077
750.587	26.337
751.023	24.763
751.434	23.333
751.825	22.053
752.198	20.943
752.554	20.025
752.898	19.324
753.233	18.859
753.563	18.654
753.893	18.731
754.228	19.107
754.573	19.797
754.934	20.815
755.317	22.165
755.729	23.849
756.176	25.848
756.665	28.128
757.199	30.623
757.784	33.250
758.422	35.887
759.113	38.383
759.852	40.583
760.634	42.340
761.449	43.542
762.287	44.150
763.137	44.214
763.986	43.904
764.831	43.530
765.670	43.573
766.514	44.760
767.388	48.169
768.340	55.470
769.451	69.187
770.853	92.885
772.744	130.694
775.380	184.890
779.007	250.482
783.689	309.212
789.098	333.931
794.517	309.546
799.201	248.791
802.766	179.172
805.243	120.607
806.880	78.984
807.946	52.073
808.651	35.490
809.136	25.473
809.490	19.428
809.764	15.746
809.989	13.471
810.185	12.044
810.363	11.154
810.530	10.621
810.691	10.350
810.850	10.290
811.009	10.422
811.173	10.745
811.344	11.274
811.525	12.036
811.721	13.068
811.936	14.420
812.176	16.152
812.448	18.333
812.759	21.043
813.120	24.373
813.541	28.403
814.036	33.196
814.616	38.792
815.298	45.171
816.094	52.216
817.014	59.701
818.064	67.278
819.242	74.511
820.539	80.931
821.937	86.153
823.414	90.002
824.942	92.629
826.503	94.497
828.083	96.376
829.685	99.255
831.328	104.215
833.047	112.356
834.894	124.657
836.931	141.846
839.229	163.958
841.849	189.831
844.824	216.546
848.131	239.398
851.677	252.925
855.298	253.075
858.799	239.225
862.006	214.478
864.804	184.060
867.154	153.027
869.080	124.831
870.637	101.110
871.892	82.129
872.910	67.412
873.748	56.187
874.450	47.694
875.048	41.269
875.569	36.380
876.033	32.624
876.451	29.708
876.835	27.416
877.191	25.597
877.528	24.140
877.847	22.968
878.153	22.026
878.448	21.275
878.737	20.689
879.019	20.248
879.297	19.941
879.574	19.760
879.850	19.698
