<j>	var(j)
1.246	0.387
3.002	0.921
4.179	0.875
5.196	0.705
6.054	0.711
7.215	1.332
8.585	0.975
9.532	1.532
11.137	2.247
12.467	1.536
13.346	1.420
14.237	1.855
15.522	2.821
17.083	2.218
18.031	1.476
18.729	1.284
19.440	1.445
20.367	1.813
21.486	1.844
22.550	1.870
23.598	1.727
24.543	1.681
25.496	1.971
26.692	3.106
28.339	3.566
29.759	2.826
30.782	2.091
31.548	1.697
32.242	1.605
32.951	1.500
33.668	1.754
34.659	3.159
36.382	4.929
38.246	3.751
39.354	2.254
40.058	1.820
40.693	1.646
41.311	1.533
41.954	1.802
42.828	3.072
44.396	6.558
47.021	9.179
49.278	5.271
50.306	2.556
50.847	2.083
51.368	2.686
52.136	4.268
53.392	6.135
54.975	5.628
56.180	3.194
56.831	1.790
57.242	1.473
57.644	1.710
58.184	2.470
59.043	3.985
60.413	5.858
62.128	5.995
63.566	4.223
64.501	2.795
65.151	2.202
65.716	2.118
66.315	2.367
67.037	2.875
67.946	3.613
69.090	4.820
70.581	6.850
72.480	8.304
74.343	6.766
75.630	4.489
76.493	4.392
77.473	7.979
79.355	17.198
82.678	24.597
85.950	17.998
87.839	10.212
88.864	6.416
89.525	4.486
90.007	3.402
90.395	2.836
90.742	2.622
91.088	2.673
91.469	2.953
91.919	3.441
92.476	4.087
93.164	4.760
93.977	5.266
94.877	5.497
95.812	5.583
96.766	5.832
97.775	6.550
98.919	7.879
100.275	9.604
101.845	11.156
103.539	12.081
105.236	12.203
106.832	11.306
108.221	9.409
109.327	7.104
110.148	5.143
110.755	3.951
111.248	3.634
111.742	4.248
112.371	5.998
113.303	9.142
114.711	13.166
116.582	15.679
118.546	14.469
120.167	10.951
121.324	7.573
122.117	5.169
122.670	3.688
123.085	2.935
123.439	2.768
123.804	3.159
124.257	4.260
124.911	6.416
125.927	9.863
127.442	13.573
129.326	14.666
131.114	12.250
132.486	9.408
133.537	8.627
134.555	10.840
135.900	17.228
138.002	28.217
141.060	37.490
144.396	34.457
146.953	23.237
148.521	14.266
149.469	9.732
150.136	8.081
150.717	7.982
151.315	8.719
151.990	9.871
152.768	11.069
153.647	11.917
154.591	12.093
155.543	11.562
156.447	10.673
157.284	10.002
158.082	10.102
158.909	11.369
159.864	13.943
161.045	17.444
162.496	20.577
164.133	21.423
165.741	19.087
167.100	14.794
168.120	10.531
168.843	7.366
169.359	5.379
169.750	4.279
170.076	3.778
170.380	3.684
170.692	3.897
171.039	4.380
171.447	5.161
171.947	6.384
172.587	8.468
173.465	12.482
174.788	20.594
176.933	34.913
180.220	50.538
184.168	52.486
187.537	39.391
189.773	25.677
191.169	17.207
192.106	12.507
192.798	9.741
193.351	8.003
193.817	6.912
194.232	6.273
194.621	5.951
195.003	5.836
195.390	5.836
195.788	5.881
196.201	5.938
196.628	6.026
197.074	6.252
197.552	6.857
198.096	8.303
198.783	11.380
199.758	17.173
201.234	26.217
203.389	36.000
206.070	39.969
208.703	35.040
210.798	26.918
212.340	21.471
213.572	19.643
214.717	20.068
215.892	21.205
217.124	21.825
218.371	21.192
219.557	19.253
220.618	16.586
221.525	14.006
222.295	12.192
222.978	11.607
223.648	12.662
224.406	15.911
225.384	22.063
226.751	31.382
228.651	42.075
231.055	49.016
233.631	47.046
235.903	37.360
237.598	26.156
238.750	17.743
239.533	12.749
240.109	10.239
240.586	9.250
241.033	9.185
241.490	9.748
241.989	10.823
242.555	12.375
243.215	14.383
243.992	16.775
244.904	19.371
245.955	21.859
247.132	23.845
248.398	25.021
249.704	25.338
251.005	25.064
252.275	24.637
253.513	24.455
254.734	24.736
255.964	25.502
257.225	26.615
258.530	27.808
259.878	28.681
261.247	28.765
262.596	27.669
263.871	25.293
265.018	21.929
266.001	18.141
266.810	14.515
267.460	11.452
267.979	9.119
268.400	7.513
268.757	6.547
269.077	6.118
269.388	6.152
269.711	6.611
270.070	7.514
270.491	8.955
271.005	11.126
271.660	14.369
272.519	19.172
273.673	25.988
275.219	34.587
277.210	42.989
279.545	47.438
281.943	45.299
284.081	38.278
285.806	30.784
287.167	25.958
288.324	24.535
289.435	25.845
290.618	28.699
291.926	31.761
293.353	33.838
294.840	34.305
296.313	33.363
297.720	31.786
299.043	30.306
300.296	29.180
301.495	28.167
302.647	26.806
303.734	24.762
304.731	22.019
305.613	18.871
306.368	15.740
307.000	12.989
307.527	10.824
307.974	9.302
308.367	8.377
308.731	7.965
309.086	7.972
309.451	8.309
309.841	8.899
310.268	9.657
310.739	10.489
311.258	11.280
311.822	11.905
312.422	12.241
313.042	12.205
313.662	11.777
314.264	11.017
314.829	10.045
315.349	9.010
315.820	8.052
316.249	7.279
316.645	6.767
317.022	6.579
317.401	6.802
317.806	7.641
318.281	9.630
318.907	14.230
319.881	25.324
321.671	51.749
325.209	103.584
331.307	157.652
338.491	147.960
343.802	91.024
346.681	48.172
348.160	27.844
349.032	19.482
349.664	16.270
350.209	15.306
350.734	15.439
351.274	16.214
351.851	17.469
352.480	19.207
353.180	21.539
353.972	24.671
354.887	28.870
355.961	34.382
357.239	41.253
358.759	49.058
360.534	56.651
362.529	62.244
364.648	64.082
366.751	61.454
368.698	55.171
370.397	47.000
371.816	38.661
372.970	31.228
373.900	25.114
374.649	20.335
375.261	16.737
375.770	14.139
376.208	12.392
376.599	11.395
376.966	11.099
377.332	11.506
377.721	12.670
378.159	14.690
378.677	17.699
379.311	21.809
380.100	27.033
381.082	33.140
382.279	39.512
383.690	45.152
385.271	48.972
386.946	50.387
388.628	49.790
390.257	48.509
391.822	48.236
393.368	50.420
394.978	55.885
396.751	64.574
398.769	75.234
401.062	85.259
403.571	91.269
406.148	90.793
408.606	83.832
410.794	72.773
412.641	60.692
414.154	49.785
415.384	40.973
416.394	34.289
417.243	29.380
417.975	25.840
418.625	23.328
419.217	21.605
419.773	20.506
420.306	19.928
420.831	19.794
421.358	20.051
421.899	20.648
422.462	21.538
423.056	22.665
423.686	23.977
424.358	25.409
425.075	26.912
425.838	28.439
426.648	29.976
427.504	31.530
428.407	33.151
429.358	34.899
430.359	36.844
431.417	39.010
432.535	41.354
433.718	43.721
434.961	45.846
436.257	47.384
437.584	47.977
438.915	47.370
440.215	45.474
441.452	42.426
442.596	38.522
443.628	34.149
444.540	29.674
445.332	25.394
446.012	21.505
446.591	18.111
447.082	15.251
447.500	12.914
447.858	11.076
448.170	9.700
448.448	8.755
448.704	8.227
448.950	8.121
449.199	8.474
449.465	9.370
449.767	10.957
450.127	13.482
450.581	17.347
451.175	23.172
451.979	31.876
453.091	44.672
454.644	62.742
456.787	86.175
459.626	111.983
463.117	132.796
466.974	139.806
470.743	129.840
474.018	108.286
476.617	83.789
478.564	62.304
479.988	45.877
481.032	34.268
481.815	26.487
482.427	21.543
482.932	18.704
483.379	17.515
483.806	17.796
484.250	19.630
484.750	23.407
485.357	29.881
486.143	40.242
487.212	56.047
488.701	78.702
490.765	108.021
493.521	139.811
496.931	164.558
500.717	171.344
504.419	156.536
507.613	127.404
510.102	95.452
511.916	68.442
513.201	48.686
514.113	35.356
514.779	26.729
515.289	21.264
515.700	17.855
516.051	15.797
516.366	14.652
516.663	14.163
516.955	14.181
517.252	14.632
517.563	15.490
517.897	16.763
518.263	18.491
518.672	20.738
519.136	23.592
519.669	27.154
520.288	31.532
521.013	36.818
521.862	43.054
522.858	50.176
524.016	57.963
525.348	65.988
526.851	73.626
528.507	80.139
530.284	84.877
532.134	87.494
534.009	88.102
535.866	87.248
537.678	85.725
539.436	84.314
541.145	83.575
542.824	83.719
544.492	84.593
546.161	85.720
547.836	86.417
549.506	85.959
551.149	83.785
552.731	79.647
554.219	73.702
555.583	66.426
556.802	58.480
557.871	50.520
558.792	43.078
559.578	36.496
560.246	30.936
560.815	26.424
561.305	22.899
561.734	20.258
562.117	18.384
562.470	17.173
562.804	16.532
563.129	16.395
563.457	16.713
563.795	17.456
564.153	18.609
564.540	20.164
564.963	22.125
565.432	24.488
565.957	27.245
566.544	30.376
567.204	33.834
567.942	37.547
568.763	41.409
569.669	45.289
570.661	49.026
571.732	52.448
572.874	55.378
574.075	57.650
575.318	59.109
576.584	59.630
577.853	59.126
579.104	57.560
580.313	54.973
581.461	51.481
582.531	47.288
583.511	42.648
584.392	37.835
585.175	33.111
585.860	28.689
586.456	24.719
586.973	21.288
587.421	18.433
587.813	16.151
588.160	14.417
588.474	13.200
588.766	12.471
589.046	12.217
589.325	12.447
589.615	13.208
589.928	14.591
590.279	16.755
590.689	19.957
591.185	24.584
591.804	31.187
592.596	40.490
593.630	53.306
594.991	70.226
596.766	90.965
599.020	113.397
601.745	133.019
604.813	144.071
607.986	142.726
610.988	129.807
613.612	110.132
615.773	89.200
617.490	70.614
618.837	55.703
619.895	44.340
620.740	35.843
621.427	29.471
621.996	24.625
622.475	20.877
622.885	17.941
623.241	15.631
623.555	13.830
623.836	12.472
624.093	11.527
624.334	10.998
624.568	10.927
624.804	11.401
625.056	12.581
625.339	14.734
625.678	18.291
626.107	23.936
626.677	32.716
627.465	46.140
628.583	66.152
630.182	94.609
632.435	131.793
635.482	173.776
639.319	210.582
643.701	229.490
648.174	224.139
652.286	200.019
655.782	169.050
658.639	140.719
660.969	118.902
662.915	103.605
664.601	93.378
666.115	86.666
667.517	82.213
668.844	79.107
670.118	76.688
671.350	74.500
672.544	72.245
673.699	69.764
674.811	67.017
675.878	64.066
676.897	61.039
677.867	58.091
678.791	55.382
679.673	53.048
680.520	51.183
681.340	49.835
682.141	48.995
682.931	48.617
683.718	48.607
684.508	48.838
685.304	49.167
686.108	49.436
686.917	49.491
687.729	49.197
688.538	48.460
689.335	47.223
690.112	45.492
690.862	43.313
691.577	40.773
692.252	37.987
692.882	35.080
693.466	32.169
694.004	29.359
694.498	26.731
694.950	24.348
695.365	22.248
695.746	20.456
696.101	18.984
696.432	17.839
696.748	17.033
697.052	16.584
697.352	16.526
697.654	16.918
697.968	17.857
698.304	19.493
698.675	22.053
699.101	25.871
699.608	31.415
700.229	39.307
701.014	50.299
702.023	65.147
703.329	84.279
705.007	107.162
707.109	131.551
709.631	153.067
712.477	166.117
715.456	166.444
718.334	153.761
720.905	132.005
723.052	106.935
724.759	83.297
726.074	63.620
727.075	48.487
727.838	37.414
728.431	29.540
728.904	24.013
729.292	20.148
729.622	17.436
729.911	15.522
730.171	14.167
730.412	13.215
730.639	12.563
730.858	12.152
731.072	11.951
731.285	11.953
731.500	12.177
731.723	12.668
731.957	13.510
732.211	14.841
732.494	16.879
732.820	19.966
733.211	24.623
733.702	31.643
734.339	42.170
735.198	57.759
736.377	80.244
738.011	111.181
740.246	150.506
743.197	194.431
746.870	234.181
751.084	258.428
755.490	260.187
759.699	242.048
763.443	213.592
766.637	184.252
769.330	159.024
771.619	138.843
773.596	122.696
775.329	109.268
776.863	97.657
778.228	87.449
779.446	78.574
780.539	71.122
781.528	65.225
782.438	60.990
783.293	58.485
784.116	57.760
784.934	58.832
785.771	61.720
786.655	66.406
787.609	72.807
788.658	80.728
789.821	89.772
791.112	99.318
792.534	108.512
794.076	116.308
795.716	121.660
797.415	123.738
799.123	122.158
800.790	117.127
802.373	109.362
803.839	99.916
805.169	89.899
806.360	80.280
807.421	71.748
808.370	64.700
809.228	59.299
810.017	55.521
810.760	53.233
811.476	52.256
812.183	52.373
812.896	53.384
813.627	55.073
814.383	57.240
815.171	59.693
815.995	62.278
816.857	64.846
817.755	67.291
818.687	69.566
819.651	71.681
820.644	73.706
821.665	75.766
822.714	78.023
823.794	80.663
824.911	83.852
826.071	87.714
827.283	92.277
828.556	97.482
829.897	103.128
831.311	108.912
832.798	114.422
834.350	119.196
835.955	122.823
837.598	124.971
839.256	125.473
840.906	124.332
842.528	121.723
844.105	117.895
845.623	113.164
847.070	107.817
848.443	102.103
849.738	96.201
850.954	90.236
852.092	84.312
853.154	78.516
854.142	72.906
855.060	67.558
855.911	62.549
856.699	57.943
857.432	53.783
858.114	50.107
858.752	46.942
859.352	44.297
859.922	42.164
860.467	40.526
860.994	39.367
861.508	38.662
862.017	38.390
862.525	38.529
863.039	39.065
863.562	39.991
864.101	41.304
864.662	43.003
865.248	45.093
865.866	47.578
866.521	50.451
867.218	53.698
867.962	57.275
868.758	61.122
869.610	65.131
870.518	69.167
871.482	73.048
872.499	76.587
873.565	79.590
874.670	81.881
875.803	83.360
876.954	84.025
878.111	83.973
879.264	83.413
880.406	82.669
881.537	82.121
882.660	82.203
