<j>	var(j)
1.246	0.387
3.002	0.921
4.179	0.875
5.196	0.705
6.054	0.711
7.215	1.332
8.585	0.975
9.532	1.532
11.137	2.247
12.467	1.536
13.346	1.420
14.237	1.855
15.522	2.821
17.083	2.218
18.031	1.476
18.729	1.284
19.440	1.445
20.367	1.813
21.486	1.844
22.550	1.870
23.598	1.727
24.543	1.681
25.496	1.971
26.692	3.106
28.339	3.566
29.759	2.826
30.782	2.091
31.548	1.697
32.242	1.605
32.951	1.500
33.668	1.754
34.659	3.159
36.382	4.929
38.246	3.751
39.354	2.254
40.058	1.820
40.693	1.646
41.311	1.533
41.954	1.802
42.828	3.072
44.396	6.558
47.021	9.179
49.278	5.271
50.306	2.556
50.847	2.083
51.368	2.686
52.136	4.268
53.392	6.135
54.975	5.628
56.180	3.194
56.831	1.790
57.242	1.473
57.644	1.710
58.184	2.470
59.043	3.985
60.413	5.858
62.128	5.995
63.566	4.223
64.501	2.795
65.151	2.202
65.716	2.118
66.315	2.367
67.037	2.875
67.946	3.613
69.090	4.820
70.581	6.850
72.480	8.304
74.343	6.766
75.630	4.489
76.493	4.392
77.473	7.979
79.355	17.198
82.678	24.597
85.950	17.998
87.839	10.212
88.864	6.416
89.525	4.486
90.007	3.402
90.395	2.836
90.742	2.622
91.088	2.673
91.469	2.953
91.919	3.441
92.476	4.087
93.164	4.760
93.977	5.266
94.877	5.497
95.812	5.583
96.766	5.832
97.775	6.550
98.919	7.879
100.275	9.604
101.845	11.156
103.539	12.081
105.236	12.203
106.832	11.306
108.221	9.409
109.327	7.104
110.148	5.143
110.755	3.951
111.248	3.634
111.742	4.248
112.371	5.998
113.303	9.142
114.711	13.166
116.582	15.679
118.546	14.469
120.167	10.951
121.324	7.573
122.117	5.169
122.670	3.688
123.085	2.935
123.439	2.768
123.804	3.159
124.257	4.260
124.911	6.416
125.927	9.863
127.442	13.573
129.326	14.666
131.114	12.250
132.486	9.408
133.537	8.627
134.555	10.840
135.900	17.228
138.002	28.217
141.060	37.490
144.396	34.457
146.953	23.237
148.521	14.266
149.469	9.732
150.136	8.081
150.717	7.982
151.315	8.719
151.990	9.871
152.768	11.069
153.647	11.917
154.591	12.093
155.543	11.562
156.447	10.673
157.284	10.002
158.082	10.102
158.909	11.369
159.864	13.943
161.045	17.444
162.496	20.577
164.133	21.423
165.741	19.087
167.100	14.794
168.120	10.531
168.843	7.366
169.359	5.379
169.750	4.279
170.076	3.778
170.380	3.684
170.692	3.897
171.039	4.380
171.447	5.161
171.947	6.384
172.587	8.468
173.465	12.482
174.788	20.594
176.933	34.913
180.220	50.538
184.168	52.486
187.537	39.391
189.773	25.677
191.169	17.207
192.106	12.507
192.798	9.741
193.351	8.003
193.817	6.912
194.232	6.273
194.621	5.951
195.003	5.836
195.390	5.836
195.788	5.881
196.201	5.938
196.628	6.026
197.074	6.252
197.552	6.857
198.096	8.303
198.783	11.380
199.758	17.173
201.234	26.217
203.389	36.000
206.070	39.969
208.703	35.040
210.798	26.918
212.340	21.471
213.572	19.643
214.717	20.068
215.892	21.205
217.124	21.825
218.371	21.192
219.557	19.253
220.618	16.586
221.525	14.006
222.295	12.192
222.978	11.607
223.648	12.662
224.406	15.911
225.384	22.063
226.751	31.382
228.651	42.075
231.055	49.016
233.631	47.046
235.903	37.360
237.598	26.156
238.750	17.743
239.533	12.749
240.109	10.239
240.586	9.250
241.033	9.185
241.490	9.748
241.989	10.823
242.555	12.375
243.215	14.383
243.992	16.775
244.904	19.371
245.955	21.859
247.132	23.845
248.398	25.021
249.704	25.338
251.005	25.064
252.275	24.637
253.513	24.455
254.734	24.736
255.964	25.502
257.225	26.615
258.530	27.808
259.878	28.681
261.247	28.765
262.596	27.669
263.871	25.293
265.018	21.929
266.001	18.141
266.810	14.515
267.460	11.452
267.979	9.119
268.400	7.513
268.757	6.547
269.077	6.118
269.388	6.152
269.711	6.611
270.070	7.514
270.491	8.955
271.005	11.126
271.660	14.369
272.519	19.172
273.673	25.988
275.219	34.587
277.210	42.989
279.545	47.438
281.943	45.299
284.081	38.278
285.806	30.784
287.167	25.958
288.324	24.535
289.435	25.845
290.618	28.699
291.926	31.761
293.353	33.838
294.840	34.305
296.313	33.363
297.720	31.786
299.043	30.306
300.296	29.180
301.495	28.167
302.647	26.806
303.734	24.762
304.731	22.019
305.613	18.871
306.368	15.740
307.000	12.989
307.527	10.824
307.974	9.302
308.367	8.377
308.731	7.965
309.086	7.972
309.451	8.309
309.841	8.899
310.268	9.657
310.739	10.489
311.258	11.280
311.822	11.905
312.422	12.241
313.042	12.205
313.662	11.777
314.264	11.017
314.829	10.045
315.349	9.011
315.820	8.055
316.249	7.286
316.645	6.784
317.024	6.619
317.406	6.896
317.818	7.849
318.306	10.039
318.961	14.792
319.965	24.984
321.691	45.351
324.700	77.411
329.243	104.032
334.302	96.985
338.259	65.693
340.681	39.142
342.088	25.122
343.012	19.533
343.759	18.402
344.488	19.674
345.284	22.357
346.198	25.804
347.253	29.371
348.445	32.349
349.741	34.142
351.086	34.548
352.426	33.908
353.725	32.955
354.978	32.478
356.210	33.027
357.463	34.828
358.783	37.866
360.211	42.030
361.780	47.257
363.520	53.518
365.452	60.572
367.584	67.499
369.885	72.446
372.261	73.202
374.565	68.587
376.641	59.475
378.385	48.289
379.771	37.494
380.836	28.555
381.646	21.857
382.270	17.143
382.767	13.938
383.178	11.787
383.531	10.331
383.848	9.322
384.138	8.595
384.411	8.047
384.672	7.615
384.923	7.258
385.166	6.954
385.404	6.690
385.636	6.458
385.865	6.253
386.090	6.074
386.313	5.923
386.535	5.803
386.756	5.726
386.979	5.707
387.206	5.775
387.440	5.979
387.688	6.401
387.962	7.178
388.277	8.541
388.663	10.863
389.169	14.729
389.870	20.942
390.879	30.329
392.332	42.997
394.335	57.008
396.857	67.797
399.660	71.098
402.407	67.635
404.891	62.653
407.129	60.569
409.260	61.962
411.402	64.421
413.567	64.697
415.668	60.853
417.576	53.338
419.201	44.299
420.527	35.992
421.599	29.746
422.490	25.965
423.279	24.568
424.040	25.428
424.842	28.638
425.761	34.705
426.885	44.684
428.338	60.203
430.280	82.948
432.894	112.915
436.300	145.206
440.404	168.501
444.803	171.197
448.926	152.238
452.353	122.032
454.973	92.195
456.898	68.494
458.309	51.573
459.370	39.988
460.196	32.058
460.863	26.500
461.420	22.459
461.897	19.406
462.313	17.019
462.683	15.098
463.015	13.524
463.317	12.218
463.593	11.129
463.848	10.219
464.085	9.461
464.308	8.837
464.520	8.328
464.722	7.926
464.918	7.620
465.109	7.404
465.298	7.278
465.487	7.240
465.678	7.295
465.873	7.449
466.077	7.714
466.291	8.104
466.520	8.639
466.768	9.345
467.041	10.250
467.345	11.388
467.689	12.797
468.080	14.516
468.530	16.576
469.049	18.997
469.650	21.772
470.343	24.852
471.137	28.136
472.037	31.453
473.042	34.570
474.140	37.217
475.315	39.135
476.539	40.134
477.782	40.144
479.014	39.245
480.208	37.644
481.345	35.646
482.418	33.609
483.428	31.920
484.390	30.999
485.330	31.347
486.290	33.629
487.333	38.775
488.549	48.031
490.064	62.733
492.030	83.446
494.585	108.102
497.757	130.231
501.357	140.716
504.993	134.638
508.261	116.185
510.949	94.638
513.076	77.082
514.788	65.975
516.252	60.708
517.605	59.590
518.936	60.782
520.290	62.651
521.679	63.847
523.081	63.435
524.460	61.012
525.773	56.745
526.983	51.244
528.068	45.319
529.026	39.748
529.866	35.106
530.612	31.742
531.292	29.806
531.937	29.318
532.581	30.225
533.251	32.423
533.978	35.758
534.785	40.012
535.692	44.871
536.710	49.922
537.840	54.666
539.070	58.603
540.379	61.348
541.738	62.742
543.116	62.902
544.485	62.173
545.828	60.997
547.138	59.754
548.416	58.660
549.666	57.744
550.892	56.870
552.095	55.826
553.272	54.416
554.415	52.534
555.514	50.199
556.562	47.538
557.553	44.755
558.486	42.065
559.363	39.650
560.193	37.625
560.983	36.032
561.743	34.842
562.482	33.976
563.207	33.334
563.921	32.809
564.627	32.317
565.326	31.820
566.017	31.349
566.701	31.029
567.382	31.109
568.070	32.001
568.784	34.339
569.560	39.051
570.452	47.427
571.548	61.089
572.965	81.659
574.850	109.740
577.337	143.041
580.474	174.609
584.131	194.066
587.978	193.941
591.620	176.160
594.780	150.638
597.397	127.689
599.575	112.898
601.486	107.176
603.295	108.956
605.127	115.885
607.061	125.546
609.132	135.724
611.337	144.512
613.644	150.498
616.002	152.900
618.350	151.606
620.636	147.033
622.815	139.872
624.856	130.889
626.741	120.772
628.461	110.089
630.015	99.299
631.408	88.777
632.647	78.825
633.744	69.670
634.713	61.463
635.569	54.284
636.327	48.153
637.001	43.036
637.607	38.871
638.158	35.572
638.665	33.050
639.140	31.214
639.592	29.979
640.030	29.269
640.461	29.014
640.892	29.154
641.329	29.632
641.777	30.394
642.240	31.390
642.721	32.564
643.225	33.860
643.751	35.220
644.302	36.580
644.878	37.873
645.477	39.036
646.097	40.013
646.736	40.753
647.388	41.224
648.051	41.411
648.720	41.322
649.389	40.986
650.055	40.453
650.715	39.791
651.367	39.074
652.010	38.383
652.644	37.795
653.273	37.378
653.897	37.189
654.522	37.266
655.152	37.624
655.791	38.260
656.445	39.144
657.118	40.220
657.812	41.408
658.529	42.605
659.270	43.692
660.032	44.545
660.811	45.046
661.599	45.098
662.389	44.635
663.172	43.636
663.939	42.124
664.680	40.167
665.388	37.861
666.056	35.321
666.682	32.666
667.262	30.003
667.798	27.423
668.290	24.994
668.742	22.759
669.156	20.743
669.537	18.953
669.887	17.386
670.212	16.027
670.514	14.861
670.797	13.870
671.063	13.034
671.317	12.337
671.559	11.765
671.793	11.306
672.020	10.955
672.243	10.717
672.464	10.609
672.685	10.675
672.910	11.010
673.147	11.808
673.405	13.458
673.706	16.738
674.091	23.202
674.640	35.893
675.508	60.519
676.988	106.624
679.574	185.966
683.915	299.912
690.398	411.872
698.339	447.272
705.935	376.169
711.681	258.542
715.375	160.215
717.595	99.028
718.962	65.922
719.881	48.902
720.574	40.041
721.151	35.091
721.661	31.977
722.132	29.733
722.572	27.922
722.988	26.354
723.384	24.943
723.762	23.658
724.123	22.488
724.469	21.430
724.801	20.485
725.121	19.657
725.431	18.950
725.732	18.373
726.026	17.933
726.317	17.639
726.605	17.508
726.894	17.553
727.186	17.801
727.486	18.287
727.797	19.051
728.125	20.152
728.474	21.670
728.855	23.706
729.275	26.393
729.747	29.895
730.287	34.405
730.912	40.129
731.647	47.255
732.514	55.885
733.542	65.938
734.753	77.012
736.159	88.281
737.755	98.441
739.512	105.920
741.372	109.264
743.258	107.661
745.084	101.271
746.773	91.201
748.274	79.083
749.561	66.536
750.638	54.789
751.521	44.557
752.240	36.096
752.824	29.370
753.303	24.178
753.700	20.274
754.037	17.416
754.330	15.396
754.592	14.064
754.835	13.319
755.068	13.114
755.302	13.457
755.545	14.429
755.811	16.201
756.114	19.076
756.477	23.548
756.931	30.386
757.525	40.734
758.330	56.189
759.445	78.676
761.004	109.874
763.156	149.744
766.020	194.130
769.601	233.105
773.700	253.567
777.925	247.362
781.835	217.947
785.132	177.491
787.734	138.027
789.720	106.066
791.233	82.871
792.415	67.054
793.377	56.572
794.194	49.624
794.915	44.896
795.573	41.510
796.185	38.911
796.762	36.762
797.310	34.868
797.832	33.121
798.331	31.466
798.808	29.878
799.263	28.359
799.698	26.918
800.112	25.572
800.509	24.337
800.889	23.230
801.255	22.269
801.608	21.466
801.951	20.835
802.287	20.386
802.618	20.134
802.949	20.090
803.281	20.270
803.619	20.693
803.969	21.391
804.333	22.402
804.717	23.773
805.129	25.573
805.577	27.890
806.068	30.832
806.616	34.523
807.234	39.098
807.937	44.684
808.745	51.375
809.676	59.158
810.747	67.847
811.973	77.030
813.356	86.019
814.887	93.872
816.540	99.570
818.269	102.285
820.021	101.687
821.738	98.070
823.373	92.347
824.897	85.819
826.304	79.921
827.612	76.020
828.858	75.426
830.102	79.449
831.423	89.531
832.922	107.208
834.720	133.697
836.949	168.978
839.723	210.043
843.082	249.501
846.931	276.364
851.016	280.817
854.985	260.454
858.515	222.101
861.427	177.061
863.692	134.857
865.392	100.359
866.647	74.518
867.579	56.189
868.286	43.628
868.838	35.203
869.288	29.645
869.672	26.044
870.013	23.784
870.328	22.459
870.629	21.813
870.924	21.680
871.221	21.970
871.524	22.632
871.839	23.647
872.172	25.020
872.526	26.768
872.908	28.920
873.324	31.512
873.781	34.579
874.285	38.130
874.844	42.175
875.465	46.686
876.155	51.578
