<j>	var(j)
1.246	0.387
3.002	0.921
4.179	0.875
5.196	0.705
6.054	0.711
7.215	1.332
8.585	0.975
9.532	1.532
11.137	2.247
12.467	1.536
13.346	1.420
14.237	1.855
15.522	2.821
17.083	2.218
18.031	1.476
18.729	1.284
19.440	1.445
20.367	1.813
21.486	1.844
22.550	1.870
23.598	1.727
24.543	1.681
25.496	1.971
26.692	3.106
28.339	3.566
29.759	2.826
30.782	2.091
31.548	1.697
32.242	1.605
32.951	1.500
33.668	1.754
34.659	3.159
36.382	4.929
38.246	3.751
39.354	2.254
40.058	1.820
40.693	1.646
41.311	1.533
41.954	1.802
42.828	3.072
44.396	6.558
47.021	9.179
49.278	5.271
50.306	2.556
50.847	2.083
51.368	2.686
52.136	4.268
53.392	6.135
54.975	5.628
56.180	3.194
56.831	1.790
57.242	1.473
57.644	1.710
58.184	2.470
59.043	3.985
60.413	5.858
62.128	5.995
63.566	4.223
64.501	2.795
65.151	2.202
65.716	2.118
66.315	2.367
67.037	2.875
67.946	3.613
69.090	4.820
70.581	6.850
72.480	8.304
74.343	6.766
75.630	4.489
76.493	4.392
77.473	7.979
79.355	17.198
82.678	24.597
85.950	17.998
87.839	10.212
88.864	6.416
89.525	4.486
90.007	3.402
90.395	2.836
90.742	2.622
91.088	2.673
91.469	2.953
91.919	3.441
92.476	4.087
93.164	4.760
93.977	5.266
94.877	5.497
95.812	5.583
96.766	5.832
97.775	6.550
98.919	7.879
100.275	9.604
101.845	11.156
103.539	12.081
105.236	12.203
106.832	11.306
108.221	9.409
109.327	7.104
110.148	5.143
110.755	3.951
111.248	3.634
111.742	4.248
112.371	5.998
113.303	9.142
114.711	13.166
116.582	15.679
118.546	14.469
120.167	10.951
121.324	7.573
122.117	5.169
122.670	3.688
123.085	2.935
123.439	2.768
123.804	3.159
124.257	4.260
124.911	6.416
125.927	9.863
127.442	13.573
129.326	14.666
131.114	12.250
132.486	9.408
133.537	8.627
134.555	10.840
135.900	17.228
138.002	28.217
141.060	37.490
144.396	34.457
146.953	23.237
148.521	14.266
149.469	9.732
150.136	8.081
150.717	7.982
151.315	8.719
151.990	9.871
152.768	11.069
153.647	11.917
154.591	12.093
155.543	11.562
156.447	10.673
157.284	10.002
158.082	10.102
158.909	11.369
159.864	13.943
161.045	17.444
162.496	20.577
164.133	21.423
165.741	19.087
167.100	14.794
168.120	10.531
168.843	7.366
169.359	5.379
169.750	4.279
170.076	3.778
170.380	3.684
170.692	3.897
171.039	4.380
171.447	5.161
171.947	6.384
172.587	8.468
173.465	12.482
174.788	20.594
176.933	34.913
180.220	50.538
184.168	52.486
187.537	39.391
189.773	25.677
191.169	17.207
192.106	12.507
192.798	9.741
193.351	8.003
193.817	6.912
194.232	6.273
194.621	5.951
195.003	5.836
195.390	5.836
195.788	5.881
196.201	5.938
196.628	6.026
197.074	6.252
197.552	6.857
198.096	8.303
198.783	11.380
199.758	17.173
201.234	26.217
203.389	36.000
206.070	39.969
208.703	35.040
210.798	26.918
212.340	21.471
213.572	19.643
214.717	20.068
215.892	21.205
217.124	21.825
218.371	21.192
219.557	19.253
220.618	16.586
221.525	14.006
222.295	12.192
222.978	11.607
223.648	12.662
224.406	15.911
225.384	22.063
226.751	31.382
228.651	42.075
231.055	49.016
233.631	47.046
235.903	37.360
237.598	26.156
238.750	17.743
239.533	12.749
240.109	10.239
240.586	9.250
241.033	9.185
241.490	9.748
241.989	10.823
242.555	12.375
243.215	14.383
243.992	16.775
244.904	19.371
245.955	21.859
247.132	23.845
248.398	25.021
249.704	25.338
251.005	25.064
252.275	24.637
253.513	24.455
254.734	24.736
255.964	25.502
257.225	26.615
258.530	27.808
259.878	28.681
261.247	28.765
262.596	27.669
263.871	25.293
265.018	21.929
266.001	18.141
266.810	14.515
267.460	11.452
267.979	9.119
268.400	7.513
268.757	6.547
269.077	6.118
269.388	6.152
269.711	6.611
270.070	7.514
270.491	8.955
271.005	11.126
271.660	14.369
272.519	19.172
273.673	25.988
275.219	34.587
277.210	42.989
279.545	47.438
281.943	45.299
284.081	38.278
285.806	30.784
287.167	25.958
288.324	24.535
289.435	25.845
290.618	28.699
291.926	31.761
293.353	33.838
294.840	34.305
296.313	33.363
297.720	31.786
299.043	30.306
300.296	29.180
301.495	28.167
302.647	26.806
303.734	24.762
304.731	22.019
305.613	18.871
306.368	15.740
307.000	12.989
307.527	10.824
307.974	9.302
308.367	8.377
308.731	7.965
309.086	7.972
309.451	8.309
309.841	8.899
310.268	9.657
310.739	10.489
311.258	11.280
311.822	11.905
312.422	12.241
313.042	12.205
313.662	11.778
314.264	11.019
314.829	10.050
315.349	9.025
315.822	8.093
316.253	7.395
316.657	7.096
317.057	7.519
317.503	9.516
318.107	15.499
319.158	31.940
321.377	72.330
326.042	142.679
333.477	185.144
340.721	141.963
345.259	84.446
347.785	57.412
349.518	50.024
351.048	49.615
352.560	50.494
354.081	50.590
355.583	49.318
357.026	46.734
358.377	43.156
359.613	38.964
360.720	34.521
361.699	30.137
362.553	26.070
363.294	22.529
363.938	19.677
364.507	17.652
365.025	16.600
365.520	16.708
366.029	18.252
366.597	21.636
367.283	27.382
368.164	36.007
369.327	47.639
370.857	61.334
372.788	74.331
375.054	82.316
377.459	81.671
379.743	72.337
381.689	58.035
383.207	43.389
384.325	31.317
385.129	22.626
385.715	16.886
386.159	13.299
386.515	11.144
386.820	9.895
387.097	9.207
387.360	8.872
387.619	8.771
387.879	8.841
388.147	9.059
388.426	9.425
388.722	9.962
389.041	10.712
389.389	11.741
389.778	13.137
390.221	15.025
390.735	17.569
391.345	20.977
392.081	25.508
392.983	31.444
394.097	39.029
395.474	48.336
397.158	59.019
399.169	70.076
401.485	79.825
404.024	86.467
406.659	89.132
409.265	88.705
411.766	87.509
414.161	88.091
416.515	91.844
418.916	98.212
421.417	104.568
423.999	107.151
426.554	102.999
428.924	91.813
430.972	76.079
432.629	59.378
433.902	44.482
434.850	32.670
435.546	24.003
436.062	17.964
436.452	13.878
436.759	11.159
437.009	9.357
437.223	8.157
437.414	7.351
437.588	6.802
437.753	6.424
437.911	6.164
438.065	5.987
438.218	5.874
438.371	5.814
438.525	5.804
438.681	5.847
438.841	5.957
439.007	6.157
439.182	6.494
439.370	7.045
439.579	7.949
439.820	9.442
440.113	11.929
440.492	16.091
441.015	23.018
441.777	34.302
442.920	51.779
444.634	76.264
447.090	104.719
450.297	127.556
453.939	132.531
457.443	116.244
460.317	88.407
462.405	61.514
463.823	41.712
464.782	29.194
465.459	21.954
465.978	17.992
466.413	15.933
466.805	14.972
467.181	14.685
467.556	14.892
467.942	15.567
468.352	16.798
468.801	18.781
469.311	21.830
469.912	26.390
470.648	33.023
471.577	42.321
472.771	54.636
474.304	69.563
476.223	85.245
478.513	98.153
481.057	104.159
483.647	100.959
486.058	89.844
488.133	74.788
489.819	59.894
491.152	47.644
492.209	38.806
493.075	33.146
493.822	30.105
494.509	29.150
495.185	29.915
495.886	32.202
496.649	35.941
497.508	41.138
498.495	47.780
499.643	55.718
500.977	64.524
502.509	73.368
504.228	81.015
506.094	86.059
508.035	87.392
509.965	84.706
511.797	78.668
513.468	70.652
514.949	62.184
516.241	54.481
517.370	48.261
518.370	43.762
519.281	40.901
520.137	39.405
520.967	38.924
521.791	39.076
522.623	39.492
523.466	39.839
524.318	39.850
525.171	39.342
526.014	38.237
526.833	36.563
527.618	34.442
528.358	32.059
529.049	29.623
529.690	27.345
530.286	25.412
530.843	23.988
531.375	23.223
531.896	23.263
532.425	24.281
532.984	26.501
533.603	30.221
534.317	35.820
535.171	43.721
536.219	54.296
537.519	67.621
539.128	83.088
541.075	98.982
543.343	112.410
545.844	120.041
548.427	119.645
550.916	111.403
553.164	97.802
555.091	82.210
556.683	67.387
557.976	54.854
559.025	45.071
559.890	37.874
560.620	32.859
561.260	29.593
561.842	27.701
562.393	26.889
562.935	26.929
563.482	27.633
564.050	28.847
564.648	30.427
565.282	32.231
565.958	34.114
566.678	35.938
567.438	37.570
568.234	38.902
569.059	39.856
569.906	40.401
570.765	40.549
571.627	40.344
572.486	39.858
573.336	39.163
574.172	38.325
574.992	37.393
575.794	36.394
576.576	35.351
577.338	34.286
578.080	33.241
578.802	32.282
579.507	31.519
580.198	31.101
580.885	31.232
581.581	32.164
582.304	34.196
583.079	37.659
583.940	42.872
584.927	50.050
586.082	59.143
587.442	69.615
589.031	80.242
590.834	89.133
592.798	94.190
594.825	93.945
596.798	88.330
598.612	78.757
600.200	67.431
601.543	56.422
602.660	47.106
603.594	40.105
604.393	35.498
605.107	33.095
605.782	32.621
606.456	33.807
607.162	36.412
607.930	40.199
608.782	44.883
609.736	50.093
610.800	55.344
611.971	60.054
613.234	63.634
614.562	65.616
615.918	65.795
617.265	64.299
618.569	61.559
619.810	58.192
620.978	54.847
622.077	52.078
623.121	50.307
624.132	49.805
625.137	50.740
626.165	53.189
627.247	57.152
628.411	62.506
629.683	68.951
631.081	75.948
632.611	82.683
634.258	88.148
635.992	91.357
637.762	91.625
639.510	88.832
641.180	83.471
642.729	76.474
644.134	68.900
645.392	61.655
646.514	55.345
647.521	50.252
648.438	46.420
649.288	43.730
650.093	41.996
650.871	41.020
651.634	40.619
652.393	40.663
653.157	41.077
653.932	41.856
654.725	43.074
655.544	44.900
656.402	47.593
657.315	51.518
658.307	57.116
659.411	64.858
660.666	75.103
662.117	87.877
663.804	102.536
665.750	117.453
667.940	130.002
670.312	137.119
672.750	136.488
675.112	127.709
677.269	112.578
679.130	94.198
680.663	75.643
681.881	59.052
682.828	45.418
683.556	34.870
684.118	27.059
684.557	21.466
684.910	17.575
685.202	14.948
685.454	13.243
685.681	12.212
685.893	11.682
686.099	11.539
686.306	11.715
686.519	12.187
686.743	12.967
686.985	14.111
687.251	15.731
687.553	18.014
687.902	21.261
688.320	25.938
688.836	32.750
689.496	42.723
690.363	57.252
691.530	77.988
693.115	106.338
695.253	142.234
698.049	182.205
701.508	218.032
705.461	238.833
709.574	237.467
713.461	216.107
716.849	184.537
719.651	153.179
721.930	128.235
723.820	111.400
725.457	101.757
726.952	97.507
728.384	96.816
729.805	98.117
731.241	100.145
732.700	101.940
734.177	102.846
735.658	102.526
737.123	100.966
738.558	98.428
739.948	95.366
741.289	92.326
742.583	89.830
743.839	88.321
745.072	88.101
746.302	89.341
747.548	92.070
748.830	96.199
750.168	101.549
751.576	107.844
753.066	114.726
754.642	121.763
756.303	128.462
758.042	134.289
759.844	138.717
761.686	141.262
763.544	141.575
765.386	139.481
767.182	135.015
768.905	128.431
770.529	120.167
772.037	110.764
773.419	100.785
774.670	90.766
775.794	81.133
776.797	72.193
777.690	64.135
778.484	57.035
779.192	50.896
779.826	45.666
780.398	41.260
780.917	37.572
781.393	34.497
781.832	31.935
782.242	29.798
782.627	28.005
782.991	26.490
783.338	25.198
783.671	24.087
783.992	23.121
784.302	22.276
784.603	21.530
784.896	20.869
785.183	20.285
785.463	19.772
785.739	19.328
786.011	18.953
786.279	18.648
786.546	18.420
786.812	18.275
787.077	18.220
787.344	18.264
787.615	18.421
787.890	18.706
788.171	19.139
788.462	19.740
788.764	20.534
789.082	21.556
789.418	22.842
789.778	24.441
790.165	26.410
790.588	28.813
791.052	31.726
791.568	35.233
792.143	39.421
792.791	44.368
793.524	50.136
794.354	56.742
795.295	64.123
796.358	72.108
797.551	80.397
798.875	88.529
800.324	95.941
801.881	102.026
803.521	106.270
805.211	108.384
806.916	108.385
808.603	106.621
810.247	103.683
811.832	100.240
813.355	96.899
814.820	94.124
816.237	92.149
817.621	90.968
818.983	90.368
820.331	90.017
821.670	89.514
822.996	88.485
824.301	86.662
825.573	83.946
826.799	80.469
827.971	76.578
829.083	72.821
830.140	69.918
831.156	68.735
832.160	70.309
833.192	75.837
834.315	86.653
835.605	104.142
837.159	129.349
839.082	162.185
841.467	200.216
844.354	237.702
847.689	265.963
851.300	276.375
854.919	264.921
858.268	234.864
861.148	194.728
863.481	153.630
865.292	117.748
866.668	89.643
867.714	69.262
868.524	55.353
869.176	46.370
869.728	40.929
870.220	37.925
870.681	36.571
871.130	36.305
871.579	36.736
872.037	37.583
872.508	38.651
872.995	39.796
873.499	40.904
874.020	41.887
874.555	42.676
875.103	43.222
875.659	43.489
876.221	43.459
876.785	43.134
877.345	42.533
877.900	41.686
878.447	40.637
878.981	39.440
879.501	38.157
880.007	36.846
880.498	35.569
880.974	34.382
881.436	33.343
881.888	32.498
882.330	31.895
