<j>	<F>
1.204	20.472
2.625	13.678
3.355	18.922
4.806	15.955
6.327	11.164
7.167	12.766
8.370	13.761
9.552	11.908
10.179	14.108
11.069	16.345
12.485	14.449
13.384	14.740
14.460	15.736
15.943	13.990
17.018	13.917
18.127	13.947
19.106	14.197
20.047	14.606
20.935	15.312
22.137	15.226
23.259	14.854
24.227	15.314
25.499	15.008
26.742	14.602
28.092	14.268
29.458	13.587
30.414	13.738
31.534	14.025
33.261	13.317
35.005	12.359
36.383	11.972
37.455	11.916
38.166	12.253
38.633	12.973
39.016	13.936
39.423	15.022
39.998	16.032
41.110	16.385
43.403	15.039
46.012	12.959
47.378	12.356
48.086	12.661
48.694	13.181
49.375	13.675
50.164	14.063
51.047	14.347
52.089	14.512
53.600	14.304
55.802	13.410
57.866	12.442
59.058	12.198
59.777	12.453
60.485	12.817
61.441	13.050
62.780	12.995
64.367	12.687
65.845	12.398
67.056	12.298
68.082	12.342
68.996	12.465
69.821	12.650
70.585	12.883
71.310	13.150
72.001	13.444
72.659	13.772
73.309	14.124
74.020	14.464
74.939	14.695
76.428	14.601
79.145	13.797
82.932	12.330
85.919	11.236
87.514	10.891
88.408	10.936
89.054	11.122
89.615	11.360
90.149	11.625
90.703	11.897
91.332	12.154
92.111	12.362
93.135	12.471
94.469	12.439
96.069	12.269
97.753	12.036
99.305	11.842
100.610	11.746
101.677	11.750
102.570	11.831
103.340	11.968
104.051	12.139
104.740	12.326
105.434	12.518
106.169	12.699
106.978	12.860
107.936	12.967
109.122	12.984
110.555	12.889
112.128	12.711
113.590	12.552
114.801	12.484
115.756	12.527
116.573	12.641
117.361	12.782
118.206	12.909
119.137	13.003
120.140	13.061
121.158	13.103
122.123	13.157
122.997	13.245
123.772	13.375
124.473	13.541
125.128	13.733
125.772	13.938
126.439	14.143
127.177	14.325
128.052	14.456
129.151	14.496
130.556	14.405
132.266	14.176
134.167	13.860
136.073	13.542
137.880	13.271
139.533	13.066
141.029	12.921
142.367	12.838
143.606	12.797
144.842	12.770
146.133	12.732
147.533	12.661
148.981	12.569
150.409	12.477
151.757	12.409
153.054	12.367
154.449	12.318
156.125	12.216
158.253	12.010
160.806	11.696
163.423	11.349
165.679	11.070
167.360	10.919
168.547	10.882
169.392	10.927
170.029	11.024
170.545	11.152
170.981	11.302
171.360	11.470
171.716	11.647
172.038	11.838
172.347	12.037
172.650	12.244
172.944	12.460
173.248	12.679
173.557	12.904
173.883	13.131
174.233	13.357
174.605	13.583
175.010	13.805
175.451	14.022
175.934	14.229
176.463	14.427
177.063	14.606
177.762	14.757
178.618	14.864
179.756	14.885
181.310	14.779
183.381	14.508
185.877	14.097
188.385	13.671
190.529	13.350
192.250	13.158
193.631	13.072
194.822	13.044
195.918	13.046
196.943	13.068
197.939	13.099
198.935	13.132
199.938	13.166
200.990	13.190
202.120	13.196
203.327	13.184
204.613	13.152
205.954	13.102
207.279	13.052
208.514	13.018
209.622	13.011
210.578	13.038
211.369	13.105
212.036	13.203
212.622	13.325
213.146	13.467
213.650	13.618
214.172	13.769
214.734	13.916
215.369	14.048
216.130	14.151
217.053	14.215
218.150	14.233
219.417	14.203
220.806	14.134
222.189	14.058
223.440	14.010
224.539	13.999
225.508	14.027
226.444	14.074
227.500	14.104
228.847	14.075
230.619	13.949
232.764	13.729
235.017	13.468
237.039	13.245
238.599	13.120
239.722	13.094
240.536	13.141
241.167	13.233
241.691	13.353
242.156	13.491
242.602	13.637
243.074	13.783
243.608	13.922
244.290	14.036
245.277	14.095
246.794	14.052
249.111	13.850
252.313	13.466
255.992	12.980
259.435	12.533
262.183	12.220
264.278	12.035
265.888	11.943
267.195	11.905
268.304	11.902
269.256	11.925
270.100	11.967
270.870	12.023
271.618	12.085
272.381	12.148
273.201	12.204
274.129	12.246
275.199	12.268
276.423	12.266
277.803	12.238
279.257	12.195
280.730	12.145
282.120	12.102
283.359	12.079
284.413	12.084
285.297	12.115
286.059	12.166
286.727	12.234
287.348	12.311
287.946	12.394
288.546	12.478
289.153	12.562
289.780	12.643
290.402	12.725
291.029	12.806
291.645	12.890
292.239	12.976
292.815	13.067
293.345	13.165
293.853	13.269
294.340	13.379
294.819	13.491
295.302	13.606
295.804	13.720
296.366	13.826
297.030	13.917
297.854	13.982
298.897	14.011
300.234	13.989
301.921	13.904
303.939	13.758
306.150	13.573
308.349	13.386
310.381	13.225
312.160	13.107
313.725	13.029
315.124	12.981
316.420	12.952
317.676	12.932
318.919	12.915
320.160	12.900
321.434	12.880
322.722	12.860
324.052	12.834
325.435	12.802
326.896	12.759
328.425	12.707
329.975	12.650
331.505	12.594
332.967	12.546
334.308	12.512
335.509	12.496
336.557	12.502
337.474	12.526
338.285	12.566
339.048	12.615
339.775	12.670
340.504	12.726
341.258	12.780
342.039	12.831
342.885	12.874
343.802	12.908
344.807	12.931
345.952	12.938
347.289	12.921
348.898	12.872
350.849	12.782
353.182	12.643
355.825	12.463
358.514	12.272
360.982	12.102
363.017	11.980
364.565	11.916
365.699	11.901
366.508	11.927
367.077	11.984
367.490	12.063
367.814	12.155
368.104	12.253
368.380	12.356
368.661	12.460
368.982	12.562
369.365	12.660
369.845	12.748
370.476	12.820
371.319	12.868
372.423	12.886
373.835	12.866
375.564	12.805
377.512	12.713
379.548	12.604
381.545	12.495
383.270	12.415
384.664	12.372
385.745	12.368
386.579	12.394
387.247	12.442
387.812	12.505
388.306	12.578
388.768	12.657
389.225	12.739
389.699	12.819
390.202	12.898
390.764	12.970
391.357	13.039
392.003	13.101
392.684	13.159
393.407	13.212
394.161	13.261
394.945	13.305
395.734	13.348
396.512	13.393
397.294	13.437
398.073	13.481
398.854	13.526
399.655	13.570
400.504	13.608
401.425	13.638
402.426	13.658
403.549	13.663
404.784	13.652
406.146	13.625
407.602	13.582
409.037	13.540
410.408	13.504
411.656	13.481
412.744	13.478
413.680	13.495
414.479	13.531
415.182	13.580
415.827	13.639
416.463	13.701
417.122	13.763
417.859	13.816
418.699	13.858
419.708	13.879
420.906	13.876
422.254	13.853
423.765	13.807
425.368	13.746
426.983	13.682
428.530	13.624
429.982	13.578
431.287	13.548
432.432	13.540
433.457	13.547
434.377	13.567
