<j>	<F>
1.207	20.459
2.669	13.506
3.642	16.997
5.369	10.571
6.339	11.146
7.234	12.639
8.735	12.850
10.401	10.024
11.595	10.053
12.743	10.146
13.804	10.358
14.743	10.788
15.594	11.487
16.555	12.223
17.972	12.060
19.440	11.133
20.399	11.304
21.372	11.829
22.802	11.792
24.660	10.861
26.201	10.225
27.453	10.139
28.671	10.141
29.888	10.144
31.105	10.147
32.323	10.150
33.540	10.153
34.757	10.156
35.974	10.158
37.190	10.161
38.405	10.164
39.614	10.169
40.814	10.178
41.992	10.197
43.134	10.233
44.215	10.300
45.216	10.411
46.119	10.582
46.922	10.823
47.646	11.133
48.328	11.499
49.033	11.882
49.852	12.213
50.876	12.395
52.125	12.368
53.465	12.209
54.674	12.100
55.621	12.173
56.326	12.453
56.898	12.890
57.477	13.383
58.190	13.806
59.106	14.049
60.175	14.115
61.342	14.106
62.838	13.929
65.046	13.259
67.604	12.271
69.697	11.600
71.299	11.302
72.614	11.182
73.665	11.189
74.474	11.324
75.125	11.559
75.704	11.853
76.280	12.170
76.904	12.481
77.627	12.752
78.508	12.946
79.610	13.018
80.959	12.937
82.445	12.745
83.848	12.564
85.020	12.503
86.032	12.558
87.100	12.632
88.479	12.592
90.329	12.337
92.508	11.900
94.539	11.485
96.101	11.260
97.265	11.220
98.246	11.278
99.193	11.364
100.162	11.442
101.118	11.515
101.995	11.607
102.746	11.740
103.344	11.935
103.814	12.191
104.198	12.500
104.547	12.846
104.924	13.206
105.419	13.542
106.191	13.781
107.460	13.804
109.311	13.528
111.363	13.083
112.941	12.794
113.878	12.792
114.402	13.005
114.764	13.324
115.100	13.684
115.516	14.037
116.125	14.327
117.095	14.467
118.576	14.362
120.474	14.019
122.329	13.647
123.803	13.443
125.057	13.387
126.543	13.313
128.741	13.021
131.663	12.457
134.508	11.859
136.465	11.519
137.576	11.461
138.219	11.570
138.666	11.758
139.041	11.981
139.401	12.220
139.784	12.462
140.222	12.699
140.768	12.913
141.495	13.079
142.489	13.165
143.860	13.131
145.604	12.967
147.610	12.708
149.629	12.435
151.507	12.209
153.236	12.038
154.839	11.911
156.367	11.807
157.756	11.736
159.000	11.702
160.122	11.703
161.179	11.727
162.271	11.751
163.447	11.759
164.733	11.740
166.088	11.696
167.376	11.659
168.542	11.642
169.513	11.669
170.300	11.740
170.972	11.845
171.571	11.974
172.169	12.110
172.817	12.240
173.538	12.356
174.378	12.444
175.321	12.505
176.346	12.541
177.432	12.558
178.520	12.572
179.603	12.586
180.719	12.597
181.909	12.598
183.303	12.561
185.043	12.455
187.225	12.258
189.825	11.968
192.563	11.640
195.022	11.357
196.950	11.175
198.319	11.103
199.263	11.118
199.934	11.192
200.425	11.305
200.818	11.443
201.150	11.596
201.436	11.764
201.695	11.941
201.934	12.128
202.167	12.321
202.392	12.522
202.616	12.729
202.853	12.939
203.105	13.152
203.383	13.365
203.706	13.574
204.084	13.774
204.534	13.960
205.088	14.123
205.754	14.257
206.546	14.358
207.462	14.421
208.491	14.451
209.602	14.455
210.787	14.439
212.083	14.396
213.545	14.317
215.319	14.175
217.680	13.915
220.940	13.480
225.093	12.873
229.475	12.222
233.072	11.721
235.511	11.442
237.021	11.342
237.975	11.349
238.620	11.416
239.099	11.517
239.497	11.636
239.843	11.767
240.165	11.906
240.484	12.049
240.814	12.194
241.162	12.339
241.549	12.481
241.998	12.615
242.529	12.737
243.153	12.844
243.919	12.926
244.859	12.978
246.006	12.991
247.397	12.959
249.067	12.876
251.005	12.744
253.161	12.572
255.399	12.384
257.604	12.200
259.655	12.044
261.517	11.923
263.229	11.831
264.834	11.760
266.368	11.703
267.863	11.651
269.271	11.611
270.565	11.586
271.706	11.580
272.672	11.598
273.467	11.641
274.113	11.706
274.641	11.791
275.074	11.892
275.435	12.007
275.752	12.131
276.033	12.264
276.299	12.402
276.545	12.546
276.787	12.694
277.024	12.846
277.266	13.000
277.506	13.157
277.748	13.318
278.003	13.479
278.279	13.641
278.578	13.801
278.908	13.959
279.297	14.109
279.761	14.248
280.341	14.367
281.076	14.457
282.031	14.504
283.231	14.501
284.700	14.440
286.402	14.329
288.253	14.185
290.157	14.031
292.074	13.878
294.024	13.725
295.988	13.574
297.949	13.425
299.821	13.289
301.525	13.180
302.963	13.113
304.113	13.094
305.016	13.118
305.741	13.175
306.362	13.253
306.960	13.342
307.617	13.426
308.441	13.489
309.546	13.512
311.051	13.472
312.994	13.361
315.273	13.190
317.609	13.000
319.763	12.830
321.517	12.717
322.863	12.667
323.873	12.671
324.671	12.711
325.342	12.773
325.936	12.848
326.501	12.930
327.047	13.016
327.603	13.102
328.170	13.188
328.768	13.271
329.401	13.349
330.083	13.420
330.819	13.484
331.613	13.538
332.458	13.585
333.359	13.621
334.279	13.653
335.215	13.682
336.136	13.713
337.058	13.745
338.024	13.772
339.086	13.788
340.360	13.779
342.021	13.718
344.223	13.583
347.059	13.359
350.391	13.060
353.775	12.746
356.687	12.491
358.911	12.328
360.517	12.249
361.682	12.230
362.583	12.250
363.316	12.293
363.938	12.353
364.513	12.420
365.063	12.492
365.609	12.565
366.173	12.638
366.758	12.709
367.360	12.778
367.995	12.843
368.652	12.906
369.353	12.963
370.084	13.017
370.804	13.071
371.537	13.123
372.262	13.176
372.948	13.233
373.604	13.295
374.227	13.361
374.813	13.433
375.356	13.512
375.887	13.594
376.410	13.679
376.951	13.762
377.541	13.841
378.219	13.910
379.010	13.964
379.982	13.995
381.178	13.994
382.652	13.954
384.396	13.877
386.412	13.761
388.659	13.614
391.058	13.449
393.558	13.274
396.081	13.098
398.581	12.927
400.904	12.777
402.930	12.661
404.599	12.586
405.914	12.554
406.931	12.557
407.742	12.585
408.405	12.634
408.976	12.695
409.506	12.764
410.038	12.834
410.613	12.901
411.260	12.961
412.000	13.011
412.842	13.049
413.765	13.077
414.754	13.096
415.775	13.109
416.789	13.122
417.787	13.135
418.723	13.154
419.537	13.187
420.239	13.233
420.841	13.291
421.361	13.361
421.800	13.441
422.180	13.531
422.517	13.627
422.822	13.729
423.113	13.835
423.401	13.943
423.695	14.052
424.018	14.160
424.384	14.263
424.823	14.359
425.376	14.442
426.085	14.506
427.031	14.541
428.309	14.532
429.986	14.470
432.125	14.347
434.651	14.171
437.413	13.963
440.210	13.752
442.959	13.553
445.653	13.369
448.351	13.193
451.080	13.019
453.751	12.853
456.238	12.705
458.418	12.588
460.207	12.510
461.617	12.471
462.694	12.466
463.519	12.489
464.158	12.533
464.682	12.589
465.135	12.655
465.553	12.725
465.956	12.799
466.350	12.874
466.750	12.949
467.175	13.023
467.627	13.095
468.104	13.165
468.593	13.234
469.113	13.301
469.667	13.364
470.255	13.423
470.888	13.478
471.543	13.531
472.205	13.582
472.876	13.633
473.548	13.683
474.208	13.735
474.864	13.787
475.524	13.838
476.155	13.893
476.750	13.952
477.316	14.015
477.860	14.082
478.389	14.150
478.912	14.220
479.430	14.292
479.969	14.362
480.533	14.430
481.145	14.494
481.814	14.551
482.575	14.597
483.440	14.632
484.458	14.648
485.630	14.646
487.020	14.618
488.644	14.563
490.583	14.474
492.944	14.341
495.872	14.153
499.514	13.895
503.832	13.573
508.546	13.217
513.108	12.878
517.046	12.603
520.213	12.404
522.687	12.274
524.650	12.195
526.271	12.149
527.679	12.123
528.963	12.110
530.161	12.105
531.326	12.103
532.449	12.104
533.546	12.108
534.621	12.113
535.695	12.119
536.754	12.127
537.798	12.135
538.847	12.143
539.899	12.151
540.961	12.158
542.022	12.165
543.070	12.173
544.118	12.181
545.149	12.190
546.159	12.201
547.156	12.212
548.154	12.224
549.145	12.237
550.144	12.249
551.148	12.260
552.152	12.272
553.170	12.282
554.193	12.292
555.205	12.302
556.196	12.314
557.162	12.327
558.093	12.343
558.999	12.360
559.855	12.382
560.655	12.407
561.405	12.437
562.102	12.471
562.754	12.509
563.363	12.550
563.938	12.594
564.477	12.642
564.993	12.692
565.483	12.744
565.950	12.799
566.402	12.856
566.841	12.914
567.269	12.973
567.695	13.034
568.128	13.094
568.573	13.154
569.037	13.213
569.529	13.270
570.060	13.324
570.647	13.374
571.308	13.418
572.061	13.456
572.952	13.482
574.036	13.492
575.378	13.481
577.068	13.441
579.136	13.369
581.570	13.265
584.309	13.134
587.170	12.991
589.906	12.856
592.354	12.742
594.437	12.657
596.119	12.604
597.452	12.580
598.487	12.581
599.300	12.600
599.963	12.633
600.513	12.675
600.981	12.725
601.394	12.780
601.777	12.838
602.146	12.898
602.508	12.959
602.871	13.021
603.241	13.083
603.628	13.145
604.040	13.204
604.485	13.262
604.975	13.317
605.525	13.368
606.165	13.411
606.909	13.447
607.787	13.472
608.828	13.485
610.081	13.480
611.577	13.456
613.340	13.409
615.351	13.342
617.549	13.259
619.844	13.166
622.104	13.073
624.209	12.991
626.108	12.925
627.699	12.881
628.989	12.862
630.012	12.864
630.820	12.883
631.471	12.916
631.996	12.959
632.435	13.010
632.818	13.067
633.168	13.127
633.517	13.188
633.866	13.249
634.235	13.311
634.630	13.370
635.066	13.427
635.555	13.481
636.101	13.530
636.722	13.573
637.412	13.611
638.169	13.643
638.987	13.669
639.852	13.692
640.760	13.710
641.701	13.725
642.641	13.739
643.562	13.755
644.444	13.773
645.271	13.797
646.068	13.823
646.851	13.851
647.641	13.879
648.471	13.905
649.400	13.924
650.500	13.931
651.882	13.918
653.707	13.873
656.139	13.782
659.308	13.636
663.189	13.435
667.534	13.197
671.876	12.957
675.761	12.748
678.896	12.593
681.282	12.493
683.055	12.439
684.360	12.420
685.366	12.423
686.179	12.441
686.881	12.467
687.515	12.499
688.113	12.534
688.698	12.570
689.280	12.607
689.877	12.644
690.496	12.679
691.128	12.713
691.789	12.746
692.483	12.777
693.209	12.805
693.946	12.833
694.706	12.859
695.472	12.884
696.256	12.908
697.058	12.931
697.852	12.954
698.624	12.979
699.390	13.004
700.145	13.030
700.881	13.057
701.626	13.083
702.350	13.111
703.057	13.141
703.760	13.171
704.461	13.201
705.156	13.231
705.851	13.262
706.539	13.293
707.217	13.325
707.875	13.358
708.517	13.392
709.147	13.428
709.751	13.465
710.331	13.504
710.887	13.545
711.426	13.588
711.937	13.632
712.418	13.680
712.889	13.728
713.346	13.778
713.796	13.829
714.244	13.880
714.705	13.931
715.195	13.981
715.741	14.027
716.363	14.068
717.092	14.101
717.985	14.124
719.100	14.130
720.517	14.114
722.308	14.071
724.556	13.994
727.289	13.882
730.429	13.739
733.813	13.577
737.209	13.413
740.360	13.266
743.132	13.145
745.502	13.054
747.489	12.991
749.206	12.948
750.759	12.919
752.233	12.897
753.739	12.874
755.323	12.849
757.026	12.816
758.842	12.776
760.730	12.732
762.675	12.683
764.565	12.637
766.377	12.594
768.051	12.559
769.520	12.535
770.794	12.523
771.903	12.522
772.857	12.530
773.708	12.545
774.471	12.565
775.186	12.589
775.873	12.616
776.544	12.644
777.250	12.670
777.990	12.694
778.777	12.716
779.621	12.735
780.497	12.752
781.448	12.764
782.442	12.774
783.484	12.780
784.540	12.785
785.616	12.789
786.688	12.793
787.727	12.798
788.731	12.805
789.697	12.814
790.645	12.824
791.524	12.838
792.328	12.857
793.114	12.877
793.859	12.899
794.573	12.924
795.233	12.952
795.874	12.981
796.504	13.011
797.084	13.044
797.644	13.078
798.210	13.113
798.736	13.149
799.227	13.189
799.708	13.229
800.171	13.270
800.614	13.313
801.027	13.357
801.416	13.404
801.798	13.451
802.163	13.500
802.508	13.551
802.844	13.602
803.171	13.654
803.486	13.708
803.803	13.762
804.120	13.816
804.438	13.870
804.757	13.925
805.100	13.979
805.453	14.032
805.826	14.085
806.230	14.136
806.689	14.183
807.205	14.227
807.768	14.268
808.408	14.303
809.164	14.331
810.047	14.351
811.062	14.361
812.246	14.359
813.657	14.341
815.281	14.309
817.149	14.261
819.313	14.194
821.813	14.105
824.734	13.990
828.085	13.850
831.821	13.686
835.862	13.505
839.908	13.325
843.883	13.149
847.384	13.002
850.356	12.886
852.764	12.805
854.647	12.755
856.175	12.727
857.366	12.719
858.388	12.721
859.216	12.736
859.954	12.755
860.604	12.781
861.186	12.810
861.764	12.840
862.281	12.873
862.814	12.906
863.312	12.941
863.784	12.978
864.248	13.015
864.680	13.054
865.124	13.092
865.542	13.132
865.933	13.174
866.319	13.217
866.675	13.261
867.029	13.306
867.369	13.352
867.673	13.400
867.989	13.448
868.290	13.497
868.573	13.547
868.859	13.598
869.149	13.649
869.434	13.700
869.733	13.751
870.058	13.801
870.412	13.850
870.817	13.896
871.288	13.939
871.858	13.976
872.587	14.005
873.523	14.021
874.710	14.023
876.293	14.001
878.313	13.953
880.830	13.875
883.799	13.769
887.157	13.639
890.634	13.499
894.025	13.363
897.047	13.247
899.590	13.158
901.598	13.100
903.149	13.069
904.343	13.059
905.238	13.067
905.960	13.086
906.533	13.114
906.997	13.149
907.405	13.187
907.758	13.229
908.101	13.273
908.440	13.316
908.769	13.361
909.115	13.405
909.487	13.449
909.863	13.492
910.276	13.533
910.729	13.572
911.203	13.611
911.733	13.646
912.320	13.678
912.938	13.708
913.589	13.737
914.314	13.761
915.085	13.782
915.867	13.803
916.717	13.820
917.610	13.834
918.541	13.845
919.511	13.855
920.535	13.861
921.619	13.864
922.780	13.863
