<j>	var(j)
1.246	0.387
3.002	0.921
4.179	0.875
5.196	0.705
6.054	0.711
7.215	1.332
8.585	0.975
9.532	1.532
11.137	2.247
12.467	1.536
13.346	1.420
14.237	1.855
15.522	2.821
17.083	2.218
18.031	1.476
18.729	1.284
19.440	1.445
20.367	1.813
21.486	1.844
22.550	1.870
23.598	1.727
24.543	1.681
25.496	1.971
26.692	3.106
28.339	3.566
29.759	2.826
30.782	2.091
31.548	1.697
32.242	1.605
32.951	1.500
33.668	1.754
34.659	3.159
36.382	4.929
38.246	3.751
39.354	2.254
40.058	1.820
40.693	1.646
41.311	1.533
41.954	1.802
42.828	3.072
44.396	6.558
47.021	9.179
49.278	5.271
50.306	2.556
50.847	2.083
51.368	2.686
52.136	4.268
53.392	6.135
54.975	5.628
56.180	3.194
56.831	1.790
57.242	1.473
57.644	1.710
58.184	2.470
59.043	3.985
60.413	5.858
62.128	5.995
63.566	4.223
64.501	2.795
65.151	2.202
65.716	2.118
66.315	2.367
67.037	2.875
67.946	3.613
69.090	4.820
70.581	6.850
72.480	8.304
74.343	6.766
75.630	4.489
76.493	4.392
77.473	7.979
79.355	17.198
82.678	24.597
85.950	17.998
87.839	10.212
88.864	6.416
89.525	4.486
90.007	3.402
90.395	2.836
90.742	2.622
91.088	2.673
91.469	2.953
91.919	3.441
92.476	4.087
93.164	4.760
93.977	5.266
94.877	5.497
95.812	5.583
96.766	5.832
97.775	6.550
98.919	7.879
100.275	9.604
101.845	11.156
103.539	12.081
105.236	12.203
106.832	11.306
108.221	9.409
109.327	7.104
110.148	5.143
110.755	3.951
111.248	3.634
111.742	4.248
112.371	5.998
113.303	9.142
114.711	13.166
116.582	15.679
118.546	14.469
120.167	10.951
121.324	7.573
122.117	5.169
122.670	3.688
123.085	2.935
123.439	2.768
123.804	3.159
124.257	4.260
124.911	6.416
125.927	9.863
127.442	13.573
129.326	14.666
131.114	12.250
132.486	9.408
133.537	8.627
134.555	10.840
135.900	17.228
138.002	28.217
141.060	37.490
144.396	34.457
146.953	23.237
148.521	14.266
149.469	9.732
150.136	8.081
150.717	7.982
151.315	8.719
151.990	9.871
152.768	11.069
153.647	11.917
154.591	12.093
155.543	11.562
156.447	10.673
157.284	10.002
158.082	10.102
158.909	11.369
159.864	13.943
161.045	17.444
162.496	20.577
164.133	21.423
165.741	19.087
167.100	14.794
168.120	10.531
168.843	7.366
169.359	5.379
169.750	4.279
170.076	3.778
170.380	3.684
170.692	3.897
171.039	4.380
171.447	5.161
171.947	6.384
172.587	8.468
173.465	12.482
174.788	20.594
176.933	34.913
180.220	50.538
184.168	52.486
187.537	39.391
189.773	25.677
191.169	17.207
192.106	12.507
192.798	9.741
193.351	8.003
193.817	6.912
194.232	6.273
194.621	5.951
195.003	5.836
195.390	5.836
195.788	5.881
196.201	5.938
196.628	6.026
197.074	6.252
197.552	6.857
198.096	8.303
198.783	11.380
199.758	17.173
201.234	26.217
203.389	36.000
206.070	39.969
208.703	35.040
210.798	26.918
212.340	21.471
213.572	19.643
214.717	20.068
215.892	21.205
217.124	21.825
218.371	21.192
219.557	19.253
220.618	16.586
221.525	14.006
222.295	12.192
222.978	11.607
223.648	12.662
224.406	15.911
225.384	22.063
226.751	31.382
228.651	42.075
231.055	49.016
233.631	47.046
235.903	37.360
237.598	26.156
238.750	17.743
239.533	12.749
240.109	10.239
240.586	9.250
241.033	9.185
241.490	9.748
241.989	10.823
242.555	12.375
243.215	14.383
243.992	16.775
244.904	19.371
245.955	21.859
247.132	23.845
248.398	25.021
249.704	25.338
251.005	25.064
252.275	24.637
253.513	24.455
254.734	24.736
255.964	25.502
257.225	26.615
258.530	27.808
259.878	28.681
261.247	28.765
262.596	27.669
263.871	25.293
265.018	21.929
266.001	18.141
266.810	14.515
267.460	11.452
267.979	9.119
268.400	7.513
268.757	6.547
269.077	6.118
269.388	6.152
269.711	6.611
270.070	7.514
270.491	8.955
271.005	11.126
271.660	14.369
272.519	19.172
273.673	25.988
275.219	34.587
277.210	42.989
279.545	47.438
281.943	45.299
284.081	38.278
285.806	30.784
287.167	25.958
288.324	24.535
289.435	25.845
290.618	28.699
291.926	31.761
293.353	33.838
294.840	34.305
296.313	33.363
297.720	31.786
299.043	30.306
300.296	29.180
301.495	28.167
302.647	26.806
303.734	24.762
304.731	22.019
305.613	18.871
306.368	15.740
307.000	12.989
307.527	10.824
307.974	9.302
308.367	8.377
308.731	7.965
309.086	7.972
309.451	8.309
309.841	8.899
310.268	9.657
310.739	10.489
311.258	11.280
311.822	11.905
312.422	12.241
313.042	12.205
313.662	11.777
314.264	11.017
314.829	10.045
315.349	9.011
315.820	8.056
316.249	7.288
316.646	6.789
317.025	6.630
317.407	6.917
317.820	7.882
318.311	10.077
318.967	14.822
319.973	25.112
321.711	46.695
324.834	85.331
329.905	131.109
336.310	151.715
342.377	141.028
347.291	124.056
351.267	110.102
354.581	96.145
357.331	81.254
359.566	67.352
361.375	56.188
362.863	48.211
364.134	42.999
365.267	39.895
366.320	38.379
367.336	38.156
368.350	39.129
369.391	41.308
370.493	44.694
371.685	49.132
372.992	54.173
374.423	58.984
375.964	62.432
377.572	63.397
379.178	61.222
380.704	56.050
382.080	48.791
383.264	40.716
384.247	32.970
385.041	26.287
385.677	20.967
386.189	17.001
386.609	14.210
386.966	12.377
387.282	11.293
387.577	10.792
387.864	10.757
388.156	11.109
388.463	11.799
388.795	12.804
389.162	14.109
389.572	15.700
390.035	17.552
390.559	19.620
391.150	21.820
391.813	24.036
392.547	26.117
393.348	27.897
394.204	29.233
395.101	30.040
396.022	30.336
396.952	30.244
397.878	29.981
398.798	29.827
399.716	30.070
400.644	30.984
401.606	32.779
402.628	35.574
403.740	39.325
404.968	43.744
406.326	48.241
407.806	51.938
409.376	53.899
410.976	53.472
412.532	50.631
413.980	46.018
415.278	40.678
416.416	35.682
417.413	31.884
418.308	29.935
419.158	30.400
420.035	33.991
421.030	41.640
422.261	54.418
423.870	72.814
425.992	95.325
428.683	116.675
431.823	128.535
435.088	124.664
438.077	106.679
440.516	82.691
442.347	60.553
443.666	43.961
444.621	33.090
445.346	26.673
445.940	23.304
446.467	21.898
446.970	21.728
447.477	22.327
448.005	23.403
448.563	24.747
449.159	26.209
449.795	27.661
450.471	29.001
451.183	30.150
451.926	31.058
452.694	31.716
453.481	32.149
454.281	32.420
455.090	32.603
455.907	32.772
456.731	32.983
457.563	33.250
458.404	33.553
459.256	33.842
460.117	34.050
460.985	34.134
461.858	34.106
462.731	34.069
463.605	34.246
464.487	34.997
465.393	36.823
466.351	40.333
467.408	46.175
468.623	54.842
470.065	66.314
471.793	79.521
473.829	91.934
476.121	99.915
478.530	100.292
480.863	92.384
482.942	78.563
484.665	62.724
486.017	48.175
487.048	36.625
487.832	28.408
488.446	23.140
488.953	20.249
489.405	19.256
489.844	19.890
490.307	22.121
490.830	26.165
491.458	32.495
492.248	41.801
493.270	54.854
494.611	72.121
496.359	92.988
498.572	114.758
501.222	132.310
504.162	139.709
507.133	133.775
509.859	116.553
512.152	93.830
513.950	71.404
515.298	52.631
516.286	38.422
517.008	28.287
517.543	21.287
517.950	16.518
518.270	13.275
518.531	11.059
518.752	9.539
518.946	8.498
519.121	7.795
519.285	7.341
519.442	7.079
519.596	6.976
519.750	7.009
519.907	7.170
520.071	7.459
520.244	7.883
520.429	8.456
520.632	9.205
520.856	10.166
521.107	11.390
521.392	12.945
521.721	14.923
522.105	17.443
522.560	20.653
523.105	24.722
523.762	29.820
524.561	36.084
525.529	43.532
526.695	51.972
528.078	60.906
529.679	69.518
531.477	76.838
533.423	82.053
535.456	84.845
537.512	85.511
539.542	84.748
541.516	83.271
543.424	81.539
545.266	79.709
547.043	77.772
548.756	75.725
550.406	73.674
551.995	71.800
553.530	70.255
555.021	69.045
556.477	67.976
557.901	66.680
559.288	64.727
560.624	61.771
561.890	57.672
563.064	52.556
564.128	46.770
565.071	40.773
565.892	35.022
566.598	29.875
567.203	25.567
567.725	22.208
568.183	19.816
568.597	18.362
568.986	17.790
569.369	18.049
569.764	19.096
570.188	20.901
570.659	23.435
571.193	26.652
571.805	30.467
572.508	34.725
573.313	39.179
574.221	43.477
575.226	47.186
576.312	49.863
577.453	51.154
578.614	50.895
579.761	49.177
580.862	46.320
581.893	42.801
582.843	39.132
583.712	35.787
584.509	33.162
585.253	31.581
585.967	31.346
586.685	32.788
587.446	36.308
588.300	42.393
589.305	51.536
590.533	64.039
592.054	79.597
593.922	96.764
596.146	112.630
598.662	123.341
601.324	125.752
603.942	119.290
606.345	106.327
608.431	90.650
610.176	75.526
611.614	62.739
612.804	52.758
613.806	45.302
614.669	39.840
615.433	35.862
616.125	32.982
616.767	30.943
617.373	29.594
617.958	28.852
618.534	28.677
619.111	29.046
619.700	29.937
620.313	31.315
620.958	33.122
621.645	35.262
622.380	37.600
623.166	39.958
624.003	42.129
624.886	43.895
625.806	45.067
626.748	45.517
627.698	45.222
628.639	44.268
629.560	42.852
630.451	41.252
631.309	39.784
632.139	38.769
632.952	38.508
633.765	39.256
634.599	41.224
635.482	44.549
636.440	49.277
637.505	55.304
638.699	62.325
640.039	69.785
641.529	76.896
643.153	82.747
644.876	86.528
646.651	87.766
648.422	86.485
650.142	83.158
651.775	78.510
653.300	73.276
654.712	68.036
656.016	63.157
657.223	58.849
658.345	55.223
659.399	52.367
660.399	50.387
661.364	49.427
662.313	49.674
663.273	51.363
664.269	54.763
665.337	60.160
666.513	67.797
667.839	77.757
669.354	89.780
671.091	103.009
673.058	115.844
675.232	126.016
677.546	131.162
679.898	129.708
682.167	121.637
684.247	108.530
686.067	92.861
687.603	77.049
688.866	62.833
689.892	51.102
690.727	42.097
691.419	35.669
692.010	31.537
692.539	29.427
693.040	29.172
693.544	30.761
694.083	34.383
694.693	40.475
695.419	49.775
696.321	63.341
697.472	82.461
698.970	108.321
700.923	141.140
703.426	178.790
706.516	215.374
710.109	241.633
713.972	248.695
717.773	233.595
721.197	201.491
724.049	162.085
726.285	124.077
727.970	92.249
729.212	67.834
730.123	50.060
730.798	37.498
731.306	28.740
731.700	22.655
732.013	18.417
732.270	15.446
732.489	13.353
732.680	11.873
732.852	10.827
733.011	10.094
733.161	9.596
733.306	9.278
733.447	9.104
733.587	9.047
733.728	9.091
733.871	9.224
734.018	9.438
734.170	9.726
734.329	10.084
734.495	10.506
734.670	10.987
734.854	11.524
735.050	12.108
735.258	12.731
735.478	13.383
735.712	14.053
735.960	14.726
736.222	15.389
736.497	16.025
736.787	16.618
737.090	17.154
737.404	17.621
737.730	18.012
738.066	18.328
738.410	18.580
738.761	18.791
739.118	19.001
739.483	19.269
739.856	19.676
740.240	20.335
740.641	21.390
741.068	23.025
741.533	25.478
742.053	29.027
742.652	33.982
743.360	40.642
744.212	49.199
745.246	59.578
746.494	71.236
747.974	82.960
749.674	92.893
751.544	98.931
753.491	99.490
755.405	94.288
757.180	84.524
758.743	72.335
760.063	59.939
761.149	49.001
762.036	40.471
762.774	34.755
763.416	32.007
764.018	32.396
764.643	36.291
765.358	44.349
766.246	57.506
767.406	76.723
768.952	102.348
770.991	133.043
773.584	164.553
776.688	189.790
780.126	201.610
783.621	197.305
786.906	180.692
789.817	159.327
792.325	139.866
794.498	125.552
796.435	116.529
798.225	111.283
799.927	107.863
801.567	104.628
803.145	100.574
804.650	95.387
806.068	89.282
807.387	82.820
808.606	76.654
809.732	71.337
810.779	67.225
811.769	64.492
812.721	63.140
813.657	63.024
814.593	63.911
815.546	65.522
816.524	67.582
817.534	69.857
818.577	72.201
819.655	74.609
820.767	77.260
821.918	80.561
823.118	85.165
824.386	91.948
825.755	101.942
827.272	116.249
828.998	135.713
831.001	160.432
833.344	189.092
836.060	218.422
839.127	243.165
842.450	257.405
845.862	256.952
849.164	241.491
852.179	214.733
854.796	182.517
856.978	150.305
858.753	121.652
860.179	98.092
861.325	79.708
862.257	65.844
863.030	55.622
863.686	48.181
864.258	42.816
864.770	38.992
865.240	36.322
865.681	34.511
866.103	33.376
866.515	32.788
866.922	32.657
867.331	32.921
867.746	33.547
868.171	34.522
868.612	35.840
869.073	37.510
869.558	39.557
870.073	42.019
870.623	44.957
871.214	48.445
871.855	52.589
872.553	57.521
873.319	63.406
874.167	70.424
875.110	78.762
876.166	88.590
877.354	99.986
878.692	112.848
880.196	126.823
881.876	141.196
883.730	154.831
885.742	166.276
887.874	173.988
890.074	176.690
892.274	173.743
894.405	165.396
